year,decision_date,signal,equity_cap,alpha_strength,eligible_assets,selected_assets,net_return,turnover,cdi_return,neutral_mvo_return,neutral_mvo_assets
2015,2015-01-02,trend_consistency,0.75,0.25,228,ISAE4|BBSE3|LREN3|FIBR3|WEGE3,0.0858914774158373,1.0,0.13189971087900254,-0.16511461240772535,ABCB4|ABEV3|AELP3|AFLT3|AGRO3|ALOS3|ALPA3|ALPA4|AMAR3|ANIM3|AZEV3|AZEV4|AZZA3|B3SA3|BALM4|BAUH4|BBAS3|BBDC3|BBDC4|BBSE3|BEEF3|BGIP3|BGIP4|BIED3|BIOM3|BMEB3|BMIN3|BMIN4|BMKS3|BNBR3|BOBR4|BPHA3|BRAP3|BRAP4|BRKM3|BRKM6|BRPR3|BRSR3|BRSR5|BRSR6|BSLI3|BSLI4|CAMB3|CEDO3|CEDO4|CEEB3|CEED3|CEGR3|CGAS3|CGAS5|CGRA3|CGRA4|CLSC3|CLSC4|CMIG3|CMIG4|COGN3|CPFE3|CPLE3|CREM3|CRPG5|CSAN3|CSMG3|CSNA3|CSUD3|CTAX3|CTSA3|CTSA4|CVCB3|CYRE3|DASA3|DEXP3|DIRR3|DOHL4|DXCO3|EALT3|EALT4|ECOR3|ECPR3|ECPR4|EGIE3|EKTR3|EKTR4|ELPL4|EMAE4|ENEV3|ENGI3|ENGI4|ENMT3|EPAR3|EQMA3B|EQTL3|ETER3|EUCA3|EUCA4|EVEN3|EZTC3|FESA3|FHER3|FIBR3|FLRY3|FRAS3|FRIO3|GEPA3|GEPA4|GFSA3|GGBR3|GGBR4|GOAU3|GOAU4|GRND3|GSHP3|HBOR3|HOOT4|HYPE3|IGTI3|IMBI3|IMBI4|INEP3|ISAE3|ISAE4|ITSA3|ITSA4|ITUB3|ITUB4|JFEN3|JHSF3|JOPA3|KEPL3|KLBN3|KLBN4|LEVE3|LFFE3|LIGT3|LOGN3|LPSB3|LREN3|MDIA3|MEAL3|MGLU3|MILS3|MNDL3|MRSA3B|MRVE3|MULT3|MWET4|MYPK3|NATU3|NEXP3|NORD3|NUTR3|OGXP3|OIBR3|OIBR4|PCAR3|PDGR3|PDTC3|PEAB3|PEAB4|PETR3|PETR4|PFRM3|PINE3|PINE4|PLAS3|PNVL3|POMO3|POMO4|POSI3|PRML3|PSSA3|PTBL3|QUAL3|RADL3|RANI3|RAPT3|RAPT4|RCSL3|RENT3|RNEW3|RPAD3|RPAD5|RPAD6|RPMG3|RSID3|RSUL4|SANB3|SANB4|SAPR3|SBSP3|SCAR3|SEER3|SHOW3|SLCE3|SLED4|SMTO3|SNSY5|SOND5|SUZB3|SYNE3|TAEE3|TASA3|TASA4|TCSA3|TECN3|TEKA3|TEKA4|TELB3|TEND3|TERI3|TGMA3|TOTS3|TPIS3|UCAS3|UGPA3|UNIP3|UNIP5|USIM3|USIM5|VALE3|VIVR3|VIVT3|VLID3|VSTE3|WEGE3|WHRL3|WHRL4|YDUQ3
2016,2016-01-04,trend_consistency,0.75,0.25,195,EGIE3|SBSP3|AGRO3|ALPA3|SANB3,0.37259519142569847,0.7646650533844043,0.13939289494699025,0.503364749318131,ABCB4|ABEV3|AFLT3|AGRO3|ALOS3|ALPA3|ALPA4|AMAR3|AMER3|ANIM3|AZEV4|AZZA3|B3SA3|BALM4|BAUH4|BBAS3|BBDC3|BBDC4|BBSE3|BEEF3|BGIP3|BGIP4|BIED3|BIOM3|BMIN3|BMKS3|BNBR3|BOBR4|BRKM3|BRPR3|BRSR5|BRSR6|BSLI3|BSLI4|CAMB3|CBEE3|CEDO3|CEEB3|CEGR3|CGAS3|CGAS5|CGRA3|CGRA4|CLSC3|CMIG3|CMIG4|COCE3|COGN3|CPFE3|CRPG6|CSAN3|CSMG3|CSNA3|CSUD3|CTSA3|CTSA4|CVCB3|CYRE3|DASA3|DOHL4|DXCO3|EALT3|ECOR3|ECPR3|ECPR4|EGIE3|EKTR3|EKTR4|ELPL4|EMAE4|ENGI3|ENGI4|ENMT3|ENMT4|EPAR3|EQMA3B|EQTL3|ETER3|EUCA4|EVEN3|EZTC3|FHER3|FIBR3|FLRY3|FRAS3|FRIO3|GEPA3|GEPA4|GFSA3|GGBR3|GGBR4|GRND3|GSHP3|HBOR3|HOOT4|HYPE3|IMBI3|IMBI4|INEP3|ISAE3|ISAE4|ITSA3|ITSA4|ITUB3|ITUB4|JFEN3|KEPL3|KLBN3|KLBN4|LEVE3|LFFE4|LIGT3|LPSB3|LREN3|MDIA3|MEAL3|MGEL4|MILS3|MNDL3|MRSA3B|MRVE3|MULT3|MWET4|MYPK3|NATU3|NEXP3|NORD3|OFSA3|OGXP3|OIBR3|OIBR4|PCAR3|PDGR3|PDTC3|PEAB3|PEAB4|PETR3|PETR4|PFRM3|PINE3|PINE4|PLAS3|PNVL3|POSI3|PSSA3|PTBL3|QUAL3|RADL3|RANI3|RAPT3|RAPT4|RENT3|RNEW3|RPAD3|RPAD5|RPAD6|RPMG3|RSID3|RSUL4|SANB3|SANB4|SBSP3|SCAR3|SEER3|SHOW3|SLCE3|SLED3|SLED4|SMTO3|SOND5|SUZB3|SYNE3|TAEE3|TASA3|TCSA3|TECN3|TELB4|TEND3|TGMA3|TOTS3|TPIS3|UCAS3|UGPA3|UNIP3|UNIP5|USIM5|VALE3|VIVT3|VLID3|VSTE3|VULC3|WEGE3|WHRL3|WHRL4|YDUQ3
2017,2017-01-02,trend_consistency,0.75,0.25,212,MGLU3|CSMG3|CPFE3|CSAN3|CVCB3,0.8791024022510825,0.7995255514391604,0.09869747716374411,0.9733125318323261,ABCB4|ABEV3|AFLT3|AGRO3|ALOS3|ALPA3|ALPA4|AMAR3|AMER3|ANIM3|AZEV3|AZEV4|AZZA3|B3SA3|BALM4|BAUH4|BBAS3|BBDC3|BBDC4|BBSE3|BEEF3|BEES3|BEES4|BGIP3|BGIP4|BHIA3|BIED3|BIOM3|BMEB3|BMEB4|BMIN3|BMKS3|BNBR3|BRAP3|BRAP4|BRKM3|BRKM6|BRPR3|BRSR3|BRSR6|BSLI3|BSLI4|CBEE3|CEDO3|CEDO4|CEEB3|CEED3|CEGR3|CGAS3|CGAS5|CGRA3|CGRA4|CLSC3|CLSC4|CMIG3|CMIG4|COCE3|COGN3|CPFE3|CPLE3|CRPG5|CRPG6|CSAN3|CSMG3|CSNA3|CSUD3|CTAX3|CTKA4|CTSA3|CTSA4|CVCB3|CYRE3|DASA3|DOHL4|DXCO3|EALT3|ECOR3|ECPR3|ECPR4|EGIE3|EKTR3|EKTR4|ELPL4|EMAE4|ENEV3|ENGI4|ENMT4|EPAR3|EQMA3B|EQPA3|EQPA7|EQTL3|ESTR4|ETER3|EUCA4|EVEN3|EZTC3|FESA3|FESA4|FIBR3|FLRY3|FRAS3|GEPA3|GEPA4|GFSA3|GGBR3|GGBR4|GOAU3|GOAU4|GRND3|GSHP3|HBOR3|HOOT4|HYPE3|ISAE3|ISAE4|ITSA3|ITSA4|ITUB3|ITUB4|JFEN3|JOPA3|KEPL3|KLBN4|LEVE3|LIGT3|LOGN3|LPSB3|LREN3|MDIA3|MEAL3|MGLU3|MILS3|MNDL3|MRSA3B|MRVE3|MTIG3|MULT3|MYPK3|NATU3|NEXP3|NORD3|OFSA3|OIBR4|OSXB3|PCAR3|PEAB3|PEAB4|PETR3|PETR4|PFRM3|PINE3|PINE4|PLAS3|PNVL3|POMO4|PSSA3|PTBL3|QUAL3|RADL3|RAIL3|RANI3|RAPT3|RAPT4|RCSL4|REDE3|RENT3|RNEW3|RPAD3|RPAD5|RPAD6|RPMG3|RSUL4|SANB3|SANB4|SAPR4|SBSP3|SCAR3|SEER3|SHOW3|SLCE3|SLED4|SMTO3|SOND5|SUZB3|SYNE3|TAEE3|TASA3|TASA4|TCSA3|TECN3|TEKA4|TEND3|TERI3|TGMA3|TOTS3|TPIS3|UCAS3|UGPA3|UNIP3|UNIP5|UNIP6|USIM3|VALE3|VIVT3|VLID3|VSTE3|WEGE3|WHRL3|WHRL4|WIZC3|YDUQ3
2018,2018-01-02,trend_consistency,0.75,0.25,219,BGIP4|CVCB3|CGRA4|ECOR3|SLCE3,0.19944566124191263,0.7036871958095849,0.06393224883871307,0.5776313133451271,ABCB4|ABEV3|ADHM3|AFLT3|AGRO3|ALOS3|ALPA3|ALPA4|ALUP3|AMAR3|AMER3|ANIM3|AZEV3|AZEV4|AZZA3|B3SA3|BALM4|BAUH4|BBAS3|BBDC3|BBDC4|BBSE3|BEEF3|BEES3|BEES4|BGIP4|BHIA3|BIED3|BMEB4|BMKS3|BNBR3|BRAP3|BRAP4|BRKM3|BRKM6|BRPR3|BRSR6|BSLI3|BSLI4|CBEE3|CEDO4|CEEB3|CEED3|CEGR3|CGAS3|CGAS5|CGRA3|CGRA4|CLSC3|CLSC4|CMIG3|CMIG4|COCE3|COGN3|CPFE3|CPLE3|CSAN3|CSMG3|CSNA3|CSUD3|CTAX3|CTSA4|CVCB3|CYRE3|DASA3|DOHL4|DTCY3|DXCO3|EALT3|EALT4|ECOR3|ECPR3|ECPR4|EGIE3|EKTR3|EKTR4|EMAE4|ENEV3|ENGI3|ENGI4|ENMT3|ENMT4|EPAR3|EQMA3B|EQPA5|EQPA7|EQTL3|ESTR4|ETER3|EUCA4|EVEN3|EZTC3|FESA3|FESA4|FHER3|FICT3|FLRY3|FRAS3|FRIO3|GEPA3|GEPA4|GFSA3|GGBR3|GGBR4|GOAU3|GOAU4|GRND3|GSHP3|HBOR3|HOOT4|HYPE3|IMBI3|IMBI4|ISAE3|ISAE4|ITSA3|ITSA4|ITUB3|ITUB4|JHSF3|JOPA3|KEPL3|KLBN3|KLBN4|LEVE3|LIGT3|LOGN3|LPSB3|LREN3|LUPA3|MDIA3|MEAL3|MGLU3|MILS3|MNDL3|MRSA3B|MRVE3|MTIG3|MULT3|MWET4|MYPK3|NEXP3|OFSA3|OIBR3|OIBR4|OSXB3|PDGR3|PDTC3|PEAB3|PEAB4|PETR3|PETR4|PFRM3|PINE3|PINE4|PNVL3|POMO3|POMO4|POSI3|PRIO3|PSSA3|PTBL3|QUAL3|RADL3|RAIL3|RANI3|RAPT3|RAPT4|RCSL3|REDE3|RENT3|ROMI3|RPAD3|RPAD5|RPAD6|RPMG3|RSUL4|SANB3|SANB4|SAPR4|SBSP3|SCAR3|SEER3|SHOW3|SLCE3|SLED3|SLED4|SMTO3|SNSY3|SOND5|SUZB3|TAEE3|TCSA3|TECN3|TELB3|TELB4|TERI3|TGMA3|TOTS3|TPIS3|UCAS3|UGPA3|UNIP3|UNIP5|UNIP6|USIM3|USIM5|USIM6|VALE3|VIVR3|VIVT3|VLID3|VSTE3|VULC3|WEGE3|WHRL3|WHRL4|WIZC3|YDUQ3
2019,2019-01-02,trend_consistency,0.75,0.25,236,IRBR3|AMER3|CRPG6|EMAE4|REDE3,0.33913722100487564,0.7731797031202952,0.05933780936875066,0.4149165356424945,ABCB4|ABEV3|ADHM3|AFLT3|AGRO3|ALOS3|ALPA3|ALPA4|ALUP3|ALUP4|AMAR3|AMER3|ANIM3|AZZA3|B3SA3|BALM4|BAUH4|BBAS3|BBDC3|BBDC4|BBSE3|BEEF3|BEES3|BEES4|BGIP3|BGIP4|BHIA3|BIOM3|BMEB3|BMEB4|BMIN3|BMIN4|BMKS3|BNBR3|BOBR4|BPAC3|BRAP3|BRAP4|BRKM3|BRKM6|BRPR3|BRSR3|BRSR6|BSLI3|BSLI4|CAML3|CBEE3|CEDO3|CEDO4|CEEB3|CEED3|CEGR3|CGAS3|CGAS5|CGRA3|CGRA4|CLSC3|CLSC4|CMIG3|CMIG4|COCE3|COGN3|CPFE3|CPLE3|CRPG5|CRPG6|CSAN3|CSMG3|CSNA3|CSUD3|CTKA4|CVCB3|CYRE3|DASA3|DIRR3|DOHL4|DXCO3|EALT4|ECOR3|ECPR4|EGIE3|EKTR3|EKTR4|EMAE4|ENEV3|ENGI3|ENGI4|ENMT3|ENMT4|EQMA3B|EQTL3|ESTR4|ETER3|EUCA3|EUCA4|EVEN3|EZTC3|FESA3|FESA4|FHER3|FLRY3|FRAS3|FRIO3|GEPA3|GEPA4|GFSA3|GGBR3|GGBR4|GOAU3|GOAU4|GRND3|HBOR3|HOOT4|HYPE3|IMBI3|IMBI4|INEP4|IRBR3|ISAE3|ISAE4|ITSA3|ITSA4|ITUB3|ITUB4|JHSF3|JOPA3|KEPL3|KLBN3|KLBN4|LEVE3|LFFE3|LFFE4|LIGT3|LOGN3|LPSB3|LREN3|LUPA3|LUXM4|MDIA3|MEAL3|MGEL4|MGLU3|MILS3|MNDL3|MOVI3|MRSA3B|MRVE3|MTIG3|MULT3|MWET4|MYPK3|NATU3|NEXP3|OFSA3|OIBR3|OIBR4|PCAR3|PDTC3|PEAB3|PEAB4|PETR3|PETR4|PFRM3|PINE3|PINE4|PLAS3|PNVL3|POMO3|POMO4|POSI3|PRIO3|PSSA3|PTBL3|QUAL3|RADL3|RAIL3|RAPT3|RAPT4|RCSL4|REDE3|RENT3|ROMI3|RPAD3|RPAD5|RPAD6|RPMG3|RSID3|RSUL4|SANB3|SANB4|SAPR3|SAPR4|SBSP3|SCAR3|SEER3|SHOW3|SHUL4|SLCE3|SLED3|SLED4|SMTO3|SNSY3|SNSY5|SOND5|SUZB3|SYNE3|TAEE3|TAEE4|TCSA3|TECN3|TEKA3|TELB3|TEND3|TGMA3|TOTS3|TPIS3|TRIS3|TXRX4|UCAS3|UGPA3|UNIP3|UNIP5|UNIP6|USIM3|USIM5|USIM6|VALE3|VIVT3|VLID3|VSTE3|VULC3|WEGE3|WHRL3|WHRL4|WIZC3|YDUQ3
2020,2020-01-02,trend_consistency,0.75,0.25,219,ALOS3|ALPA4|ENEV3|PNVL3|RADL3,0.18166358951985703,0.8036494349087133,0.02740258533525708,0.3185111778135435,ABCB4|ABEV3|AGRO3|ALOS3|ALPA3|ALPA4|ALUP3|ALUP4|AMAR3|AMER3|ANIM3|AZZA3|B3SA3|BALM4|BAUH4|BBAS3|BBDC3|BBDC4|BBSE3|BEEF3|BEES3|BEES4|BGIP3|BGIP4|BHIA3|BIED3|BIOM3|BMEB3|BMEB4|BMIN3|BMKS3|BNBR3|BOBR4|BRAP3|BRAP4|BRKM3|BRPR3|BRSR3|BRSR5|BRSR6|BSLI3|BSLI4|CAML3|CBEE3|CEEB3|CEED3|CGAS3|CGAS5|CGRA3|CGRA4|CLSC3|CLSC4|CMIG3|CMIG4|COCE3|COGN3|CPFE3|CPLE3|CRPG5|CRPG6|CSAN3|CSMG3|CSNA3|CSUD3|CTAX3|CTSA3|CTSA4|CVCB3|CYRE3|DEXP3|DIRR3|DOHL4|DXCO3|EALT4|ECOR3|ECPR3|ECPR4|EGIE3|EKTR3|EKTR4|EMAE4|ENEV3|ENGI3|ENGI4|ENMT3|ENMT4|EQMA3B|EQPA3|EQTL3|EUCA4|EVEN3|EZTC3|FESA3|FESA4|FICT3|FLRY3|FRAS3|FRIO3|GEPA3|GEPA4|GFSA3|GGBR3|GGBR4|GOAU3|GOAU4|GRND3|HAPV3|HBOR3|HOOT4|HYPE3|IGTI3|IRBR3|ISAE3|ISAE4|ITSA3|ITSA4|ITUB3|ITUB4|JHSF3|JOPA3|KEPL3|KLBN3|KLBN4|LEVE3|LIGT3|LOGG3|LOGN3|LPSB3|LREN3|LUPA3|LUXM4|MDIA3|MEAL3|MGEL4|MGLU3|MILS3|MNDL3|MOVI3|MRVE3|MTIG3|MULT3|MYPK3|NEXP3|OFSA3|OIBR3|OIBR4|PCAR3|PEAB3|PEAB4|PETR3|PETR4|PFRM3|PINE3|PINE4|PLAS3|PNVL3|POMO3|POMO4|POSI3|PRIO3|PSSA3|PTBL3|RADL3|RAIL3|RAPT3|RAPT4|RCSL3|RCSL4|REDE3|RENT3|ROMI3|RPAD5|RSID3|RSUL4|SANB3|SANB4|SAPR3|SAPR4|SBSP3|SCAR3|SEER3|SHOW3|SHUL4|SLCE3|SMTO3|SNSY3|SNSY5|SOND5|SUZB3|SYNE3|TAEE3|TAEE4|TCSA3|TECN3|TEKA4|TEND3|TGMA3|TOTS3|TPIS3|TRIS3|UCAS3|UGPA3|UNIP3|UNIP5|UNIP6|USIM3|USIM5|USIM6|VALE3|VBBR3|VIVT3|VLID3|VSTE3|VULC3|WEGE3|WHRL3|WHRL4|WIZC3|YDUQ3
2021,2021-01-04,trend_consistency,0.75,0.25,228,REDE3|CGRA3|GGBR3|BMEB3|CSNA3,0.03204906900290853,0.7729673902650522,0.04415820920482871,0.3310561522787882,ABCB4|ABEV3|AGRO3|ALOS3|ALPA3|ALPA4|ALUP3|ALUP4|AMAR3|AMER3|ANIM3|AZEV4|AZZA3|B3SA3|BALM4|BAUH4|BBAS3|BBDC3|BBDC4|BBSE3|BEEF3|BEES3|BEES4|BGIP3|BGIP4|BHIA3|BIED3|BIOM3|BMEB3|BMEB4|BMGB4|BMIN4|BMKS3|BNBR3|BOBR4|BPAC3|BRAP3|BRAP4|BRKM3|BRKM6|BRPR3|BRSR3|BRSR5|BRSR6|CAMB3|CAML3|CBEE3|CEAB3|CEEB3|CEED3|CEGR3|CGAS5|CGRA3|CGRA4|CLSC3|CLSC4|CMIG3|CMIG4|COCE3|COGN3|CPFE3|CPLE3|CRPG5|CRPG6|CSAN3|CSMG3|CSNA3|CSUD3|CTAX3|CVCB3|CYRE3|DASA3|DEXP3|DIRR3|DOHL4|DXCO3|EALT4|ECOR3|ECPR3|ECPR4|EGIE3|EKTR3|EKTR4|EMAE4|ENEV3|ENGI3|ENGI4|ENMT3|ENMT4|EQMA3B|EQPA3|EQPA7|EQTL3|ESTR4|ETER3|EUCA4|EVEN3|EZTC3|FESA3|FESA4|FHER3|FLRY3|FRAS3|FRIO3|GEPA3|GEPA4|GFSA3|GGBR3|GGBR4|GOAU3|GOAU4|GRND3|GSHP3|HAPV3|HBOR3|HOOT4|HYPE3|IGTI3|INEP3|INEP4|IRBR3|ISAE3|ISAE4|ITSA3|ITSA4|ITUB3|ITUB4|JHSF3|JOPA3|KEPL3|KLBN3|KLBN4|LEVE3|LIGT3|LOGG3|LOGN3|LPSB3|LREN3|LUXM4|MDIA3|MEAL3|MGEL4|MGLU3|MILS3|MNDL3|MOVI3|MRVE3|MTIG3|MULT3|MYPK3|OFSA3|OIBR3|PCAR3|PDGR3|PDTC3|PEAB4|PETR3|PETR4|PFRM3|PINE3|PINE4|PLAS3|PNVL3|POMO3|POMO4|POSI3|PSSA3|PTBL3|QUAL3|RADL3|RAIL3|RAPT3|RAPT4|RCSL4|REDE3|RENT3|RNEW3|RNEW4|ROMI3|RPAD5|RPAD6|RPMG3|RSID3|RSUL4|SANB3|SANB4|SAPR3|SAPR4|SBFG3|SBSP3|SCAR3|SEER3|SHOW3|SHUL4|SLCE3|SMTO3|SOND5|SUZB3|SYNE3|TAEE3|TAEE4|TASA3|TASA4|TCSA3|TECN3|TEND3|TGMA3|TOTS3|TRIS3|UCAS3|UGPA3|UNIP3|UNIP5|UNIP6|USIM3|USIM5|USIM6|VALE3|VBBR3|VIVA3|VIVT3|VLID3|VULC3|WEGE3|WHRL3|WHRL4|WIZC3|YDUQ3
2022,2022-01-03,trend_consistency,0.75,0.25,270,ENMT3|CRPG6|LUXM4|BMEB4|INEP3,-0.023730609130398355,0.7552465687411782,0.12294915546054419,-0.06178793000453714,ABCB4|ABEV3|ADHM3|AERI3|AFLT3|AGRO3|ALOS3|ALPA3|ALPA4|ALUP3|ALUP4|AMAR3|AMBP3|AMER3|ANIM3|AVLL3|AZEV3|AZEV4|AZZA3|B3SA3|BALM4|BAUH4|BBAS3|BBDC3|BBDC4|BBSE3|BEEF3|BEES3|BEES4|BGIP3|BGIP4|BHIA3|BIED3|BIOM3|BMEB3|BMEB4|BMGB4|BMIN3|BMIN4|BMKS3|BNBR3|BOBR4|BPAC3|BRAP3|BRAP4|BRAV3|BRKM3|BRKM6|BRPR3|BRSR3|BRSR5|BRSR6|BSLI3|BSLI4|CAMB3|CAML3|CASH3|CEAB3|CEDO3|CEDO4|CEEB3|CEED3|CGAS3|CGAS5|CGRA3|CGRA4|CLSC3|CLSC4|CMIG3|CMIG4|COCE3|COGN3|CPFE3|CPLE3|CRPG5|CRPG6|CSAN3|CSMG3|CSNA3|CSUD3|CTKA4|CTSA3|CURY3|CVCB3|CYRE3|DEXP3|DIRR3|DMVF3|DOHL4|DXCO3|EALT4|ECOR3|ECPR3|ECPR4|EGIE3|EKTR3|EKTR4|EMAE4|ENEV3|ENGI3|ENGI4|ENJU3|ENMT3|ENMT4|EPAR3|EQMA3B|EQPA3|EQPA6|EQTL3|ETER3|EUCA3|EUCA4|EVEN3|EZTC3|FESA3|FESA4|FLRY3|FRAS3|GEPA3|GEPA4|GFSA3|GGBR3|GGBR4|GMAT3|GOAU3|GOAU4|GRND3|GSHP3|HAPV3|HBOR3|HBSA3|HYPE3|IGTI3|INEP3|INEP4|IRBR3|ISAE3|ISAE4|ITSA3|ITSA4|ITUB3|ITUB4|JHSF3|JOPA3|JSLG3|KEPL3|KLBN3|KLBN4|LAVV3|LEVE3|LIGT3|LJQQ3|LOGG3|LOGN3|LPSB3|LREN3|LUXM4|LWSA3|MDIA3|MDNE3|MEAL3|MELK3|MGEL4|MGLU3|MILS3|MNDL3|MOVI3|MRVE3|MTIG3|MTRE3|MULT3|MWET4|MYPK3|NUTR3|OFSA3|OIBR3|OIBR4|PDTC3|PEAB3|PEAB4|PETR3|PETR4|PFRM3|PGMN3|PINE3|PINE4|PLPL3|PNVL3|POMO3|POMO4|POSI3|PRIO3|PRNR3|PSSA3|PTBL3|QUAL3|RADL3|RAIL3|RANI3|RAPT3|RAPT4|RCSL3|RCSL4|RDOR3|REDE3|RENT3|RNEW3|RNEW4|ROMI3|RPAD3|RPAD5|RPAD6|RSID3|RSUL4|SANB3|SANB4|SAPR3|SAPR4|SBFG3|SBSP3|SCAR3|SEER3|SEQL3|SHOW3|SHUL4|SIMH3|SLCE3|SLED3|SLED4|SMTO3|SNSY3|SNSY5|SOND5|SUZB3|SYNE3|TAEE3|TAEE4|TASA3|TASA4|TCSA3|TECN3|TEKA4|TELB3|TELB4|TEND3|TFCO4|TGMA3|TOTS3|TPIS3|TRIS3|TXRX4|UCAS3|UNIP3|UNIP5|UNIP6|USIM3|USIM5|USIM6|VALE3|VBBR3|VIVA3|VIVT3|VLID3|VSTE3|VULC3|WEGE3|WHRL3|WHRL4|WIZC3|YDUQ3
2023,2023-01-02,trend_consistency,0.75,0.25,314,PRIO3|BBSE3|SHUL4|KEPL3|BEES3,0.2986021105104961,0.8106642763399685,0.129326575852571,0.26895724798218734,ABCB4|ABEV3|ADHM3|AERI3|AFLT3|AGRO3|AGXY3|ALLD3|ALOS3|ALPA3|ALPA4|ALUP3|ALUP4|AMAR3|AMBP3|AMER3|ANIM3|ARML3|ASAI3|AVLL3|AZEV3|AZEV4|AZZA3|B3SA3|BALM4|BAUH4|BBAS3|BBDC3|BBDC4|BBSE3|BEEF3|BEES3|BEES4|BGIP3|BGIP4|BHIA3|BIED3|BIOM3|BLAU3|BMEB3|BMEB4|BMGB4|BMIN3|BMIN4|BMKS3|BMOB3|BNBR3|BOBR4|BPAC3|BRAP3|BRAP4|BRAV3|BRKM3|BRKM6|BRPR3|BRSR3|BRSR5|BRSR6|BSLI3|CAMB3|CAML3|CASH3|CBAV3|CBEE3|CEAB3|CEDO3|CEDO4|CEEB3|CEED3|CGAS3|CGAS5|CGRA3|CGRA4|CLSC3|CLSC4|CMIG3|CMIG4|CMIN3|COCE3|COGN3|CPFE3|CPLE3|CSAN3|CSED3|CSMG3|CSNA3|CSUD3|CTKA4|CTSA3|CTSA4|CURY3|CVCB3|CXSE3|CYRE3|DASA3|DESK3|DEXP3|DIRR3|DMVF3|DOHL4|DOTZ3|DTCY3|DXCO3|EALT3|EALT4|ECOR3|ECPR3|ECPR4|EGIE3|EKTR3|EKTR4|EMAE4|ENEV3|ENGI3|ENGI4|ENMT3|ENMT4|EPAR3|EQMA3B|EQPA3|EQPA5|EQPA6|EQPA7|EQTL3|ESPA3|ESTR4|ETER3|EUCA3|EUCA4|EVEN3|EZTC3|FESA3|FESA4|FHER3|FICT3|FIQE3|FLRY3|FRAS3|FRIO3|GEPA3|GEPA4|GFSA3|GGBR3|GGBR4|GGPS3|GMAT3|GOAU3|GOAU4|GRND3|GSHP3|HAPV3|HBOR3|HBRE3|HBSA3|HOOT4|HYPE3|IFCM3|IGTI3|INEP4|INTB3|IRBR3|ISAE3|ISAE4|ITSA3|ITSA4|ITUB3|ITUB4|JALL3|JFEN3|JHSF3|JOPA3|JSLG3|KEPL3|KLBN3|KLBN4|LAND3|LAVV3|LEVE3|LIGT3|LJQQ3|LOGG3|LOGN3|LPSB3|LREN3|LUPA3|LUXM4|LWSA3|MATD3|MDIA3|MDNE3|MEAL3|MELK3|MGEL4|MGLU3|MILS3|MLAS3|MNDL3|MOVI3|MRSA3B|MRVE3|MTRE3|MULT3|MYPK3|NEXP3|NUTR3|OFSA3|OIBR3|ONCO3|OPCT3|ORVR3|OSXB3|PCAR3|PDTC3|PEAB3|PEAB4|PETR3|PETR4|PFRM3|PGMN3|PINE3|PINE4|PLAS3|PLPL3|PNVL3|POMO3|POMO4|POSI3|PRIO3|PRNR3|PSSA3|PTBL3|QUAL3|RADL3|RAIL3|RAIZ4|RANI3|RAPT3|RAPT4|RCSL4|RDOR3|RECV3|REDE3|RENT3|RNEW3|RNEW4|ROMI3|RPAD3|RPAD5|RPAD6|RPMG3|RSID3|RSUL4|SANB3|SANB4|SAPR3|SAPR4|SBFG3|SBSP3|SCAR3|SEER3|SEQL3|SHOW3|SHUL4|SIMH3|SLCE3|SMFT3|SMTO3|SNSY3|SNSY5|SOJA3|SOND5|SUZB3|SYNE3|TAEE3|TAEE4|TASA3|TASA4|TCSA3|TECN3|TEKA4|TELB4|TEND3|TFCO4|TGMA3|TOTS3|TPIS3|TRIS3|TTEN3|TXRX4|UCAS3|UGPA3|UNIP3|UNIP5|UNIP6|USIM3|USIM5|USIM6|VALE3|VAMO3|VBBR3|VITT3|VIVA3|VIVR3|VIVT3|VLID3|VSTE3|VULC3|VVEO3|WEGE3|WEST3|WHRL3|WHRL4|WIZC3|YDUQ3
