date,decision_year,strategy,mvo,cdi,IBOVESPA,BOVA11
2021-12-07,2021,143.584645,110.437853,120.101862,131.235165,129.944318
2021-12-08,2021,146.990422,112.355532,120.136999,131.891597,130.659055
2021-12-09,2021,145.896656,112.569572,120.178745,129.689255,128.075972
2021-12-10,2021,145.397822,111.785196,120.220506,131.479192,130.069718
2021-12-13,2021,145.601616,111.987445,120.262281,131.021641,129.781311
2021-12-14,2021,146.25546,110.833683,120.304071,130.261498,128.778167
2021-12-15,2021,147.077746,111.934355,120.345876,131.00578,129.40513
2021-12-16,2021,145.983233,112.047645,120.387695,132.033132,130.922388
2021-12-17,2021,146.927352,111.603903,120.429528,130.799577,129.279739
2021-12-20,2021,145.838274,110.555051,120.471376,128.138465,126.646497
2021-12-21,2021,145.807955,110.801553,120.513239,128.724129,127.173144
2021-12-22,2021,143.927902,110.634926,120.555116,128.411775,127.185685
2021-12-23,2021,144.652645,110.38576,120.597008,127.981068,126.458406
2021-12-27,2021,144.699071,110.553359,120.680835,128.761953,127.398851
2021-12-28,2021,144.900408,110.462635,120.72277,127.948124,126.721729
2021-12-29,2021,145.736768,111.055618,120.76472,127.024483,125.706053
2021-12-30,2021,144.961308,111.090071,120.806685,127.896878,126.395716
2022-01-04,2022,143.991591,109.659544,120.848664,127.394752,125.940372
2022-01-05,2022,139.630201,104.819855,120.890658,124.308155,122.816209
2022-01-06,2022,139.252292,103.902891,120.932666,124.991194,123.764841
2022-01-07,2022,140.78682,104.91981,120.974689,126.416345,124.839955
2022-01-10,2022,141.337634,104.489011,121.016726,125.463783,124.498452
2022-01-11,2022,144.014787,106.298079,121.058779,127.720888,126.610737
2022-01-12,2022,145.888356,109.132106,121.100845,130.067834,128.900108
2022-01-13,2022,144.609359,108.28644,121.142927,129.875845,128.444764
2022-01-14,2022,144.538715,107.020952,121.185023,131.596364,130.367321
2022-01-17,2022,144.001086,106.290043,121.227133,131.305919,129.747551
2022-01-18,2022,143.610011,104.389904,121.269258,131.0967,130.089054
2022-01-19,2022,144.129079,104.899944,121.311398,132.931675,131.606871
2022-01-20,2022,143.972635,105.285329,121.353553,134.271908,132.681985
2022-01-21,2022,141.736451,103.315221,121.395722,134.074996,132.429011
2022-01-24,2022,142.159618,104.788868,121.437906,132.610462,131.644814
2022-01-25,2022,142.479401,105.69136,121.480104,135.186318,134.49071
2022-01-26,2022,142.402532,104.64897,121.522317,137.312969,135.83144
2022-01-27,2022,142.542909,104.500124,121.564545,138.226149,136.85596
2022-01-28,2022,142.230139,105.571688,121.606788,137.196052,136.071763
2022-01-31,2022,142.300878,106.608618,121.649045,138.31599,136.577702
2022-02-01,2022,144.729146,109.896591,121.691317,139.250092,138.057566
2022-02-02,2022,143.217724,108.096991,121.733603,138.036621,136.210897
2022-02-03,2022,141.444623,104.576833,121.782501,137.464345,136.312077
2022-02-04,2022,143.097689,106.730267,121.831419,138.14,136.628288
2022-02-07,2022,144.368071,107.721946,121.880356,137.833555,136.248841
2022-02-08,2022,143.424398,107.833364,121.929313,138.126462,136.893913
2022-02-09,2022,143.11348,107.645174,121.978289,138.405831,136.893913
2022-02-10,2022,144.305224,109.449686,122.027286,139.511,137.99432
2022-02-11,2022,141.072021,106.792208,122.076301,139.77314,138.259936
2022-02-14,2022,141.118602,107.480894,122.125337,140.062354,138.525551
2022-02-15,2022,141.324255,106.675858,122.174392,141.112142,139.891584
2022-02-16,2022,141.041805,106.156683,122.223467,141.753337,140.106605
2022-02-17,2022,139.342698,105.755521,122.272562,139.718989,137.99432
2022-02-18,2022,138.453972,104.289116,122.321677,138.783656,137.248067
2022-02-21,2022,137.480508,102.141651,122.370811,137.500036,135.907328
2022-02-22,2022,138.449547,103.844214,122.419965,138.936263,137.867838
2022-02-23,2022,137.096701,102.807368,122.469138,137.848324,136.071763
2022-02-24,2022,137.427522,104.940159,122.518332,137.336352,135.945281
2022-02-25,2022,138.621363,104.644955,122.567545,139.243938,137.741355
2022-03-02,2022,144.392455,110.665863,122.616778,141.744722,140.524005
2022-03-03,2022,145.552328,110.746249,122.66603,141.734877,140.422815
2022-03-04,2022,146.792969,110.948341,122.715303,140.883232,139.638619
2022-03-07,2022,144.959923,109.373117,122.764595,137.337583,135.477286
2022-03-08,2022,144.497534,109.343876,122.813907,136.85761,135.704958
2022-03-09,2022,145.96977,110.770834,122.863239,140.17681,138.854413
2022-03-10,2022,146.896051,111.604523,122.912591,139.885134,138.373776
2022-03-11,2022,144.446181,108.564267,122.961962,137.485267,136.223538
2022-03-14,2022,141.730063,107.010287,123.011354,135.288466,134.123905
2022-03-15,2022,140.60077,105.842025,123.060765,134.095917,132.681985
2022-03-16,2022,142.163156,107.562503,123.110196,136.745616,135.51523
2022-03-17,2022,144.161909,110.425532,123.164043,139.162712,137.652817
2022-03-18,2022,145.826324,112.618744,123.217914,141.913328,140.056019
2022-03-21,2022,145.720259,112.458532,123.271808,142.95204,141.586478
2022-03-22,2022,146.866421,113.1979,123.325726,144.326732,143.05369
2022-03-23,2022,146.455665,112.759861,123.379668,144.554412,142.800725
2022-03-24,2022,148.025734,114.100213,123.433633,146.51861,145.128031
2022-03-25,2022,146.76917,113.030123,123.487621,146.55307,145.140682
2022-03-28,2022,147.541478,113.014878,123.541633,146.13094,144.837123
2022-03-29,2022,148.624899,115.004159,123.595669,147.701314,146.405525
2022-03-30,2022,148.950453,115.542515,123.649729,148.004066,146.595253
2022-03-31,2022,147.657265,114.23921,123.703812,147.682853,146.215796
2022-04-01,2022,148.07305,114.560591,123.757919,149.616284,148.239543
2022-04-04,2022,148.998036,115.390139,123.812049,149.259381,147.733613
2022-04-05,2022,151.371514,117.182615,123.866203,146.311853,144.837123
2022-04-06,2022,148.888696,115.437741,123.920381,145.503282,144.027624
2022-04-07,2022,147.723576,113.935294,123.974583,146.283546,145.0142
2022-04-08,2022,147.727731,113.845171,124.028808,145.618968,144.166758
2022-04-11,2022,148.212238,113.82734,124.083057,143.934139,142.383325
2022-04-12,2022,147.769643,112.318531,124.13733,142.942194,141.371447
2022-04-13,2022,146.046741,110.715811,124.191626,143.723689,142.320079
2022-04-14,2022,145.275619,109.484473,124.245946,142.985269,141.219672
2022-04-18,2022,146.427266,110.092769,124.30029,142.376072,140.979349
2022-04-19,2022,148.425279,112.576708,124.354658,141.60073,140.296333
2022-04-20,2022,146.43588,112.243328,124.409049,140.723241,139.195926
2022-04-22,2022,143.470287,108.818942,124.463465,136.703772,135.021942
2022-04-25,2022,144.588192,110.840818,124.517904,136.220107,135.034593
2022-04-26,2022,142.975994,110.099908,124.572367,133.177815,131.897779
2022-04-27,2022,144.853555,112.593099,124.626853,134.575891,133.466181
2022-04-28,2022,146.071777,113.443643,124.681364,135.27739,133.896233
2022-04-29,2022,144.609204,111.882407,124.735898,132.763069,130.784721
2022-05-02,2022,144.251508,111.501825,124.790457,131.240692,129.924628
2022-05-03,2022,145.805096,113.1054,124.845039,131.104084,129.924628
2022-05-04,2022,148.001353,115.249134,124.899645,133.339036,132.024261
2022-05-05,2022,145.486311,111.316752,124.958696,129.597706,128.381518
2022-05-06,2022,145.090812,109.628969,125.017775,129.389718,128.040015
2022-05-09,2022,142.439441,105.77374,125.076882,127.069847,126.079505
2022-05-10,2022,141.694423,106.627106,125.136017,126.897549,125.522972
2022-05-11,2022,142.33372,107.998413,125.19518,128.481461,127.293753
2022-05-12,2022,142.273728,108.393376,125.254371,130.070295,129.064535
2022-05-13,2022,144.733277,112.143875,125.31359,131.591441,130.645588
2022-05-16,2022,144.187955,113.90727,125.372837,133.202429,132.049564
2022-05-17,2022,144.595804,113.599098,125.432112,133.886698,132.681985
2022-05-18,2022,142.306576,111.26282,125.491416,130.758257,129.279555
2022-05-19,2022,143.918259,113.429482,125.550747,131.691128,130.379972
2022-05-20,2022,145.07094,115.111119,125.610106,133.516257,132.378425
2022-05-23,2022,146.186758,114.684738,125.669493,135.802899,135.034593
2022-05-24,2022,146.136972,115.252776,125.728908,136.092114,134.882808
2022-05-25,2022,146.374024,115.723241,125.788352,136.090883,134.908111
2022-05-26,2022,145.544051,114.327851,125.847823,137.703101,136.628288
2022-05-27,2022,145.759679,113.795686,125.907323,137.767098,136.476513
2022-05-30,2022,145.425085,114.467812,125.96685,136.64716,135.236963
2022-05-31,2022,145.085015,116.162832,126.026406,137.039753,135.565824
2022-06-01,2022,146.612756,118.052589,126.08599,137.05083,135.93263
2022-06-02,2022,148.462132,119.876032,126.145602,138.322144,137.146878
2022-06-03,2022,147.14781,117.88315,126.205243,136.733309,135.945281
2022-06-06,2022,146.594552,116.671446,126.264911,135.605987,134.604541
2022-06-07,2022,145.259679,114.960561,126.324608,135.463226,134.263038
2022-06-08,2022,144.023031,114.089409,126.384333,133.368573,132.302528
2022-06-09,2022,142.180299,112.711829,126.444087,131.800661,131.138876
2022-06-10,2022,141.89982,112.477159,126.503868,129.81554,128.786268
2022-06-13,2022,139.330299,109.027341,126.563678,126.26743,125.371197
2022-06-14,2022,137.710877,106.409203,126.623516,125.609005,124.409914
2022-06-15,2022,138.681074,107.626119,126.683382,126.524647,125.700049
2022-06-17,2022,136.196069,106.385293,126.745504,122.854697,121.6905
2022-06-20,2022,136.409824,104.409897,126.807656,122.889157,121.79169
2022-06-21,2022,137.0819,105.152828,126.869839,122.682399,121.930823
2022-06-22,2022,135.840752,103.562674,126.932052,122.481795,121.462828
2022-06-23,2022,135.252167,103.075392,126.994296,120.707125,119.73
2022-06-24,2022,136.94157,104.407147,127.05657,121.435699,120.754519
2022-06-27,2022,139.069799,107.142875,127.118874,124.010325,123.13242
2022-06-28,2022,137.913761,106.584132,127.18121,123.797414,122.752973
2022-06-29,2022,136.909046,104.074931,127.243576,122.604865,121.424884
2022-06-30,2022,136.004432,101.495145,127.305972,121.275708,120.160042
2022-07-01,2022,137.459425,103.234284,127.368399,121.782757,120.956889
2022-07-04,2022,136.735056,101.958268,127.430857,121.358165,120.413007
2022-07-05,2022,135.586822,100.293651,127.493345,120.971725,119.907077
2022-07-06,2022,136.410273,100.972069,127.555864,121.493542,120.691273
2022-07-07,2022,138.160718,102.900176,127.618413,123.968481,123.170364
2022-07-08,2022,137.27562,101.996195,127.680994,123.425742,122.537942
2022-07-11,2022,136.674125,100.519235,127.743605,120.869577,119.907077
2022-07-12,2022,137.524588,100.810481,127.806246,120.942188,120.03356
2022-07-13,2022,136.749537,99.477803,127.868919,120.462215,119.540272
2022-07-14,2022,135.194878,97.558416,127.931622,118.296182,117.061181
2022-07-15,2022,136.148727,97.026378,127.994356,118.825383,117.97186
2022-07-18,2022,136.572267,97.499704,128.05712,119.274589,118.098352
2022-07-19,2022,138.047487,100.370734,128.119915,120.91019,119.780585
2022-07-20,2022,139.024266,102.421145,128.182742,120.96188,120.096796
2022-07-21,2022,139.283656,102.709813,128.245599,121.879982,120.602735
2022-07-22,2022,139.211465,102.755615,128.308486,121.747067,120.691273
2022-07-25,2022,139.645415,103.15721,128.371405,123.402359,122.373516
2022-07-26,2022,139.177855,101.862839,128.434355,122.78947,121.614613
2022-07-27,2022,140.292556,104.319407,128.497335,124.839817,123.739549
2022-07-28,2022,140.373774,103.579011,128.560346,126.2662,125.345894
2022-07-29,2022,140.078995,104.209447,128.623388,126.965238,125.598869
2022-08-01,2022,138.261019,102.084314,128.686461,125.808379,124.662878
2022-08-02,2022,140.110115,103.185734,128.749565,127.207686,125.889777
2022-08-03,2022,140.047504,104.098963,128.8127,127.715965,126.737219
2022-08-04,2022,140.98437,104.48765,128.878122,130.321358,129.621068
2022-08-05,2022,140.628409,104.645382,128.943576,131.035165,129.94992
2022-08-08,2022,141.730083,105.845714,129.009064,133.410417,132.555503
2022-08-09,2022,141.945958,105.846748,129.074585,133.716862,132.871713
2022-08-10,2022,142.611733,108.13434,129.14014,135.667522,134.781619
2022-08-11,2022,142.677938,108.280556,129.205727,135.030019,133.921525
2022-08-12,2022,144.398401,112.978563,129.271348,138.778734,137.412493
2022-08-15,2022,144.444425,114.567139,129.337003,139.108561,137.829894
2022-08-16,2022,141.57817,112.629166,129.40269,139.699298,138.829121
2022-08-17,2022,140.952233,112.407708,129.468411,139.940515,139.120029
2022-08-18,2022,140.705511,112.484204,129.534166,140.069739,139.056793
2022-08-19,2022,139.973053,110.890001,129.599954,137.218205,136.008517
2022-08-22,2022,139.354515,110.510863,129.665775,135.993658,134.996649
2022-08-23,2022,141.93287,112.435595,129.731629,138.893189,137.99432
2022-08-24,2022,139.929785,112.235385,129.797518,138.943647,138.09551
2022-08-25,2022,141.200629,113.616919,129.863439,139.723912,138.626741
2022-08-26,2022,139.600211,113.003541,129.929394,138.206458,137.058339
2022-08-29,2022,139.328168,114.032536,129.995383,138.235995,137.108934
2022-08-30,2022,138.748012,112.86109,130.061405,135.907509,134.579249
2022-08-31,2022,139.488134,115.621476,130.12746,134.790033,133.858289
2022-09-01,2022,139.841969,117.848941,130.19355,135.875511,134.819562
2022-09-02,2022,140.403333,118.137646,130.259672,136.440402,135.451984
2022-09-05,2022,139.826153,117.173483,130.325828,138.08831,137.17217
2022-09-06,2022,139.185197,115.486045,130.392018,135.086631,134.010064
2022-09-08,2022,140.388249,115.957697,130.458242,135.273698,134.300982
2022-09-09,2022,141.34745,116.928571,130.524499,138.207688,137.108934
2022-09-12,2022,140.93054,116.020151,130.59079,139.570074,138.424371
2022-09-13,2022,139.468438,112.234405,130.657114,136.354253,135.31286
2022-09-14,2022,139.105159,112.291821,130.723472,136.05027,135.021942
2022-09-15,2022,138.878879,113.574408,130.789864,135.320465,134.212443
2022-09-16,2022,138.11506,113.201715,130.85629,134.490972,133.567371
2022-09-19,2022,140.462132,113.960044,130.922749,137.621875,136.881262
2022-09-20,2022,139.552795,111.927142,130.989242,138.474751,137.678109
2022-09-21,2022,138.964159,111.123806,131.055769,137.759713,136.805374
2022-09-22,2022,139.658976,111.235239,131.12233,140.386029,139.297106
2022-09-23,2022,138.96311,110.56385,131.188924,137.488959,136.400616
2022-09-26,2022,137.514355,107.210388,131.255552,134.286676,132.972893
2022-09-27,2022,137.20434,107.358973,131.322214,133.378419,132.403718
2022-09-28,2022,137.523164,107.411605,131.38891,133.470721,132.580795
2022-09-29,2022,136.899054,106.658694,131.45564,132.50216,131.29066
2022-09-30,2022,138.627972,107.614258,131.522404,135.422613,134.655136
2022-10-03,2022,140.348584,111.925433,131.589201,142.926195,142.168304
2022-10-04,2022,140.609419,110.157922,131.656033,143.044342,142.105058
2022-10-05,2022,140.60496,110.257785,131.722898,144.23566,143.331957
2022-10-06,2022,140.641091,110.038099,131.789798,144.682405,143.521685
2022-10-07,2022,140.478193,109.970816,131.856731,143.222794,142.648941
2022-10-10,2022,141.14849,111.178302,131.923698,142.68867,141.763555
2022-10-11,2022,141.796785,111.685607,131.9907,141.317669,140.258389
2022-10-13,2022,141.962912,112.478436,132.057735,140.66909,139.461542
2022-10-14,2022,140.889973,111.236505,132.124805,137.927089,136.881262
2022-10-17,2022,141.033571,112.595588,132.191908,139.837136,139.006198
2022-10-18,2022,142.373907,114.911576,132.259046,142.444991,141.586478
2022-10-19,2022,141.915994,115.21959,132.326218,143.098493,142.105058
2022-10-20,2022,142.640433,115.45898,132.393424,144.202432,142.800725
2022-10-21,2022,144.559518,118.532312,132.460663,147.596704,147.265618
2022-10-24,2022,144.212729,117.260244,132.527938,142.77728,141.839442
2022-10-25,2022,143.252577,115.078367,132.595246,141.070298,139.739809
2022-10-26,2022,142.170034,113.263844,132.662588,138.778734,137.589571
2022-10-27,2022,143.490786,115.235951,132.729965,141.088759,139.13268
2022-10-28,2022,142.433077,114.978618,132.797376,140.963227,142.927208
2022-10-31,2022,142.225514,115.729799,132.864821,142.806817,141.852093
2022-11-01,2022,144.316136,119.501538,132.9323,143.904602,142.686885
2022-11-03,2022,145.276952,121.885408,132.999814,143.863989,143.05369
2022-11-04,2022,146.925564,121.767901,133.067362,145.413441,144.19205
2022-11-07,2022,145.171327,119.149605,133.134944,141.95148,140.67579
2022-11-08,2022,145.784907,119.331767,133.202561,142.958193,142.041822
2022-11-09,2022,145.729725,119.117864,133.270212,139.782985,138.816469
2022-11-10,2022,143.536931,113.69493,133.337897,135.100169,134.199792
2022-11-11,2022,146.583811,115.116477,133.405617,138.149846,137.298662
2022-11-14,2022,147.325354,116.600286,133.473371,139.267322,138.171397
2022-11-16,2022,146.61299,113.197826,133.541159,135.676137,134.123905
2022-11-17,2022,145.27074,109.708652,133.608982,135.011559,133.681212
2022-11-18,2022,144.811545,109.738168,133.676839,133.998692,132.618739
2022-11-21,2022,145.986654,111.505577,133.744731,135.06694,134.1745
2022-11-22,2022,146.464372,110.391742,133.812658,134.191912,132.897006
2022-11-23,2022,146.347655,110.326687,133.880618,133.756244,133.112027
2022-11-24,2022,147.200696,112.230719,133.948614,137.63049,136.85596
2022-11-25,2022,147.02184,110.71491,134.016643,134.11807,132.897006
2022-11-28,2022,146.691666,109.164938,134.084708,133.878083,132.998196
2022-11-29,2022,150.067636,112.718634,134.152807,136.497014,135.704958
2022-11-30,2022,150.739189,112.94731,134.22094,138.436599,137.336606
2022-12-01,2022,149.510147,111.296049,134.289108,136.516706,135.41404
2022-12-02,2022,150.358046,112.87282,134.357311,137.744945,136.539749
2022-12-05,2022,148.801537,111.049867,134.425549,134.639887,133.605315
2022-12-06,2022,150.280682,112.125618,134.493821,134.80234,135.009291
2022-12-07,2022,150.107161,111.21002,134.562127,134.590659,133.55472
2022-12-08,2022,148.71706,108.569366,134.630469,131.986496,130.999742
2022-12-09,2022,149.103723,108.302662,134.698845,132.532928,131.417142
2022-12-12,2022,148.10509,105.853165,134.767256,129.548478,128.760975
2022-12-13,2022,147.283296,104.793501,134.835701,127.859957,126.863711
2022-12-14,2022,147.745103,104.696607,134.904182,127.750425,127.369641
2022-12-15,2022,146.949797,106.865047,134.972697,127.670429,127.116676
2022-12-16,2022,145.928333,103.36238,135.041247,126.546799,125.725351
2022-12-19,2022,145.89136,104.977619,135.109831,128.645144,128.217092
2022-12-20,2022,147.420589,106.93286,135.178451,131.65913,130.974449
2022-12-21,2022,146.681523,105.805324,135.247105,132.070184,131.379199
2022-12-22,2022,146.405003,106.358349,135.315795,132.075107,131.455086
2022-12-23,2022,145.472639,107.877352,135.384519,135.005405,134.07331
2022-12-26,2022,145.712137,108.274338,135.453278,133.823933,132.998196
2022-12-27,2022,146.627636,107.736305,135.522072,133.342729,132.681985
2022-12-28,2022,146.808942,108.673835,135.590901,135.668753,135.085188
2022-12-29,2022,146.168097,107.592677,135.659765,135.415229,134.010064
2023-01-03,2023,144.697769,103.664177,135.728664,132.601928,131.20269
2023-01-04,2023,144.319268,103.758068,135.797598,134.088777,133.082976
2023-01-05,2023,145.048513,104.461118,135.866567,136.86898,136.151508
2023-01-06,2023,145.624572,106.565011,135.935571,138.546776,137.757597
2023-01-09,2023,145.712958,106.977779,136.00461,139.044514,137.561731
2023-01-10,2023,147.486891,108.408265,136.073684,141.189496,139.951272
2023-01-11,2023,147.912921,110.294341,136.142793,142.272808,142.458328
2023-01-12,2023,148.301709,110.884208,136.211937,142.417929,141.361495
2023-01-13,2023,147.987106,110.190148,136.281116,141.194588,140.173249
2023-01-16,2023,147.119299,109.051928,136.350331,139.026692,137.718425
2023-01-17,2023,147.627561,110.433854,136.41958,141.86036,140.760847
2023-01-18,2023,148.352277,111.25845,136.488865,143.149896,141.452897
2023-01-19,2023,149.876096,112.741323,136.558185,143.855131,142.471388
2023-01-20,2023,151.121818,113.420116,136.62754,142.957675,141.609582
2023-01-23,2023,151.747696,114.306401,136.696931,142.204067,140.891421
2023-01-24,2023,153.501784,115.334866,136.766356,143.883136,142.889231
2023-01-25,2023,153.986962,118.311752,136.835817,145.368712,144.482258
2023-01-26,2023,155.343766,118.398627,136.905313,145.259235,144.181929
2023-01-27,2023,154.322977,118.036766,136.974845,143.213545,141.5443
2023-01-30,2023,154.507667,118.755696,137.044411,142.431931,141.936022
2023-01-31,2023,155.982345,119.135054,137.114014,144.524722,143.424587
2023-02-01,2023,154.989238,116.300871,137.183651,142.960221,141.5443
2023-02-02,2023,154.073169,114.901406,137.253324,139.945789,138.802208
2023-02-03,2023,152.895587,114.397139,137.323032,138.106323,136.934972
2023-02-06,2023,151.959446,114.976256,137.392776,138.063041,137.431157
2023-02-07,2023,151.544503,115.469177,137.462555,137.38072,135.929532
2023-02-08,2023,152.458404,116.500616,137.532369,139.87832,138.854429
2023-02-09,2023,151.498967,112.735943,137.602219,137.206321,136.373495
2023-02-10,2023,152.070092,115.167648,137.672105,137.673507,136.778277
2023-02-13,2023,152.762707,115.590149,137.742026,138.559506,137.718425
2023-02-14,2023,151.066643,114.955977,137.811982,137.048471,136.360435
2023-02-15,2023,152.856953,116.510709,137.881974,139.318206,138.475768
2023-02-16,2023,150.786772,115.958126,137.952001,139.907599,139.063356
2023-02-17,2023,150.778525,115.199377,138.022064,139.141261,137.835939
2023-02-22,2023,148.864172,114.016262,138.092163,136.403067,135.276652
2023-02-23,2023,149.068124,114.455097,138.162297,137.126123,135.994824
2023-02-24,2023,147.494603,111.981461,138.232467,134.774917,133.683624
2023-02-27,2023,147.03519,111.721603,138.302673,134.568693,133.566111
2023-02-28,2023,146.706461,109.773232,138.372914,133.577036,132.077546
2023-03-01,2023,146.824286,108.552656,138.443191,132.880713,132.142828
2023-03-02,2023,147.502135,110.716013,138.513503,131.53262,130.497579
2023-03-03,2023,147.56264,110.359458,138.583851,132.220032,131.124337
2023-03-06,2023,148.052961,111.768114,138.654235,133.281703,132.495388
2023-03-07,2023,146.71376,110.673946,138.724655,132.680854,131.751106
2023-03-08,2023,148.446752,111.669166,138.795111,135.623999,134.780467
2023-03-09,2023,148.209468,110.652259,138.865602,133.753981,132.612902
2023-03-10,2023,147.225554,109.13583,138.936129,131.904332,130.850129
2023-03-13,2023,146.809509,106.966109,139.006692,131.271657,130.288652
2023-03-14,2023,145.903614,106.828329,139.077291,131.031063,130.027504
2023-03-15,2023,145.996421,104.217864,139.147925,130.703905,129.779407
2023-03-16,2023,145.653024,104.111135,139.218596,131.671375,130.575921
2023-03-17,2023,145.94697,102.579189,139.289302,129.821726,128.904551
2023-03-20,2023,146.298012,101.236702,139.360044,128.473633,127.572671
2023-03-21,2023,144.01446,101.059091,139.430822,128.569107,127.873
2023-03-22,2023,143.913498,101.352061,139.501636,127.579996,126.697814
2023-03-23,2023,140.719134,99.872167,139.572487,124.658492,123.498708
2023-03-24,2023,143.934677,102.415155,139.643373,125.807999,125.170079
2023-03-27,2023,144.911555,102.831782,139.714295,126.87858,126.057995
2023-03-28,2023,146.429862,104.319337,139.785253,128.807155,128.003574
2023-03-29,2023,144.944085,102.976683,139.856247,129.581131,128.682574
2023-03-30,2023,146.30286,102.982406,139.927277,132.025266,131.189629
2023-03-31,2023,144.67571,101.406122,139.998343,129.694427,128.604222
2023-04-03,2023,143.504768,100.51331,140.069446,129.215784,128.356134
2023-04-04,2023,144.069399,102.988449,140.140584,129.677878,128.630342
2023-04-05,2023,142.782998,101.841646,140.211759,128.543647,127.481268
2023-04-06,2023,143.244793,104.258218,140.28297,128.345061,127.429036
2023-04-10,2023,143.574655,105.07623,140.354217,129.649872,128.826208
2023-04-11,2023,146.305087,107.447454,140.4255,135.209005,134.375685
2023-04-12,2023,145.994227,108.19298,140.496819,136.069544,134.950212
2023-04-13,2023,145.797693,107.434333,140.568174,135.519614,134.401796
2023-04-14,2023,145.159959,107.429401,140.639566,135.291749,134.54543
2023-04-17,2023,144.542984,106.50837,140.710994,134.956954,134.114527
2023-04-18,2023,143.239983,105.582371,140.782459,135.144083,134.101467
2023-04-19,2023,140.241542,103.614929,140.853959,132.279863,131.20269
2023-04-20,2023,140.605615,104.023065,140.925496,132.857799,131.88168
2023-04-24,2023,139.065272,103.389699,140.997069,132.323144,131.385495
2023-04-25,2023,137.494874,102.670576,141.068679,131.397683,130.471458
2023-04-26,2023,137.625198,102.590495,141.140325,130.241811,129.283222
2023-04-27,2023,138.410791,102.076276,141.212007,131.019606,129.962212
2023-04-28,2023,139.744016,102.884086,141.283726,132.940543,131.751106
2023-05-02,2023,136.928556,101.080901,141.355481,129.751711,128.604222
2023-05-03,2023,136.307968,99.745132,141.427273,129.586223,128.747856
2023-05-04,2023,136.286978,98.74663,141.499101,130.066139,129.20487
2023-05-05,2023,139.303967,101.047316,141.570965,133.852001,133.069926
2023-05-08,2023,138.812844,101.080814,141.642866,134.990051,133.827259
2023-05-09,2023,139.504606,102.297651,141.714804,136.354693,135.53781
2023-05-10,2023,140.150456,102.393746,141.786778,136.779871,135.759787
2023-05-11,2023,140.933671,102.755669,141.858789,137.808444,136.86968
2023-05-12,2023,141.63648,102.777898,141.930836,138.073225,137.170009
2023-05-15,2023,142.907245,99.156472,142.00292,138.792463,137.718425
2023-05-16,2023,142.406409,99.489171,142.07504,137.729519,136.621582
2023-05-17,2023,144.745056,100.462708,142.147197,139.34112,138.423537
2023-05-18,2023,147.128906,99.884334,142.219391,140.166015,139.389796
2023-05-19,2023,147.22169,99.951361,142.291621,140.976908,139.925162
2023-05-22,2023,147.265849,100.048728,142.363889,140.299679,139.128648
2023-05-23,2023,145.557044,99.527009,142.436192,139.938151,138.985013
2023-05-24,2023,143.686597,99.740337,142.508533,138.500949,137.457268
2023-05-25,2023,145.674939,101.185026,142.58091,140.097274,139.128648
2023-05-26,2023,148.129265,102.610285,142.653324,141.181859,140.382175
2023-05-29,2023,147.989911,102.780056,142.725775,140.452437,139.415906
2023-05-30,2023,146.344453,101.181118,142.798262,138.713537,137.600902
2023-05-31,2023,146.50947,99.980026,142.870787,137.90901,136.895791
2023-06-01,2023,147.932192,99.848476,142.943348,140.74777,139.977383
2023-06-02,2023,149.395178,101.432024,143.015946,143.284833,142.353865
2023-06-05,2023,149.999781,102.256019,143.088581,143.460505,142.510559
2023-06-06,2023,151.361513,102.68421,143.161253,145.897001,145.030675
2023-06-07,2023,151.86578,102.784411,143.233962,147.014683,145.957763
2023-06-09,2023,152.561359,103.493273,143.306707,148.963626,147.824999
2023-06-12,2023,153.074955,102.569871,143.37949,149.367163,148.386476
2023-06-13,2023,150.596387,101.718711,143.452309,148.612282,147.472448
2023-06-14,2023,153.118121,102.956935,143.525166,151.573249,150.305943
2023-06-15,2023,153.885356,103.274833,143.59806,151.766743,150.684615
2023-06-16,2023,153.69693,103.001657,143.67099,151.17735,150.031735
2023-06-19,2023,154.953928,103.235575,143.743958,152.577635,151.637813
2023-06-20,2023,155.405155,103.116022,143.816962,152.27721,151.233031
2023-06-21,2023,155.264905,104.077606,143.890004,153.293054,151.820619
2023-06-22,2023,154.578739,103.566847,143.963083,151.401395,150.501809
2023-06-23,2023,155.61784,104.241219,144.036199,151.456134,150.567091
2023-06-26,2023,154.354394,102.15131,144.109352,150.521762,149.404966
2023-06-27,2023,154.206487,101.819686,144.182542,149.605211,148.556221
2023-06-28,2023,153.872804,102.662018,144.25577,148.533357,147.589962
2023-06-29,2023,155.979953,104.278724,144.329034,150.69998,150.044795
2023-06-30,2023,157.099127,105.15879,144.402336,150.323176,149.078526
2023-07-03,2023,157.519088,106.924601,144.475675,152.342133,151.389726
2023-07-04,2023,158.792164,107.423458,144.549052,151.58216,150.475688
2023-07-05,2023,159.5253,107.737477,144.622465,152.184282,151.259142
2023-07-06,2023,157.747763,106.274303,144.695916,149.481732,148.386476
2023-07-07,2023,158.031831,107.281866,144.769404,151.355568,150.410406
2023-07-10,2023,156.444577,106.493754,144.84293,150.138593,148.987124
2023-07-11,2023,156.269727,106.392249,144.916492,149.219496,148.595402
2023-07-12,2023,156.569279,106.146907,144.990093,149.787248,148.634573
2023-07-13,2023,157.753004,107.218968,145.06373,151.821481,150.919652
2023-07-14,2023,156.620702,105.816987,145.137405,149.844533,148.804318
