method,decision_year,ticker,weight
mvo_gamma_1.0,2015,ABCB4,1.9920206104276163e-12
mvo_gamma_1.0,2015,ABEV3,1.459956330817885e-12
mvo_gamma_1.0,2015,ADHM3,3.569058411445306e-12
mvo_gamma_1.0,2015,AFLT3,1.0969049092973095e-12
mvo_gamma_1.0,2015,AGRO3,1.522148449083702e-12
mvo_gamma_1.0,2015,ALOS3,1.2436428104287803e-12
mvo_gamma_1.0,2015,ALPA3,8.123396868341639e-13
mvo_gamma_1.0,2015,ALPA4,7.382160738915346e-13
mvo_gamma_1.0,2015,AMAR3,9.73985822253067e-13
mvo_gamma_1.0,2015,AMER3,3.925818828164671e-11
mvo_gamma_1.0,2015,ANIM3,2.505159308276352e-11
mvo_gamma_1.0,2015,AZEV3,1.6181764272236849e-12
mvo_gamma_1.0,2015,AZEV4,9.720748548939847e-12
mvo_gamma_1.0,2015,AZZA3,1.4090473288070836e-12
mvo_gamma_1.0,2015,B3SA3,1.4976854231191587e-12
mvo_gamma_1.0,2015,BALM4,2.6069516784513837e-12
mvo_gamma_1.0,2015,BAUH4,2.0726725316211306e-12
mvo_gamma_1.0,2015,BBAS3,1.835755613635729e-12
mvo_gamma_1.0,2015,BBDC3,2.093636243543697e-12
mvo_gamma_1.0,2015,BBDC4,3.005788570840049e-12
mvo_gamma_1.0,2015,BBSE3,3.98458612373859e-12
mvo_gamma_1.0,2015,BEEF3,1.1887430087285465e-12
mvo_gamma_1.0,2015,BEES3,1.1947968762885205e-12
mvo_gamma_1.0,2015,BEES4,1.5130553317075088e-12
mvo_gamma_1.0,2015,BGIP3,9.347119903644062e-13
mvo_gamma_1.0,2015,BGIP4,1.0773106811495343e-12
mvo_gamma_1.0,2015,BHIA3,2.6264755406130807e-12
mvo_gamma_1.0,2015,BIED3,2.3044453429615744e-12
mvo_gamma_1.0,2015,BIOM3,1.1296336437178647e-12
mvo_gamma_1.0,2015,BMEB3,7.078805648247159e-13
mvo_gamma_1.0,2015,BMEB4,6.890920372607176e-13
mvo_gamma_1.0,2015,BMIN3,1.4161603585820202e-12
mvo_gamma_1.0,2015,BMIN4,1.3450369399978045e-12
mvo_gamma_1.0,2015,BMKS3,1.3036371660683609e-12
mvo_gamma_1.0,2015,BNBR3,1.2743591255004337e-12
mvo_gamma_1.0,2015,BOBR4,6.000116604103952e-13
mvo_gamma_1.0,2015,BPHA3,5.596080762309067e-13
mvo_gamma_1.0,2015,BRAP3,9.357302791788333e-13
mvo_gamma_1.0,2015,BRAP4,9.013176206579452e-13
mvo_gamma_1.0,2015,BRKM3,9.51832873375538e-13
mvo_gamma_1.0,2015,BRKM6,1.5679461071769677e-12
mvo_gamma_1.0,2015,BRPR3,8.016538688262102e-13
mvo_gamma_1.0,2015,BRSR3,1.7032651491979954e-12
mvo_gamma_1.0,2015,BRSR5,1.3071985469948113e-12
mvo_gamma_1.0,2015,BRSR6,2.453001539858776e-12
mvo_gamma_1.0,2015,BSLI3,1.1926077587312282e-12
mvo_gamma_1.0,2015,BSLI4,1.048217283873071e-12
mvo_gamma_1.0,2015,CAMB3,1.3831817841261183e-12
mvo_gamma_1.0,2015,CBEE3,1.4408257333520897e-12
mvo_gamma_1.0,2015,CEDO3,8.835203523386945e-13
mvo_gamma_1.0,2015,CEDO4,1.3221533970782072e-12
mvo_gamma_1.0,2015,CEEB3,1.0759550241220245e-12
mvo_gamma_1.0,2015,CEED3,8.10963481417503e-13
mvo_gamma_1.0,2015,CEGR3,3.0820471885762567e-12
mvo_gamma_1.0,2015,CGAS3,1.3413682650443734e-12
mvo_gamma_1.0,2015,CGAS5,1.1443663275933481e-12
mvo_gamma_1.0,2015,CGRA3,2.1475950268744246e-12
mvo_gamma_1.0,2015,CGRA4,1.551816513569714e-12
mvo_gamma_1.0,2015,CLSC3,1.7768383035310884e-12
mvo_gamma_1.0,2015,CLSC4,1.3363587927383784e-12
mvo_gamma_1.0,2015,CMIG3,1.3731519069951998e-12
mvo_gamma_1.0,2015,CMIG4,2.5957857222413556e-12
mvo_gamma_1.0,2015,COCE3,2.3256064129888296e-12
mvo_gamma_1.0,2015,COGN3,3.1556804175107255e-11
mvo_gamma_1.0,2015,CPFE3,1.6901903030087607e-12
mvo_gamma_1.0,2015,CPLE3,2.510716249187336e-12
mvo_gamma_1.0,2015,CRPG5,6.065954449043389e-13
mvo_gamma_1.0,2015,CRPG6,8.633780273729514e-13
mvo_gamma_1.0,2015,CSAN3,1.1335212616759004e-12
mvo_gamma_1.0,2015,CSMG3,1.011251757808788e-12
mvo_gamma_1.0,2015,CSNA3,5.770461378966455e-13
mvo_gamma_1.0,2015,CSUD3,2.428194035365452e-12
mvo_gamma_1.0,2015,CTAX3,2.4013948301951455e-12
mvo_gamma_1.0,2015,CTKA4,1.1106725219673434e-12
mvo_gamma_1.0,2015,CTSA3,9.68093549570732e-13
mvo_gamma_1.0,2015,CTSA4,1.0662714102093457e-12
mvo_gamma_1.0,2015,CVCB3,1.73632884402363e-12
mvo_gamma_1.0,2015,CYRE3,1.0333421212488518e-12
mvo_gamma_1.0,2015,DASA3,1.1507986610568687e-12
mvo_gamma_1.0,2015,DEXP3,1.2109225849789849e-12
mvo_gamma_1.0,2015,DIRR3,9.913641978418522e-13
mvo_gamma_1.0,2015,DOHL4,1.9130297096569195e-12
mvo_gamma_1.0,2015,DTCY3,0.2752348579800389
mvo_gamma_1.0,2015,DXCO3,9.412877481416293e-13
mvo_gamma_1.0,2015,EALT3,1.1665024715342703e-12
mvo_gamma_1.0,2015,EALT4,9.975877481677226e-13
mvo_gamma_1.0,2015,ECOR3,1.1214812230973272e-12
mvo_gamma_1.0,2015,ECPR3,2.6005297414446718e-11
mvo_gamma_1.0,2015,ECPR4,2.1893089243683267e-12
mvo_gamma_1.0,2015,EGIE3,1.4457029989596153e-12
mvo_gamma_1.0,2015,EKTR3,1.5592789800425177e-12
mvo_gamma_1.0,2015,EKTR4,1.2192933323476633e-12
mvo_gamma_1.0,2015,EMAE4,9.662411824110092e-13
mvo_gamma_1.0,2015,ENEV3,3.516508077791096e-13
mvo_gamma_1.0,2015,ENGI3,1.8691662226295302e-12
mvo_gamma_1.0,2015,ENGI4,2.72156666642588e-12
mvo_gamma_1.0,2015,ENMT3,1.2994282727294182e-11
mvo_gamma_1.0,2015,ENMT4,5.056900813934237e-12
mvo_gamma_1.0,2015,EPAR3,9.164438349434534e-13
mvo_gamma_1.0,2015,EQMA3B,1.9467333192400175e-12
mvo_gamma_1.0,2015,EQPA3,3.2180659814400324e-12
mvo_gamma_1.0,2015,EQPA5,7.798390725094125e-12
mvo_gamma_1.0,2015,EQPA6,1.3831817841261183e-12
mvo_gamma_1.0,2015,EQPA7,0.006595225230205854
mvo_gamma_1.0,2015,EQTL3,2.290199995609849e-12
mvo_gamma_1.0,2015,ESTR4,9.973326338785762e-12
mvo_gamma_1.0,2015,ETER3,1.08250943856866e-12
mvo_gamma_1.0,2015,EUCA3,1.4478731237656072e-12
mvo_gamma_1.0,2015,EUCA4,6.489153327774917e-13
mvo_gamma_1.0,2015,EVEN3,9.40959702378102e-13
mvo_gamma_1.0,2015,EZTC3,1.1827204478913255e-12
mvo_gamma_1.0,2015,FESA3,1.3223533826327912e-12
mvo_gamma_1.0,2015,FESA4,8.761616009854251e-13
mvo_gamma_1.0,2015,FHER3,1.0488236847286114e-12
mvo_gamma_1.0,2015,FICT3,0.07115168674698348
mvo_gamma_1.0,2015,FLRY3,1.3526911691907362e-12
mvo_gamma_1.0,2015,FRAS3,9.297934117801806e-13
mvo_gamma_1.0,2015,FRIO3,6.184787124715526e-13
mvo_gamma_1.0,2015,GEPA3,1.1634823331498107e-12
mvo_gamma_1.0,2015,GEPA4,2.0278317628929072e-12
mvo_gamma_1.0,2015,GFSA3,9.374578731413869e-13
mvo_gamma_1.0,2015,GGBR3,6.820624841156192e-13
mvo_gamma_1.0,2015,GGBR4,6.632900173553514e-13
mvo_gamma_1.0,2015,GOAU3,6.245537226736113e-13
mvo_gamma_1.0,2015,GOAU4,6.325613680689608e-13
mvo_gamma_1.0,2015,GRND3,1.2702936894859227e-12
mvo_gamma_1.0,2015,GSHP3,1.2984288708240145e-12
mvo_gamma_1.0,2015,HBOR3,8.583681485770786e-13
mvo_gamma_1.0,2015,HOOT4,7.253275896959568e-13
mvo_gamma_1.0,2015,HYPE3,1.301850773735514e-12
mvo_gamma_1.0,2015,IGTI3,1.1458541701521204e-12
mvo_gamma_1.0,2015,INEP3,5.579658547100961e-13
mvo_gamma_1.0,2015,INEP4,4.868914077442329e-13
mvo_gamma_1.0,2015,ISAE3,2.0093221171112514e-12
mvo_gamma_1.0,2015,ISAE4,6.0754086034176e-11
mvo_gamma_1.0,2015,ITSA3,1.8496520089085024e-12
mvo_gamma_1.0,2015,ITSA4,2.412444844560273e-12
mvo_gamma_1.0,2015,ITUB3,2.8186884946923507e-12
mvo_gamma_1.0,2015,ITUB4,2.7974152684004034e-12
mvo_gamma_1.0,2015,JFEN3,1.2284351247247302e-12
mvo_gamma_1.0,2015,JHSF3,7.585807613771083e-13
mvo_gamma_1.0,2015,JOPA3,9.167605795983675e-13
mvo_gamma_1.0,2015,KEPL3,4.02108017777853e-12
mvo_gamma_1.0,2015,KLBN3,1.6272612324159518e-12
mvo_gamma_1.0,2015,KLBN4,2.1937537765585296e-12
mvo_gamma_1.0,2015,LEVE3,1.0406698881141436e-12
mvo_gamma_1.0,2015,LIGT3,1.1512633051792324e-12
mvo_gamma_1.0,2015,LOGN3,5.828109696214631e-13
mvo_gamma_1.0,2015,LPSB3,6.442205151256755e-13
mvo_gamma_1.0,2015,LREN3,2.4555862014286397e-12
mvo_gamma_1.0,2015,LUPA3,2.2568126099865857e-12
mvo_gamma_1.0,2015,LUXM4,9.578148687551783e-13
mvo_gamma_1.0,2015,MDIA3,1.1898079978329583e-12
mvo_gamma_1.0,2015,MEAL3,8.542637444114974e-13
mvo_gamma_1.0,2015,MGEL4,1.840767596632943e-12
mvo_gamma_1.0,2015,MGLU3,1.7126738969488858e-12
mvo_gamma_1.0,2015,MILS3,4.581564613390757e-13
mvo_gamma_1.0,2015,MNDL3,9.187552915234028e-13
mvo_gamma_1.0,2015,MNPR3,0.18813569126147947
mvo_gamma_1.0,2015,MRSA3B,7.234811102671535e-13
mvo_gamma_1.0,2015,MRVE3,1.2420317079482643e-12
mvo_gamma_1.0,2015,MULT3,1.3781674493241148e-12
mvo_gamma_1.0,2015,MWET4,4.839255799450402e-13
mvo_gamma_1.0,2015,MYPK3,6.27935549073004e-13
mvo_gamma_1.0,2015,NATU3,1.042170069375388e-12
mvo_gamma_1.0,2015,NEXP3,7.406356925135207e-13
mvo_gamma_1.0,2015,NORD3,9.32456763103081e-13
mvo_gamma_1.0,2015,NUTR3,1.0017785373391654e-11
mvo_gamma_1.0,2015,OIBR3,4.3045824837364797e-13
mvo_gamma_1.0,2015,OIBR4,4.076126984502658e-13
mvo_gamma_1.0,2015,OSXB3,1.459735585695765e-12
mvo_gamma_1.0,2015,PCAR3,1.6182298763924416e-12
mvo_gamma_1.0,2015,PDGR3,6.635040428709731e-13
mvo_gamma_1.0,2015,PDTC3,2.0304927663867772e-12
mvo_gamma_1.0,2015,PEAB3,1.569727962117394e-12
mvo_gamma_1.0,2015,PEAB4,1.786227980359752e-12
mvo_gamma_1.0,2015,PETR3,8.715807032994191e-13
mvo_gamma_1.0,2015,PETR4,8.9344817841956e-13
mvo_gamma_1.0,2015,PFRM3,6.457920518632813e-13
mvo_gamma_1.0,2015,PINE3,1.497192096717387e-12
mvo_gamma_1.0,2015,PINE4,1.0544624364297144e-12
mvo_gamma_1.0,2015,PLAS3,7.915073163735202e-13
mvo_gamma_1.0,2015,PNVL3,1.825101932805448e-12
mvo_gamma_1.0,2015,POMO3,9.720853446946254e-13
mvo_gamma_1.0,2015,POMO4,8.864906879101109e-13
mvo_gamma_1.0,2015,POSI3,9.486831423741308e-13
mvo_gamma_1.0,2015,PRIO3,7.5434755569269e-13
mvo_gamma_1.0,2015,PSSA3,1.9797422977445236e-12
mvo_gamma_1.0,2015,PTBL3,1.7093248504901067e-12
mvo_gamma_1.0,2015,QUAL3,2.772541807088748e-12
mvo_gamma_1.0,2015,RADL3,2.126178697381536e-11
mvo_gamma_1.0,2015,RANI3,1.8017590909744828e-12
mvo_gamma_1.0,2015,RAPT3,7.184037647070272e-13
mvo_gamma_1.0,2015,RAPT4,7.279739343666466e-13
mvo_gamma_1.0,2015,RCSL3,1.7840658055336712e-12
mvo_gamma_1.0,2015,RCSL4,0.13512177787345664
mvo_gamma_1.0,2015,REDE3,9.464977339533599e-13
mvo_gamma_1.0,2015,RENT3,1.6795574603038812e-12
mvo_gamma_1.0,2015,RNEW3,1.5229671780470223e-12
mvo_gamma_1.0,2015,ROMI3,6.597707301490377e-13
mvo_gamma_1.0,2015,RPAD3,9.147270977624878e-13
mvo_gamma_1.0,2015,RPAD5,1.0518471890926323e-12
mvo_gamma_1.0,2015,RPAD6,8.511724149984346e-13
mvo_gamma_1.0,2015,RPMG3,1.873848203815777e-12
mvo_gamma_1.0,2015,RSID3,5.200691967357721e-13
mvo_gamma_1.0,2015,RSUL4,9.508474431630569e-13
mvo_gamma_1.0,2015,SANB3,2.6974168588267177e-12
mvo_gamma_1.0,2015,SANB4,1.743272290259616e-12
mvo_gamma_1.0,2015,SAPR3,1.4400780663892087e-12
mvo_gamma_1.0,2015,SAPR4,1.5457196686422016e-12
mvo_gamma_1.0,2015,SBSP3,9.038034461551111e-13
mvo_gamma_1.0,2015,SCAR3,1.21879876809722e-12
mvo_gamma_1.0,2015,SEER3,3.3917697841408103e-12
mvo_gamma_1.0,2015,SHOW3,7.265762937566319e-13
mvo_gamma_1.0,2015,SHUL4,7.037995356402162e-13
mvo_gamma_1.0,2015,SLCE3,8.902894984009384e-13
mvo_gamma_1.0,2015,SLED3,8.549091611700547e-13
mvo_gamma_1.0,2015,SLED4,4.2636921668631027e-13
mvo_gamma_1.0,2015,SMTO3,2.914862841237886e-12
mvo_gamma_1.0,2015,SNSY3,6.889195709369496e-13
mvo_gamma_1.0,2015,SNSY5,1.3473250591262506e-12
mvo_gamma_1.0,2015,SOND5,2.157585024039146e-12
mvo_gamma_1.0,2015,SUZB3,1.3957562953521834e-12
mvo_gamma_1.0,2015,SYNE3,7.915041980146295e-13
mvo_gamma_1.0,2015,TAEE3,1.5401318336264655e-12
mvo_gamma_1.0,2015,TASA3,5.08505765804297e-13
mvo_gamma_1.0,2015,TASA4,3.9612785009376274e-13
mvo_gamma_1.0,2015,TCSA3,6.42441906716188e-13
mvo_gamma_1.0,2015,TECN3,6.699765096438274e-13
mvo_gamma_1.0,2015,TEKA3,3.202571916606897e-11
mvo_gamma_1.0,2015,TEKA4,1.265925602648254e-12
mvo_gamma_1.0,2015,TELB3,6.419870824925715e-13
mvo_gamma_1.0,2015,TELB4,6.207167020638949e-13
mvo_gamma_1.0,2015,TEND3,1.3831817841261183e-12
mvo_gamma_1.0,2015,TGMA3,1.2288807280631131e-12
mvo_gamma_1.0,2015,TOTS3,1.5353938951836159e-12
mvo_gamma_1.0,2015,TPIS3,1.196701891719964e-12
mvo_gamma_1.0,2015,TRIS3,1.21424269595814e-12
mvo_gamma_1.0,2015,TXRX4,0.3237607602859214
mvo_gamma_1.0,2015,UCAS3,5.809522805012721e-13
mvo_gamma_1.0,2015,UGPA3,1.3031194475370949e-12
mvo_gamma_1.0,2015,UNIP3,1.7522748860714703e-12
mvo_gamma_1.0,2015,UNIP5,2.448623680795094e-12
mvo_gamma_1.0,2015,UNIP6,1.3245160431598828e-12
mvo_gamma_1.0,2015,USIM3,1.6735803915643875e-12
mvo_gamma_1.0,2015,USIM5,5.195613648169589e-13
mvo_gamma_1.0,2015,USIM6,8.111280454492683e-13
mvo_gamma_1.0,2015,VALE3,8.541763047219852e-13
mvo_gamma_1.0,2015,VIVR3,7.512746689224611e-13
mvo_gamma_1.0,2015,VIVT3,1.8550713842396443e-12
mvo_gamma_1.0,2015,VLID3,3.175308914450388e-12
mvo_gamma_1.0,2015,VSTE3,6.323443563286837e-12
mvo_gamma_1.0,2015,VULC3,7.502979930380183e-13
mvo_gamma_1.0,2015,WEGE3,2.887881938791e-12
mvo_gamma_1.0,2015,WHRL3,2.4754742396473812e-12
mvo_gamma_1.0,2015,WHRL4,2.3376219128948905e-12
mvo_gamma_1.0,2015,YDUQ3,2.1063793882380877e-12
mvo_gamma_1.0,2016,ABCB4,2.639414242611557e-12
mvo_gamma_1.0,2016,ABEV3,3.638212636896083e-12
mvo_gamma_1.0,2016,ADHM3,3.065520608046079e-12
mvo_gamma_1.0,2016,AFLT3,3.174673804172639e-12
mvo_gamma_1.0,2016,AGRO3,4.511243959063608e-12
mvo_gamma_1.0,2016,ALOS3,3.074287775636838e-12
mvo_gamma_1.0,2016,ALPA3,5.778791625499332e-12
mvo_gamma_1.0,2016,ALPA4,3.4158251799916283e-12
mvo_gamma_1.0,2016,AMAR3,2.0157286217782038e-12
mvo_gamma_1.0,2016,AMER3,2.683237025674939e-12
mvo_gamma_1.0,2016,ANIM3,2.140990167120781e-12
mvo_gamma_1.0,2016,AZEV3,2.521472152165113e-12
mvo_gamma_1.0,2016,AZEV4,2.84744653553353e-12
mvo_gamma_1.0,2016,AZZA3,2.881876752238061e-12
mvo_gamma_1.0,2016,B3SA3,3.747421804822208e-12
mvo_gamma_1.0,2016,BALM4,2.6239059765441014e-12
mvo_gamma_1.0,2016,BAUH4,2.6742978237027498e-12
mvo_gamma_1.0,2016,BBAS3,2.557941489606897e-12
mvo_gamma_1.0,2016,BBDC3,2.6820297518211693e-12
mvo_gamma_1.0,2016,BBDC4,2.5945431817693563e-12
mvo_gamma_1.0,2016,BBSE3,2.7384366069084027e-12
mvo_gamma_1.0,2016,BEEF3,4.319830218684148e-12
mvo_gamma_1.0,2016,BEES3,3.1441019827735157e-12
mvo_gamma_1.0,2016,BEES4,3.0998946593996736e-12
mvo_gamma_1.0,2016,BGIP3,2.4572670914878087e-12
mvo_gamma_1.0,2016,BGIP4,2.4208391975474846e-12
mvo_gamma_1.0,2016,BHIA3,2.1146967782985402e-12
mvo_gamma_1.0,2016,BIED3,2.5564731719635485e-12
mvo_gamma_1.0,2016,BIOM3,2.859268917575418e-12
mvo_gamma_1.0,2016,BMEB3,3.5958563882454577e-12
mvo_gamma_1.0,2016,BMEB4,3.0975352901009865e-12
mvo_gamma_1.0,2016,BMIN3,3.8159208945471255e-12
mvo_gamma_1.0,2016,BMIN4,2.7404821651352893e-12
mvo_gamma_1.0,2016,BMKS3,2.8876630297853198e-12
mvo_gamma_1.0,2016,BNBR3,4.287704233368779e-12
mvo_gamma_1.0,2016,BOBR4,2.5031971717870678e-12
mvo_gamma_1.0,2016,BPHA3,1.3089823039358195e-12
mvo_gamma_1.0,2016,BRAP3,2.1610136467773124e-12
mvo_gamma_1.0,2016,BRAP4,2.180199974765263e-12
mvo_gamma_1.0,2016,BRKM3,5.272611020612058e-12
mvo_gamma_1.0,2016,BRKM6,7.070800945118947e-12
mvo_gamma_1.0,2016,BRPR3,3.2078203545081563e-12
mvo_gamma_1.0,2016,BRSR3,3.338923628593551e-12
mvo_gamma_1.0,2016,BRSR5,2.3514674965158737e-12
mvo_gamma_1.0,2016,BRSR6,2.224233165387596e-12
mvo_gamma_1.0,2016,BSLI3,3.1238781415949026e-12
