method,decision_year,ticker,weight
mvo_gamma_10.0,2015,ABCB4,7.34018769624376e-12
mvo_gamma_10.0,2015,ABEV3,6.518145332595344e-12
mvo_gamma_10.0,2015,ADHM3,2.3489087648396035e-11
mvo_gamma_10.0,2015,AFLT3,5.722818445784012e-12
mvo_gamma_10.0,2015,AGRO3,8.384453419892857e-12
mvo_gamma_10.0,2015,ALOS3,5.854396296393165e-12
mvo_gamma_10.0,2015,ALPA3,3.9468538865008984e-12
mvo_gamma_10.0,2015,ALPA4,3.3704431375165486e-12
mvo_gamma_10.0,2015,AMAR3,4.417669984841501e-12
mvo_gamma_10.0,2015,AMER3,0.01730504785586823
mvo_gamma_10.0,2015,ANIM3,0.07604460573852587
mvo_gamma_10.0,2015,AZEV3,8.2761785107095e-12
mvo_gamma_10.0,2015,AZEV4,0.0027484253173580635
mvo_gamma_10.0,2015,AZZA3,6.005409340208772e-12
mvo_gamma_10.0,2015,B3SA3,5.490441921758579e-12
mvo_gamma_10.0,2015,BALM4,2.5028160726498826e-11
mvo_gamma_10.0,2015,BAUH4,8.688228770685635e-12
mvo_gamma_10.0,2015,BBAS3,5.382715030791709e-12
mvo_gamma_10.0,2015,BBDC3,6.732105942650331e-12
mvo_gamma_10.0,2015,BBDC4,8.85495464123264e-12
mvo_gamma_10.0,2015,BBSE3,1.3798573124445713e-11
mvo_gamma_10.0,2015,BEEF3,5.035306869744938e-12
mvo_gamma_10.0,2015,BEES3,5.714754664205037e-12
mvo_gamma_10.0,2015,BEES4,8.743860388855778e-12
mvo_gamma_10.0,2015,BGIP3,4.671666133104152e-12
mvo_gamma_10.0,2015,BGIP4,5.090383909292282e-12
mvo_gamma_10.0,2015,BHIA3,3.069776729359833e-11
mvo_gamma_10.0,2015,BIED3,1.5406685356768563e-11
mvo_gamma_10.0,2015,BIOM3,5.463793738369237e-12
mvo_gamma_10.0,2015,BMEB3,3.657926956664005e-12
mvo_gamma_10.0,2015,BMEB4,3.557651086464776e-12
mvo_gamma_10.0,2015,BMIN3,7.293314675678616e-12
mvo_gamma_10.0,2015,BMIN4,6.818335906574917e-12
mvo_gamma_10.0,2015,BMKS3,5.880970559836195e-12
mvo_gamma_10.0,2015,BNBR3,6.694635611706027e-12
mvo_gamma_10.0,2015,BOBR4,2.7798337876314208e-12
mvo_gamma_10.0,2015,BPHA3,2.772532537743945e-12
mvo_gamma_10.0,2015,BRAP3,4.330587456818163e-12
mvo_gamma_10.0,2015,BRAP4,4.04213428391425e-12
mvo_gamma_10.0,2015,BRKM3,4.33290223311362e-12
mvo_gamma_10.0,2015,BRKM6,8.26247817840276e-12
mvo_gamma_10.0,2015,BRPR3,3.602793864111196e-12
mvo_gamma_10.0,2015,BRSR3,7.746810623171443e-12
mvo_gamma_10.0,2015,BRSR5,5.910557316190169e-12
mvo_gamma_10.0,2015,BRSR6,8.468383377092718e-12
mvo_gamma_10.0,2015,BSLI3,6.449234548961063e-12
mvo_gamma_10.0,2015,BSLI4,5.4136255140281565e-12
mvo_gamma_10.0,2015,CAMB3,7.131076883674173e-12
mvo_gamma_10.0,2015,CBEE3,6.5490226341857775e-12
mvo_gamma_10.0,2015,CEDO3,4.501569559965957e-12
mvo_gamma_10.0,2015,CEDO4,6.8404546605237745e-12
mvo_gamma_10.0,2015,CEEB3,5.342129343492794e-12
mvo_gamma_10.0,2015,CEED3,3.847693206233451e-12
mvo_gamma_10.0,2015,CEGR3,3.579571210601525e-11
mvo_gamma_10.0,2015,CGAS3,6.1151500046567504e-12
mvo_gamma_10.0,2015,CGAS5,5.121829522129696e-12
mvo_gamma_10.0,2015,CGRA3,1.227134589662718e-11
mvo_gamma_10.0,2015,CGRA4,7.403628798306738e-12
mvo_gamma_10.0,2015,CLSC3,1.7136906636408005e-11
mvo_gamma_10.0,2015,CLSC4,6.377276766297738e-12
mvo_gamma_10.0,2015,CMIG3,6.354253456070246e-12
mvo_gamma_10.0,2015,CMIG4,1.1101638348322547e-11
mvo_gamma_10.0,2015,COCE3,2.801471741055795e-11
mvo_gamma_10.0,2015,COGN3,0.05151635707658239
mvo_gamma_10.0,2015,CPFE3,6.173484990608402e-12
