method,decision_year,ticker,weight
mvo_gamma_0.25,2015,ABCB4,3.677773842074472e-13
mvo_gamma_0.25,2015,ABEV3,3.3677353387918833e-13
mvo_gamma_0.25,2015,ADHM3,3.8628349298661064e-13
mvo_gamma_0.25,2015,AFLT3,3.231332352396446e-13
mvo_gamma_0.25,2015,AGRO3,3.3506687341921995e-13
mvo_gamma_0.25,2015,ALOS3,3.3015230008803584e-13
mvo_gamma_0.25,2015,ALPA3,3.4513200772292707e-13
mvo_gamma_0.25,2015,ALPA4,3.6194074269786705e-13
mvo_gamma_0.25,2015,AMAR3,3.3410610949579644e-13
mvo_gamma_0.25,2015,AMER3,1.0150554686114518e-12
mvo_gamma_0.25,2015,ANIM3,7.467539520978549e-13
mvo_gamma_0.25,2015,AZEV3,3.3897753250072326e-13
mvo_gamma_0.25,2015,AZEV4,7.101657047660783e-13
mvo_gamma_0.25,2015,AZZA3,3.3654294743870166e-13
mvo_gamma_0.25,2015,B3SA3,3.472735757636609e-13
mvo_gamma_0.25,2015,BALM4,3.8504934224538077e-13
mvo_gamma_0.25,2015,BAUH4,3.627883511428263e-13
mvo_gamma_0.25,2015,BBAS3,3.651185260367534e-13
mvo_gamma_0.25,2015,BBDC3,3.8044253439442036e-13
mvo_gamma_0.25,2015,BBDC4,4.316763733304267e-13
mvo_gamma_0.25,2015,BBSE3,4.702785505368755e-13
mvo_gamma_0.25,2015,BEEF3,3.168004684560363e-13
mvo_gamma_0.25,2015,BEES3,3.242077029249974e-13
mvo_gamma_0.25,2015,BEES4,3.2818106538245683e-13
mvo_gamma_0.25,2015,BGIP3,3.3186195965618136e-13
mvo_gamma_0.25,2015,BGIP4,3.2728820763871143e-13
mvo_gamma_0.25,2015,BHIA3,3.7500458584629267e-13
mvo_gamma_0.25,2015,BIED3,3.9180274664635946e-13
mvo_gamma_0.25,2015,BIOM3,3.0770094103268006e-13
mvo_gamma_0.25,2015,BMEB3,3.7293987575725533e-13
mvo_gamma_0.25,2015,BMEB4,3.688130697926694e-13
mvo_gamma_0.25,2015,BMIN3,3.2614897527732143e-13
mvo_gamma_0.25,2015,BMIN4,3.191783623106165e-13
mvo_gamma_0.25,2015,BMKS3,3.2543733095674226e-13
mvo_gamma_0.25,2015,BNBR3,3.198566272462375e-13
mvo_gamma_0.25,2015,BOBR4,3.9984845020699243e-13
mvo_gamma_0.25,2015,BPHA3,3.91671485539445e-13
mvo_gamma_0.25,2015,BRAP3,3.2825948404340747e-13
mvo_gamma_0.25,2015,BRAP4,3.319089295806571e-13
mvo_gamma_0.25,2015,BRKM3,3.3436624220919327e-13
mvo_gamma_0.25,2015,BRKM6,3.337695328907744e-13
mvo_gamma_0.25,2015,BRPR3,3.5517822056119696e-13
mvo_gamma_0.25,2015,BRSR3,3.485046016406125e-13
mvo_gamma_0.25,2015,BRSR5,3.2168849116736553e-13
mvo_gamma_0.25,2015,BRSR6,3.982518090147604e-13
mvo_gamma_0.25,2015,BSLI3,3.242024372841071e-13
mvo_gamma_0.25,2015,BSLI4,3.3019075950681637e-13
mvo_gamma_0.25,2015,CAMB3,3.248771867355226e-13
mvo_gamma_0.25,2015,CBEE3,3.362780486508257e-13
mvo_gamma_0.25,2015,CEDO3,3.3452273050445145e-13
mvo_gamma_0.25,2015,CEDO4,3.2770944426868506e-13
mvo_gamma_0.25,2015,CEEB3,3.239421545770177e-13
