decision_year,decision_date,holding_end_exclusive,gross_return,estimated_cost_brl,estimated_cost_rate,net_return,opening_wealth_brl,closing_wealth_brl,turnover,weights_at_decision,known_snapshot_count,factor,target_equity_weight,mvo_eligible_net_return,mvo_turnover,mvo_equity_gain_rate,mvo_cash_weight,equity_gain_rate,cash_weight,cdi_net_return,eligible_universe_size,priced_universe_size,benchmark_IBOVESPA,benchmark_BOVA11,realised_share_for_tax,tax_rate,net_return_after_tax,mvo_realised_share_for_tax,mvo_tax_rate,mvo_net_return_after_tax,cdi_net_return_after_tax
2015,2015-01-02,2016-01-04,0.02048487004778421,474.82286029227043,0.0004709192269603972,0.02001395082082381,1000000.0,1020013.9508208239,0.45000000052465416,BBSE3.SA:12.00% | CIEL3.SA:12.00% | ITUB4.SA:7.00% | VLID3.SA:12.00% | WEGE3.SA:12.00% | TITULO_CDI:45.00%,161,mvo_risk_adjusted,0.5499999994753458,-0.009686996393581605,0.19940751053225356,-0.03514669079835342,0.19940751053225356,-0.03860274928005114,0.45000000052465416,0.1313058205754336,27,161,-0.10640666226912932,-0.1085484010921044,0.5499999998636679,0.005687183358894425,0.014326767461929386,0.7723687897484107,0.0035390626821106335,-0.013226059075692239,0.10832730197473273
2016,2016-01-04,2017-01-02,0.3235942658607862,1133.0315955653966,0.0010283220705879668,0.32256594379019826,1020013.9508208239,1349035.7135465117,1.0999999997273358,ABEV3.SA:12.00% | ENBR3.SA:12.00% | LREN3.SA:7.00% | SANB3.SA:12.00% | UGPA3.SA:12.00% | TITULO_CDI:45.00%,174,mvo_risk_adjusted,0.549999999863668,0.23863457576285413,1.5447375794968214,0.1461960398104854,0.6734454583355027,0.26112737607286884,0.45000000013633207,0.13881531059776075,26,174,0.4291782349730666,0.41703172361765506,0.49282176647237963,0.024690770732559743,0.2978751730576385,0.8954845644040347,0.03428738807923947,0.20434718768361465,0.11452263124315262
2017,2017-01-02,2018-01-02,0.12398820787341847,1260.7272399294943,0.0009737213164565723,0.1230144865569619,1349035.7135465117,1514986.6491954403,0.9856435329447593,EQTL3.SA:7.00% | FLRY3.SA:12.00% | PNVL3.SA:12.00% | SANB3.SA:12.00% | SAPR4.SA:12.00% | TITULO_CDI:45.00%,182,mvo_risk_adjusted,0.5499999984557693,0.21645906380303345,1.7909691288080694,0.21769379893111318,8.568823576535298e-11,0.07957434299732191,0.4500000015442307,0.09869747716374411,33,182,0.28214938998808514,0.28093004210729355,0.4401253973860291,0.008674245637421515,0.11434024091954038,0.7803455618666943,0.025481458477424123,0.19097760532560934,0.08142541866008889
2018,2018-01-02,2019-01-02,-0.0227049785796809,3768.5738303262174,0.00101809765452297,-0.02372307623420387,1514986.6491954403,1479046.5054227759,0.8802507947720583,ABEV3.SA:7.00% | ALPA4.SA:12.00% | CGAS3.SA:12.00% | FLRY3.SA:12.00% | GRND3.SA:12.00% | TITULO_CDI:45.00%,169,mvo_risk_adjusted,0.5499999999203579,-0.1116096853323574,1.5606911237333887,-0.10899180502247519,2.5363391124302152e-11,-0.05135664652152638,0.4500000000796421,0.06367037319283275,34,169,0.12833318355137302,0.12649800523329735,0.48999999991410526,0.0024568805255825786,-0.02617995675978645,0.6357481277552337,1.796668083324339e-13,-0.11160968533253707,0.05252805788408702
2019,2019-01-02,2020-01-02,0.12978798929393087,1800.760101691929,0.0012321638018804753,0.12855582549205039,1479046.5054227759,1669186.5498685334,0.9799999998282105,CSMG3.SA:12.00% | IRBR3.SA:12.00% | ITSA3.SA:7.00% | SANB4.SA:12.00% | UNIP6.SA:12.00% | TITULO_CDI:45.00%,182,mvo_risk_adjusted,0.5500000002404354,0.3563492178799819,1.2714962555104674,0.35923045559840683,4.7960822231614796e-11,0.10316742478048802,0.4499999997595646,0.059156810061480325,36,182,0.27416164901331697,0.265415260819831,0.45813273929689335,0.009223912863013986,0.1193319126290364,0.8102331306234871,0.0436590624986221,0.3126901553813598,0.04880436830072127
2020,2020-01-02,2021-01-04,0.09293295171500571,3984.7417265082445,0.0012422189823767637,0.09169073273262894,1669186.5498685334,1822235.4876934278,0.9162654785937867,ALPA4.SA:12.00% | BPAN4.SA:12.00% | CGAS5.SA:12.00% | CPLE3.SA:12.00% | TOTS3.SA:7.00% | TITULO_CDI:45.00%,234,mvo_risk_adjusted,0.5499999999977623,0.1062305810938016,1.6204662612469742,0.11054821627114553,2.3041912369429777e-11,0.08063631724970621,0.4500000000022378,0.027325854367195923,55,234,0.006181845782766704,0.0035889676976212925,0.397012818603559,0.005656384002938573,0.08603434872969037,0.7898329841238912,0.013097194132138855,0.09313338696166273,0.022543829852936636
2021,2021-01-04,2022-01-03,0.24823202863986848,3342.857197055849,0.0010333721478814316,0.24719865649198705,1822235.4876934278,2272689.652063264,0.794025637207118,BSLI3.SA:12.00% | CGAS5.SA:12.00% | TAEE3.SA:7.00% | UNIP6.SA:12.00% | WEGE3.SA:12.00% | TITULO_CDI:45.00%,257,mvo_risk_adjusted,0.549999995281177,0.13814213197419217,1.5796659682477825,0.12858247584018145,0.3060401624784766,0.22852405311537527,0.450000004718823,0.04379550070628846,48,257,-0.11585890450243763,-0.1164869288519651,0.5637013871028635,0.021267046158651375,0.22593161033333567,0.6999742263442101,0.01514249221718994,0.12299963975700223,0.03613128808268798
2022,2022-01-03,2023-01-02,0.057247357372464114,3629.0479766684775,0.0022820262576146422,0.05496533111484947,2272689.652063264,2397608.7913102135,1.127402774205727,BRKM3.SA:12.00% | CMIG3.SA:7.00% | ENMT3.SA:12.00% | FESA4.SA:12.00% | UNIP3.SA:12.00% | TITULO_CDI:45.00%,265,mvo_risk_adjusted,0.5499999987187395,-0.011080261935389297,1.3999484526884203,-0.005433267290069654,1.2578905924547944e-10,0.0019202372576889726,0.45000000128126066,0.12294915546054463,62,265,0.058784472970112134,0.06024213574183901,0.430333615516776,0.004290547332409059,0.05067478378244041,0.5458436266486377,1.47732045631738e-12,-0.011080261936866617,0.10143305325494932
2023,2023-01-02,2024-01-02,0.15544012380761352,2780.6053924241273,0.0011104483643813586,0.15432967544323214,2397608.7913102135,2767630.9779129587,0.860667231033552,BBSE3.SA:12.00% | CPFE3.SA:7.00% | CURY3.SA:12.00% | LAND3.SA:12.00% | PRIO3.SA:12.00% | TITULO_CDI:45.00%,297,mvo_risk_adjusted,0.5500000000668772,0.12186322394380499,1.0916872532972755,0.12482679298041699,2.5063219565815678e-11,0.09724316468260585,0.4499999999331226,0.1293265758525708,55,297,0.2614217492667519,0.2704862406620203,0.5601702341931586,0.01387594468900831,0.14045373075422385,0.9999999961244684,0.018724018875064256,0.10313920506874073,0.1066944250783709
2024,2024-01-02,2025-01-02,-0.021612881784783933,2708.0350666568547,0.0012085246943004692,-0.022821406479084403,2767630.9779129587,2704469.746381901,1.1203404683863172,BEES3.SA:12.00% | CMIN3.SA:12.00% | CXSE3.SA:7.00% | SAPR4.SA:12.00% | UGPA3.SA:12.00% | TITULO_CDI:45.00%,311,mvo_risk_adjusted,0.5500000000166358,-0.14834116914821308,1.9999999922489369,-0.14538915784460194,6.461026739958268e-11,-0.07010978837359522,0.44999999998336404,0.10777090353467633,60,311,-0.09355147441162948,-0.08923577472783695,0.5500000013176767,0.004667827270356173,-0.027489233749440574,0.9999999907014105,1.2185436953415243e-12,-0.14834116914943163,0.08891099541610797
