decision_year,decision_date,holding_end_exclusive,gross_return,estimated_cost_brl,estimated_cost_rate,net_return,opening_wealth_brl,closing_wealth_brl,turnover,weights_at_decision,known_snapshot_count,factor,target_equity_weight,mvo_eligible_net_return,cdi_net_return
2015,2015-01-02,2016-01-04,-0.02777148000316021,455.02834227200674,0.00045502834227200675,-0.028226508345432215,1000000.0,971773.4916545679,0.44999999999999996,ABEV3.SA:11.08% | BBSE3.SA:12.00% | CMIG4.SA:12.00% | ITSA4.SA:7.92% | ITUB4.SA:12.00% | TITULO_CDI:45.00%,137,triple_factor,0.55,0.08518563437615163,0.1313058205754336
2016,2016-01-04,2017-01-02,0.3206416210800076,234.0564366772173,0.000240854930379616,0.320400766149628,971773.4916545679,1283130.4629045906,0.43242308390204154,ABEV3.SA:12.00% | BBSE3.SA:12.00% | BRSR6.SA:9.97% | CMIG4.SA:12.00% | LREN3.SA:9.03% | TITULO_CDI:45.00%,153,triple_factor,0.5500000000000002,0.28451181417029936,0.13881531059776075
2017,2017-01-02,2018-01-02,0.18836679189523386,369.69129105051434,0.0002881166816144738,0.1880786752136194,1283130.4629045906,1524459.9404939243,0.7310916789700046,BBSE3.SA:12.00% | CMIG4.SA:12.00% | CVCB3.SA:12.00% | RADL3.SA:7.00% | SAPR4.SA:12.00% | TITULO_CDI:45.00%,155,triple_factor,0.55,0.27292229759576053,0.09485614678200971
2018,2018-01-02,2019-01-02,0.3085480857602303,521.0255743146793,0.00034177715036963664,0.30820630860986065,1524459.9404939243,1994308.1113771645,0.7172251941843766,BBSE3.SA:11.30% | BRSR6.SA:7.70% | CVCB3.SA:12.00% | ITSA3.SA:12.00% | MGLU3.SA:12.00% | TITULO_CDI:45.00%,170,triple_factor,0.55,0.30311589951077195,0.06367037319283275
2019,2019-01-02,2020-01-02,0.30709344675034145,596.6397101786057,0.00029917127989144947,0.30679427547045,1994308.1113771645,2606150.423471963,0.5769831885191004,BBSE3.SA:8.12% | BRSR6.SA:12.00% | CSNA3.SA:12.00% | IRBR3.SA:10.88% | MGLU3.SA:12.00% | TITULO_CDI:45.00%,184,triple_factor,0.55,0.2172780186823916,0.05915681006147966
2020,2020-01-02,2021-01-04,-0.07252379420883859,790.4864443781768,0.0003033157400504441,-0.07282710994888904,2606150.423471963,2416352.0200384264,0.8617754007713104,BBSE3.SA:12.00% | CMIG3.SA:12.00% | EQTL3.SA:12.00% | IRBR3.SA:11.92% | LIGT3.SA:7.08% | TITULO_CDI:45.00%,204,triple_factor,0.55,0.08932457535515688,0.027325854367195035
2021,2021-01-04,2022-01-03,-0.00465890661205115,522.4932810940041,0.0002162322694545537,-0.004875138881505704,2416352.0200384264,2404571.968354132,0.35538135421988615,BBSE3.SA:12.00% | CSMG3.SA:10.97% | EQTL3.SA:12.00% | LIGT3.SA:8.03% | TASA4.SA:12.00% | TITULO_CDI:45.00%,220,triple_factor,0.55,-0.07046652245325767,0.04379550070628868
2022,2022-01-03,2023-01-02,-0.020546102324623616,1031.4074830199543,0.0004289360004998837,-0.0209750383251235,2404571.968354132,2354135.9791623866,0.8600000000000003,FHER3.SA:12.00% | GOAU4.SA:12.00% | TASA4.SA:12.00% | UNIP6.SA:7.07% | USIM5.SA:11.93% | TITULO_CDI:45.00%,229,triple_factor,0.5500000000000002,0.11169770635113221,0.12294915546054419
2023,2023-01-02,2024-01-02,0.17013882747110576,970.8854546610631,0.000412416896583225,0.16972641057452253,2354135.9791623866,2753695.028909958,0.8218744264895037,BBSE3.SA:7.00% | BRAP4.SA:12.00% | KEPL3.SA:12.00% | UNIP6.SA:12.00% | VIVA3.SA:12.00% | TITULO_CDI:45.00%,267,triple_factor,0.55,0.20033319470541433,0.129326575852571
2024,2024-01-02,2025-01-02,-0.04189525064375321,726.0822847292758,0.0002636756347766998,-0.042158926278529914,2753695.028909958,2637602.203192589,0.512299465814053,BBSE3.SA:12.00% | CMIN3.SA:12.00% | KEPL3.SA:12.00% | TASA4.SA:7.00% | VIVA3.SA:12.00% | TITULO_CDI:45.00%,286,triple_factor,0.5500000000000003,-0.07804064435554013,0.08222592706285003
2025,2025-01-02,2025-12-31,0.3003864448986511,507.55965251849113,0.0001924322219264657,0.30019401267672463,2637602.203192589,3429394.592413942,0.43761621705599507,BBSE3.SA:12.00% | CMIN3.SA:11.63% | CURY3.SA:10.23% | VIVA3.SA:12.00% | WEGE3.SA:9.14% | TITULO_CDI:45.00%,285,triple_factor,0.55,0.1890928699816989,0.14209253474057104
