date,decision_year,strategy,mvo,cdi,equity_sleeve,IBOVESPA,BOVA11
2013-01-03,2013,100.647064,100.070628,100.026555,101.237948,101.218225,101.060874
2013-01-04,2013,99.709703,100.594832,100.053155,99.511892,99.956835,100.081605
2013-01-07,2013,99.000956,99.405332,100.079724,98.201522,99.013589,99.151297
2013-01-08,2013,98.622984,99.680386,100.106263,97.492587,97.726619,97.780316
2013-01-09,2013,99.309291,101.269473,100.132772,98.718729,98.447642,98.335237
2013-01-10,2013,99.320663,99.845439,100.159326,98.717681,98.605915,98.726948
2013-01-11,2013,99.171792,99.882128,100.185923,98.425244,98.316547,98.416841
2013-01-14,2013,99.472082,99.878974,100.212565,98.949428,99.2502,99.151297
2013-01-15,2013,99.479133,99.49457,100.239252,98.940413,98.685851,98.77591
2013-01-16,2013,99.809542,100.764138,100.265946,99.519315,98.780176,98.808553
2013-01-17,2013,100.292712,100.626879,100.292647,100.375961,99.430855,99.575645
2013-01-18,2013,100.408313,101.183353,100.319279,100.564355,99.05036,99.216583
2013-01-21,2013,100.571587,101.783483,100.345957,100.839388,98.960831,99.151297
2013-01-22,2013,100.5195,101.981814,100.372642,100.722852,98.628297,99.151297
2013-01-23,2013,100.201336,101.40915,100.399334,100.122533,99.066347,99.249226
2013-01-24,2013,99.893763,100.670852,100.426033,99.541465,97.793765,97.780316
2013-01-28,2013,99.105691,99.700291,100.479527,98.064837,95.966427,96.115552
2013-01-29,2013,99.156509,98.871531,100.506322,98.135312,96.572342,96.833689
2013-01-30,2013,98.743998,99.30872,100.533124,97.363363,94.863309,94.793539
2013-01-31,2013,99.390691,100.880498,100.559934,98.517234,95.541167,95.789127
2013-02-01,2013,100.006401,101.032374,100.58675,99.614766,96.484412,96.393016
2013-02-04,2013,99.95047,100.456387,100.613611,99.491096,95.245404,95.315817
2013-02-05,2013,99.958381,100.713559,100.640478,99.483496,95.035971,94.924105
2013-02-06,2013,99.751844,101.247838,100.667353,99.085987,94.246203,94.320223
2013-02-07,2013,99.088342,100.986158,100.694198,97.857654,93.320544,93.340947
2013-02-08,2013,99.613701,100.313563,100.721051,98.790884,93.521982,93.37359
2013-02-13,2013,99.624478,99.716194,100.74791,98.788503,93.3749,93.47152
2013-02-14,2013,99.503421,99.379463,100.774739,98.546448,92.848921,92.998203
2013-02-15,2013,100.154341,99.007095,100.801575,99.707981,92.570743,92.541212
2013-02-18,2013,100.276503,98.488309,100.828419,99.908131,92.108713,92.133182
2013-02-19,2013,100.074854,98.209234,100.855232,99.519559,91.629097,91.561936
2013-02-20,2013,99.535455,97.352199,100.882127,98.516828,89.81295,89.472824
2013-02-21,2013,99.003792,97.737177,100.909029,97.528157,89.776179,89.489149
2013-02-22,2013,99.561759,98.980213,100.935976,98.520595,90.642686,90.468418
2013-02-25,2013,99.794826,98.805188,100.963079,98.922178,90.516387,90.239922
2013-02-26,2013,100.040299,98.651761,100.990115,99.346372,91.045564,91.104944
2013-02-27,2013,100.06255,98.303889,101.017158,99.364703,91.565148,91.610904
2013-02-28,2013,100.495074,99.284958,101.044209,100.128977,91.804956,91.627222
2013-03-01,2013,100.477347,99.274394,101.071266,100.074609,90.941647,91.039658
2013-03-04,2013,100.231735,98.109427,101.098369,99.605866,90.326139,90.256241
2013-03-05,2013,100.027034,98.271072,101.125478,99.211502,89.45004,89.603397
2013-03-06,2013,101.27579,99.394006,101.152595,101.459782,92.629896,92.459607
2013-03-07,2013,101.596715,98.239137,101.179719,102.021089,94.079936,93.977479
2013-03-08,2013,101.599395,98.202826,101.20685,102.003763,93.418066,93.275667
2013-03-11,2013,101.722156,98.712438,101.233989,102.20476,93.597122,93.895868
2013-03-12,2013,101.30392,99.992789,101.261135,101.422122,93.059952,93.06349
2013-03-13,2013,100.76347,99.815985,101.288288,100.417268,91.744205,91.627222
2013-03-14,2013,100.700769,99.704343,101.315449,100.281044,91.576339,91.480331
2013-03-15,2013,100.495256,98.828972,101.342616,99.885156,90.917666,90.794844
2013-03-18,2013,100.677414,98.632906,101.369791,100.194118,91.083933,91.007015
2013-03-19,2013,100.120059,98.46152,101.396974,99.158505,90.105516,90.011427
2013-03-20,2013,98.974828,98.521687,101.424163,97.054022,89.576339,89.53811
2013-03-21,2013,99.112713,96.854098,101.45136,97.28247,88.852118,88.88526
2013-03-22,2013,99.05327,95.889213,101.478564,97.152133,88.318145,88.558835
2013-03-25,2013,98.427263,96.717015,101.505776,95.991676,87.726619,87.759099
2013-03-26,2013,99.180642,96.575588,101.532995,97.339186,89.002398,89.064794
2013-03-27,2013,99.701099,97.565557,101.560221,98.263194,89.582734,89.636034
2013-03-28,2013,100.161457,98.814339,101.587529,99.077866,90.091127,89.929816
2013-04-01,2013,99.981336,97.695278,101.614883,98.727993,89.371703,89.440181
2013-04-02,2013,99.304606,98.070367,101.642243,97.47519,87.752198,87.726456
2013-04-03,2013,99.967656,98.163075,101.669574,98.658372,88.829736,88.868941
2013-04-04,2013,99.384466,97.001757,101.696912,97.575661,87.366906,87.318426
2013-04-05,2013,99.777595,97.107134,101.724257,98.268068,88.011191,88.265059
