decision_year,decision_date,holding_end_exclusive,gross_return,estimated_cost_brl,estimated_cost_rate,net_return,opening_wealth_brl,closing_wealth_brl,turnover,weights_at_decision,known_snapshot_count,factor,target_equity_weight,mvo_eligible_net_return,cdi_net_return
2015,2015-01-02,2016-01-04,0.05895895856685929,250.72488956882916,0.00025072488956882916,0.05870823367729046,1000000.0,1058708.2336772904,0.6999994539835216,BBDC4.SA:5.00% | BBSE3.SA:5.00% | ITSA4.SA:5.00% | ITUB3.SA:5.00% | ITUB4.SA:5.00% | PSSA3.SA:5.00% | TITULO_CDI:70.00%,137,low_volatility,0.3000005460164785,0.0385712851198521,0.1313058205754336
2016,2016-01-04,2017-01-02,0.21579991127687892,389.42078609616357,0.00036782635074401876,0.21543208492613491,1058708.2336772904,1286787.9557868547,0.4968724765389628,SANB3.SA:5.00% | SANB4.SA:5.00% | TITULO_CDI:90.00%,153,low_volatility,0.10000001158480677,0.2149309547506647,0.13881531059776075
2017,2017-01-02,2018-01-02,0.19130410394181174,514.8025322107344,0.0004000678821212148,0.19090403605969053,1286787.9557868547,1532440.970099564,0.700000004180272,BBAS3.SA:5.00% | BBDC3.SA:5.00% | BBDC4.SA:5.00% | BRSR6.SA:5.00% | ITUB3.SA:5.00% | ITUB4.SA:5.00% | QUAL3.SA:5.00% | SANB3.SA:5.00% | SANB4.SA:5.00% | TITULO_CDI:55.00%,155,low_volatility,0.45000000035154364,0.19025410413634472,0.09485614678200971
2018,2018-01-02,2019-01-02,0.13944321346032162,1286.9328525404212,0.0008397927735231511,0.13860342068679848,1532440.970099564,1744842.5305559596,0.4775608878156874,BBDC4.SA:0.05% | BPAC3.SA:5.00% | BRSR3.SA:5.00% | BRSR6.SA:4.95% | ITSA3.SA:5.00% | ITSA4.SA:5.00% | ITUB3.SA:5.00% | PSSA3.SA:5.00% | QUAL3.SA:5.00% | SANB4.SA:5.00% | TITULO_CDI:55.00%,170,low_volatility,0.4499999998286943,0.13961408194364966,0.06367037319283275
2019,2019-01-02,2020-01-02,0.1171895850135769,994.1693621407054,0.0005697759796260428,0.11661980903395086,1744842.5305559596,1948325.7332637112,0.32480885418512084,BBAS3.SA:5.00% | BRSR6.SA:5.00% | IRBR3.SA:5.00% | ITSA3.SA:5.00% | ITSA4.SA:5.00% | ITUB3.SA:5.00% | ITUB4.SA:5.00% | PSSA3.SA:5.00% | SANB4.SA:5.00% | TITULO_CDI:55.00%,184,low_volatility,0.45000000001158763,0.12077082878318142,0.05915681006147966
2020,2020-01-02,2021-01-04,-0.054548160473861795,1605.074996351634,0.0008238227155491676,-0.055371983189410966,1948325.7332637112,1840443.0735139363,0.5478113708224442,ABCB4.SA:5.00% | BBAS3.SA:5.00% | BBDC3.SA:5.00% | BBSE3.SA:5.00% | BPAC3.SA:5.00% | IRBR3.SA:5.00% | ITSA4.SA:5.00% | PSSA3.SA:5.00% | QUAL3.SA:5.00% | TITULO_CDI:55.00%,204,low_volatility,0.44999999999179663,-0.050288066201298394,0.027325854367195035
