decision_year,decision_date,holding_end_exclusive,gross_return,estimated_cost_brl,estimated_cost_rate,net_return,opening_wealth_brl,closing_wealth_brl,turnover,weights_at_decision,known_snapshot_count,factor,target_equity_weight,mvo_eligible_net_return,cdi_net_return
2015,2015-01-02,2016-01-04,0.09899347518246038,126.28768664433277,0.00012628768664433277,0.09886718749581605,1000000.0,1098867.187495816,0.849999998671461,BBSE3.SA:5.00% | ITUB3.SA:5.00% | ITUB4.SA:5.00% | TITULO_CDI:85.00%,137,low_volatility,0.15000000132853902,0.08587047037994774,0.1313058205754336
2016,2016-01-04,2017-01-02,0.21579991253751918,290.50128378893316,0.0002643643263668197,0.21553554821115237,1098867.187495816,1335712.1291639737,0.24359573949730592,SANB3.SA:5.00% | SANB4.SA:5.00% | TITULO_CDI:90.00%,153,low_volatility,0.10000000619917024,0.21545670882616624,0.13881531059776075
2017,2017-01-02,2018-01-02,0.11708167727169871,383.77898712706616,0.0002873216307223882,0.11679435564097633,1335712.1291639737,1491715.7666115165,0.23027565920663465,BBAS3.SA:5.00% | BRSR6.SA:5.00% | SANB3.SA:5.00% | TITULO_CDI:85.00%,155,low_volatility,0.15000000023152776,0.11673626347975428,0.09485614678200971
2018,2018-01-02,2019-01-02,0.025534493799937552,968.1572960837173,0.0006490226340390031,0.024885471165898548,1491715.7666115165,1528837.8163092437,0.21683281065350624,BPAC3.SA:5.00% | BRSR3.SA:5.00% | QUAL3.SA:5.00% | TITULO_CDI:85.00%,170,low_volatility,0.15000000013275883,0.025209244624219394,0.06367037319283275
2019,2019-01-02,2020-01-02,0.08347971734316872,878.9572929134446,0.0005749185973403831,0.08290479874582835,1528837.8163092437,1655585.807785373,0.2499999988104462,BRSR6.SA:5.00% | IRBR3.SA:5.00% | SANB4.SA:5.00% | TITULO_CDI:85.00%,184,low_volatility,0.1499999999009628,0.08310468953763837,0.05915681006147966
2020,2020-01-02,2021-01-04,0.041372107105500655,1011.7584340175298,0.0006111180883888636,0.04076098901711179,1655585.807785373,1723069.122713399,0.33216823941589774,BBSE3.SA:5.00% | BPAC3.SA:5.00% | QUAL3.SA:5.00% | TITULO_CDI:85.00%,204,low_volatility,0.1500000001050131,-0.005685868531069194,0.027325854367195035
