decision_year,decision_date,holding_end_exclusive,gross_return,estimated_cost_brl,estimated_cost_rate,net_return,opening_wealth_brl,closing_wealth_brl,turnover,weights_at_decision,known_snapshot_count,factor,target_equity_weight,mvo_eligible_net_return,cdi_net_return
2015,2015-01-02,2016-01-04,0.04322658645621935,298.3768241601192,0.0002983768241601192,0.04292820963205923,1000000.0,1042928.2096320591,0.6499999999047035,BBDC4.SA:5.00% | BBSE3.SA:10.00% | ITUB3.SA:10.00% | ITUB4.SA:10.00% | TITULO_CDI:65.00%,137,low_volatility,0.35000000009529664,0.03093959136418391,0.1313058205754336
2016,2016-01-04,2017-01-02,0.2961123499725571,661.8140760840978,0.0006345729935884879,0.2954777769789686,1042928.2096320591,1351090.3185627959,0.5830261449425751,SANB3.SA:10.00% | SANB4.SA:10.00% | TITULO_CDI:80.00%,153,low_volatility,0.2000000006478338,0.2952567089647413,0.13881531059776075
2017,2017-01-02,2018-01-02,0.1464295482232938,880.1242187268815,0.0006514177524883027,0.14577813047080548,1351090.3185627959,1548049.7393000852,0.4999999998348408,BBAS3.SA:10.00% | BBDC4.SA:5.00% | BRSR6.SA:10.00% | SANB3.SA:10.00% | TITULO_CDI:65.00%,155,low_volatility,0.3500000000277856,0.14567954828834,0.09485614678200971
2018,2018-01-02,2019-01-02,0.007437160590936687,2685.1659704795484,0.001734547606780118,0.005702612984156569,1548049.7393000852,1556877.667843538,0.5361652233860842,BPAC3.SA:10.00% | BRSR3.SA:10.00% | PSSA3.SA:5.00% | QUAL3.SA:10.00% | TITULO_CDI:65.00%,170,low_volatility,0.34999999986771685,0.009177551602790879,0.06367037319283275
2019,2019-01-02,2020-01-02,0.11811347369533909,2343.4599208581017,0.0015052306094826796,0.1166082430858564,1556877.667843538,1738422.4373903784,0.4981097524410343,BRSR6.SA:9.91% | IRBR3.SA:10.00% | PSSA3.SA:5.09% | SANB4.SA:10.00% | TITULO_CDI:65.00%,184,low_volatility,0.34999999988077835,0.11247272328123528,0.05915681006147966
2020,2020-01-02,2021-01-04,-0.0018987264854910535,2669.62887905863,0.001535661771063037,-0.0034343882565540905,1738422.4373903784,1732452.0197864748,0.6595815784825967,BBSE3.SA:10.00% | BPAC3.SA:10.00% | IRBR3.SA:5.00% | QUAL3.SA:10.00% | TITULO_CDI:65.00%,204,low_volatility,0.35000000007232585,-0.0503356596796599,0.027325854367195035
