year,net_return,gross_return,turnover,cdi_return,eligible_assets,baseline_mvo_return
2015,0.42033483996685034,0.42183483996685034,1.0,0.1318997108790032,257,0.2473397014913701
2016,0.7209264528659934,0.7231148264842646,1.4589157455141126,0.13939289494698648,258,0.7397646564531561
2017,1.2082071960150322,1.2107637900118835,1.7043959979008503,0.09869747716374477,260,0.8758134462196199
2018,0.9169916968584486,0.9189333278627323,1.29442066952245,0.06393224883871174,262,0.6530546159819116
2019,0.15757294989533543,0.16016353390577764,1.727056006961471,0.05933780936875266,266,0.2061423908230255
2020,0.3294062708128061,0.33237506420779384,1.9791955966584862,0.0274025853352573,268,0.311075188790148
2021,0.2339898895280484,0.23677659910781368,1.8578063865101946,0.04415820920482849,273,0.5278810024533993
2022,0.016148615157095727,0.019087980307574304,1.9595767669857174,0.12294915546054375,297,0.010774454327504
2023,0.26676058297171984,0.2697605829660419,1.9999999962147068,0.1293265758525719,332,0.2075973884334144
2024,0.08820796810649109,0.09120796810114817,1.9999999964380577,0.10777090353467478,333,0.1475271691096646
2025,-0.544546646809116,-0.5417379636769812,1.8724554214231568,0.14209253474057149,325,-0.3087918114055668
