year,net_return,gross_return,turnover,cdi_return,eligible_assets,baseline_mvo_return
2015,0.5090007784988652,0.5105007784988651,1.0,0.1318997108790032,257,0.2473397014913701
2016,0.7642936504151491,0.7664825768464281,1.459284287519293,0.13939289494698648,258,0.7397646564531561
2017,1.195260902641996,1.197578647626187,1.5451633227939556,0.09869747716374477,260,0.8758134462196199
2018,0.8539811084895244,0.8559209308487259,1.293214906134382,0.06393224883871174,262,0.6530546159819116
2019,0.15092906952635748,0.15371713812292143,1.8587123977093019,0.05933780936875266,266,0.2061423908230255
2020,0.27627530010390433,0.2792437323844976,1.9789548537288568,0.0274025853352573,268,0.311075188790148
2021,0.28876239379566665,0.2915235029332859,1.8407394250794966,0.04415820920482849,273,0.5278810024533993
2022,0.010839146757960983,0.013832260717197453,1.9954093061576461,0.12294915546054375,297,0.010774454327504
2023,0.26080707742818077,0.2638070774171959,1.999999992676734,0.1293265758525719,332,0.2075973884334144
2024,0.11501967697386124,0.11801967696091098,1.9999999913664919,0.10777090353467478,333,0.1475271691096646
2025,-0.5583945352329343,-0.555574539740365,1.879996995046173,0.14209253474057149,325,-0.3087918114055668
