year,net_return,gross_return,turnover,cdi_return,eligible_assets,baseline_mvo_return
2015,0.38120564898494586,0.38270564898494586,1.0,0.1318997108790032,257,0.2473397014913701
2016,0.7487237686157058,0.7511570621206851,1.622195669986236,0.13939289494698648,258,0.7397646564531561
2017,1.2151328212515293,1.2174423382932096,1.539678027786795,0.09869747716374477,260,0.8758134462196199
2018,0.8374409450407461,0.8393663005345149,1.283570329179208,0.06393224883871174,262,0.6530546159819116
2019,0.12731106815694743,0.1301652535016351,1.9027902297917902,0.05933780936875266,266,0.2061423908230255
2020,0.2364078156538448,0.2394078156481485,1.999999996202463,0.0274025853352573,268,0.311075188790148
2021,0.2891324626375297,0.2919136182938782,1.854103770899001,0.04415820920482849,273,0.5278810024533993
2022,0.011822944864373266,0.014822944863160492,1.999999999191484,0.12294915546054375,297,0.010774454327504
2023,0.2536418706916273,0.2566418706912863,1.9999999997726687,0.1293265758525719,332,0.2075973884334144
2024,0.14090454767420918,0.14390454767186078,1.9999999984343946,0.10777090353467478,333,0.1475271691096646
2025,-0.5622679114650982,-0.5594351843309187,1.8884847561197613,0.14209253474057149,325,-0.3087918114055668
