year,net_return,gross_return,turnover,cdi_return,eligible_assets,baseline_mvo_return
2015,0.8598983790058691,0.861398379005869,1.0,0.1318997108790032,257,0.2473397014913701
2016,0.6745483229513956,0.6767423789492963,1.4627039986005292,0.13939289494698648,258,0.7397646564531561
2017,2.141236336155118,2.144182090784045,1.96383641928453,0.09869747716374477,260,0.8758134462196199
2018,1.0253270712538878,1.02655476038476,0.818459420581491,0.06393224883871174,262,0.6530546159819116
2019,0.0651733521126759,0.06817335209795394,1.9999999901853633,0.05933780936875266,266,0.2061423908230255
2020,0.29628982766732953,0.2992851367375784,1.9968727134992288,0.0274025853352573,268,0.311075188790148
2021,-0.09140333154598544,-0.08840333154854452,1.9999999982939514,0.04415820920482849,273,0.5278810024533993
2022,0.019282819927019038,0.02222208409281956,1.9595094438670155,0.12294915546054375,297,0.010774454327504
2023,0.26017016691703754,0.26317016691247197,1.9999999969563043,0.1293265758525719,332,0.2075973884334144
2024,0.1567614006779704,0.15976140067600197,1.9999999986877226,0.10777090353467478,333,0.1475271691096646
2025,-0.8188325975490683,-0.8159911838384937,1.894275807049765,0.14209253474057149,325,-0.3087918114055668
