year,net_return,gross_return,turnover,cdi_return,eligible_assets,baseline_mvo_return
2015,0.1831160278032225,0.1846160278032225,1.0,0.1318997108790032,257,0.2473397014913701
2016,0.7201334538481113,0.7225748426917822,1.6275925624471927,0.13939289494698648,258,0.7397646564531561
2017,0.9036200329509284,0.9060246578940789,1.6030832954336622,0.09869747716374477,260,0.8758134462196199
2018,0.7221790624347129,0.724433176672256,1.5027428250288093,0.06393224883871174,262,0.6530546159819116
2019,0.2328108113555756,0.23527919928112562,1.6455919503666698,0.05933780936875266,266,0.2061423908230255
2020,0.31706368428841647,0.32002410855961405,1.9736161807983996,0.0274025853352573,268,0.311075188790148
2021,0.5058353714660471,0.5085004594365214,1.7767253136495809,0.04415820920482849,273,0.5278810024533993
2022,0.010540177893827114,0.013401178280904924,1.9073335913852065,0.12294915546054375,297,0.010774454327504
2023,0.2244033714824673,0.22740337148064804,1.9999999987871568,0.1293265758525719,332,0.2075973884334144
2024,0.09538918427876503,0.09838918427518162,1.9999999976110572,0.10777090353467478,333,0.1475271691096646
2025,-0.28612435597098956,-0.2832812213084388,1.8954231083671842,0.14209253474057149,325,-0.3087918114055668
