year,net_return,gross_return,turnover,cdi_return,eligible_assets,baseline_mvo_return
2015,0.18246257494380563,0.18396257494380563,0.9999999999999999,0.1318997108790032,257,0.2473397014913701
2016,0.7283003230387327,0.730808942722385,1.6724131224347971,0.13939289494698648,258,0.7397646564531561
2017,0.8928399800217112,0.8951871314236863,1.5647676013167784,0.09869747716374477,260,0.8758134462196199
2018,0.6892912259122037,0.6915551230259718,1.5092647425120163,0.06393224883871174,262,0.6530546159819116
2019,0.22564805021650328,0.22821000270152103,1.7079683233451726,0.05933780936875266,266,0.2061423908230255
2020,0.3145647295936501,0.31754537923955484,1.9870997639364762,0.0274025853352573,268,0.311075188790148
2021,0.5265902457000351,0.5292474516794154,1.7714706529202486,0.04415820920482849,273,0.5278810024533993
2022,0.01501574245215177,0.017888269095301057,1.9150177620995248,0.12294915546054375,297,0.010774454327504
2023,0.2215761356424952,0.22457613563205525,1.9999999930400247,0.1293265758525719,332,0.2075973884334144
2024,0.1202779171810001,0.12327791717720049,1.9999999974669223,0.10777090353467478,333,0.1475271691096646
2025,-0.2964019800749741,-0.29354565121780907,1.9042192381100131,0.14209253474057149,325,-0.3087918114055668
