year,net_return,gross_return,turnover,cdi_return,eligible_assets,baseline_mvo_return
2015,0.02086201029829199,0.02236201029829199,0.9999999999999999,0.1318997108790032,257,0.2473397014913701
2016,0.5726785107882201,0.5751866924252922,1.6721210913814137,0.13939289494698648,258,0.7397646564531561
2017,0.6939702819047393,0.6963865703689851,1.6108589761638443,0.09869747716374477,260,0.8758134462196199
2018,0.5769477775008925,0.5793921783349667,1.62960055604945,0.06393224883871174,262,0.6530546159819116
2019,0.28729905059350536,0.28964674581127037,1.5651301451766715,0.05933780936875266,266,0.2061423908230255
2020,0.28979835518683705,0.29275487375508713,1.9710123788334024,0.0274025853352573,268,0.311075188790148
2021,0.443223244966092,0.44582565107226424,1.7349374041148273,0.04415820920482849,273,0.5278810024533993
2022,-0.006026958970700212,-0.0031295255557092228,1.9316222766606597,0.12294915546054375,297,0.010774454327504
2023,0.1614422319097464,0.1644422319086869,1.9999999992936655,0.1293265758525719,332,0.2075973884334144
2024,0.10458552508596679,0.10758552508102626,1.9999999967063116,0.10777090353467478,333,0.1475271691096646
2025,-0.035206190054268394,-0.03243662401109382,1.8463773621163821,0.14209253474057149,325,-0.3087918114055668
