year,net_return,gross_return,turnover,cdi_return,eligible_assets,baseline_mvo_return
2015,0.051010709233149154,0.052510709233149155,1.0,0.1318997108790032,257,0.2473397014913701
2016,0.559096182945142,0.5617484968174351,1.7682092481954321,0.13939289494698648,258,0.7397646564531561
2017,0.6258344233258186,0.6282125206794031,1.5853982357229954,0.09869747716374477,260,0.8758134462196199
2018,0.4635054290963167,0.46590387258391575,1.5989623250660223,0.06393224883871174,262,0.6530546159819116
2019,0.2715424912613154,0.27424854407009236,1.8040352058512927,0.05933780936875266,266,0.2061423908230255
2020,0.2251248173815788,0.2281248173173014,1.9999999571483866,0.0274025853352573,268,0.311075188790148
2021,0.6226326423936307,0.6251151015850678,1.6549727942914192,0.04415820920482849,273,0.5278810024533993
2022,-0.001738035895344894,0.000727969008211593,1.644003269037658,0.12294915546054375,297,0.010774454327504
2023,0.1160837533251338,0.11902482510633705,1.9607145208021635,0.1293265758525719,332,0.2075973884334144
2024,0.17022915082812407,0.1732091095967072,1.9866391790554252,0.10777090353467478,333,0.1475271691096646
2025,-0.06564689968500916,-0.0627786866069946,1.9121420520097039,0.14209253474057149,325,-0.3087918114055668
