year,net_return,gross_return,turnover,cdi_return,eligible_assets,baseline_mvo_return
2015,0.738158701960918,0.739658701960918,1.0,0.1318997108790032,257,0.2473397014913701
2016,0.6435153573199391,0.6458974318106805,1.58804966049426,0.13939289494698648,258,0.7397646564531561
2017,2.222050632172388,2.2249302866724654,1.9197696667182922,0.09869747716374477,260,0.8758134462196199
2018,1.0641605602105526,1.0652625321027136,0.7346479281072911,0.06393224883871174,262,0.6530546159819116
2019,0.04025328508780054,0.0432532850688323,1.9999999873545116,0.05933780936875266,266,0.2061423908230255
2020,0.24066751230168526,0.24366751227859584,1.999999984607064,0.0274025853352573,268,0.311075188790148
2021,0.0011939317165787049,0.004193931706884424,1.999999993537146,0.04415820920482849,273,0.5278810024533993
2022,0.006397680045938089,0.009397680040951872,1.999999996675856,0.12294915546054375,297,0.010774454327504
2023,0.25238517380785364,0.25538517380514003,1.9999999981909347,0.1293265758525719,332,0.2075973884334144
2024,0.27870341841542523,0.2817034184138443,1.9999999989460269,0.10777090353467478,333,0.1475271691096646
2025,-0.8249268319254338,-0.8220605972870499,1.9108230922559224,0.14209253474057149,325,-0.3087918114055668
