year,net_return,gross_return,turnover,cdi_return,eligible_assets,baseline_mvo_return
2015,0.054452843830979536,0.05595284383097954,0.9999999999999999,0.1318997108790032,257,0.2473397014913701
2016,0.579210556436409,0.5817893478620171,1.7191942837387613,0.13939289494698648,258,0.7397646564531561
2017,0.6473399357524047,0.6496609726669547,1.5473579430333213,0.09869747716374477,260,0.8758134462196199
2018,0.48679650933301566,0.48922599489053287,1.619657038344818,0.06393224883871174,262,0.6530546159819116
2019,0.28100667621379943,0.28359130818094047,1.723087978094031,0.05933780936875266,266,0.2061423908230255
2020,0.24776556038902556,0.2507577764683564,1.994810719553885,0.0274025853352573,268,0.311075188790148
2021,0.6110011949862114,0.6135549421588415,1.7024981150867475,0.04415820920482849,273,0.5278810024533993
2022,-0.008878780474721728,-0.006357278094367813,1.6810015869026103,0.12294915546054375,297,0.010774454327504
2023,0.1226795141851987,0.12561802865790783,1.9590096484727617,0.1293265758525719,332,0.2075973884334144
2024,0.1459083545866199,0.1489083545804879,1.9999999959120014,0.10777090353467478,333,0.1475271691096646
2025,-0.055923163577860674,-0.05306999754623132,1.9021106877529033,0.14209253474057149,325,-0.3087918114055668
