decision_year,decision_date,ticker,weight,previous_weight,decision_action,factor,value_quality_score,factor_signal_at_decision,trailing_12m_return_at_decision,trailing_12m_volatility_at_decision,eligible_at_decision,fundamental_status,decision_rationale,realised_next_year_return
2015,2015-01-02,ABEV3.SA,0.0875245067843836,0.0,entered,triple_factor,0.9,,0.003005073797563762,0.24332698668661934,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.21439998623055967
2015,2015-01-02,BBSE3.SA,0.2618869829683456,0.0,entered,triple_factor,0.9666666666666667,,0.3704341338937569,0.27180100037109783,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.15289142812468115
2015,2015-01-02,CMIG4.SA,0.5491857813525995,0.0,entered,triple_factor,1.0,,0.1921011264412038,0.4205740413633536,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.5057793777342718
2015,2015-01-02,ITUB4.SA,0.1014027288946711,0.0,entered,triple_factor,0.9333333333333333,,0.2616405736022114,0.3375381686842137,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.1003699246527715
2016,2016-01-04,ABEV3.SA,0.24545761947772646,0.15386911287861738,increased,triple_factor,0.96,,0.23808045676556278,0.2245009969857083,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,-0.012329125426664644
2016,2016-01-04,BBSE3.SA,0.3923294424335935,0.3211537614645118,increased,triple_factor,1.0,,-0.17092071476553972,0.3870518962563903,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,0.31850315576987165
2016,2016-01-04,BRSR6.SA,0.1386176919914011,0.0,entered,triple_factor,0.88,,-0.5057113512762589,0.4626400327035476,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.9885062259337567
2016,2016-01-04,CMIG4.SA,0.223595246097279,0.39291641420657936,reduced,triple_factor,0.92,,-0.4805619696394884,0.43887168106411395,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,0.49544160134880677
2017,2017-01-02,BBSE3.SA,0.09857982840962712,0.37765532121059864,reduced,triple_factor,0.9,,0.21230065403230913,0.39255956214616927,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,0.06555314214749597
2017,2017-01-02,CMIG4.SA,0.5350623854523431,0.2441156134189775,increased,triple_factor,1.0,,0.40607054132520926,0.6125041443189434,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,-0.057014880688647684
2017,2017-01-02,CVCB3.SA,0.21607085326176645,0.0,entered,triple_factor,0.9666666666666667,,0.9884899269345973,0.3939746777345828,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.9772374750507475
2017,2017-01-02,SAPR4.SA,0.15028693287626332,0.0,entered,triple_factor,0.9333333333333333,,2.6541896281313977,0.44574248730881005,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.018947720951566493
2018,2018-01-02,BBSE3.SA,0.08540503317681773,0.08827390338445865,reduced,triple_factor,0.9302325581395349,,0.05002992080700741,0.24655996954512466,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,0.07654080375888328
2018,2018-01-02,CVCB3.SA,0.1828391042434168,0.3590245770373369,reduced,triple_factor,0.9767441860465116,,1.0694335019137138,0.28420624834495606,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,0.23728061930947186
2018,2018-01-02,ITSA3.SA,0.12189907735589416,0.0,entered,triple_factor,0.9534883720930233,,0.32273644904643484,0.22901042879417952,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.45430534835654757
2018,2018-01-02,MGLU3.SA,0.6098567852238713,0.0,entered,triple_factor,1.0,,5.397744387650529,0.7008941311035805,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,1.2896508777702356
2019,2019-01-02,BRSR6.SA,0.3436701442675663,0.0,entered,triple_factor,1.0,,0.6480007035717865,0.38368580131113783,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.0012384386746349119
2019,2019-01-02,CSNA3.SA,0.2779154935160301,0.0,entered,triple_factor,0.9574468085106383,,0.1119497357095951,0.49362170607035394,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.6412684880382429
2019,2019-01-02,IRBR3.SA,0.0961551128199696,0.0,entered,triple_factor,0.9361702127659575,,1.6416779381071178,0.27365068366438605,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.4484773541977358
2019,2019-01-02,MGLU3.SA,0.282259249396434,0.7381102615031628,reduced,triple_factor,0.9787234042553191,,1.5144620228344765,0.4770840337073732,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,1.0603292519914582
2020,2020-01-02,BBSE3.SA,0.5456735201949368,0.0,entered,triple_factor,1.0,,0.5089985789291356,0.23125021564024614,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.1236594123038186
2020,2020-01-02,CMIG3.SA,0.14672069418788403,0.0,entered,triple_factor,0.9607843137254902,,0.14228462761844196,0.3034544237736461,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.13075398571727725
2020,2020-01-02,EQTL3.SA,0.19536748777422533,0.0,entered,triple_factor,0.9803921568627451,,0.6351040129285948,0.22480962816194175,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.003799618706799346
2020,2020-01-02,IRBR3.SA,0.11223829784295387,0.09161830042039619,increased,triple_factor,0.9411764705882353,,0.49681351056340595,0.30759542413513147,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,-0.7772076805213421
2021,2021-01-04,BBSE3.SA,0.3739704110232396,0.5536392435219438,reduced,triple_factor,0.9818181818181818,,-0.11530027261006526,0.4053140801396465,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,-0.26438463123863687
2021,2021-01-04,CSMG3.SA,0.08474712105667244,0.0,entered,triple_factor,0.9454545454545454,,-0.09645825775903483,0.5611455884448024,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.16998516048705004
2021,2021-01-04,EQTL3.SA,0.1421891374971157,0.22533053938023848,reduced,triple_factor,0.9636363636363636,,0.0510982623697116,0.4370735771376129,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,0.02306376292043577
2021,2021-01-04,TASA4.SA,0.39909333042297224,0.0,entered,triple_factor,1.0,,1.7927927969482984,0.8780533100750928,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.5848327326413045
2022,2022-01-03,FHER3.SA,0.5204639750072992,0.0,entered,triple_factor,1.0,,5.164429772367859,1.212738417992174,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.03031999013875919
2022,2022-01-03,GOAU4.SA,0.24799347181642303,0.0,entered,triple_factor,0.987012987012987,,0.25924535172499796,0.3509649013240201,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.27846983067091924
2022,2022-01-03,TASA4.SA,0.13038169957892037,0.563017315818111,reduced,triple_factor,0.974025974025974,,0.6855771142119613,0.526455395499407,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,-0.4198861207380552
2022,2022-01-03,USIM5.SA,0.10116085359735733,0.0,entered,triple_factor,0.961038961038961,,0.1529293916997705,0.4993459380360093,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.4958832464516034
