Date,PETR4.SA,VALE3.SA,ITUB4.SA,BBDC4.SA,WEGE3.SA,RENT3.SA,ABEV3.SA,BBAS3.SA,TITULO_CDI
2010-07-01,5.668363094329834,16.7604923248291,6.060661315917969,5.055480003356934,1.8123239278793335,4.4143595695495605,3.150487184524536,4.494297504425049,100.03833399999999
2010-07-02,5.736941814422607,16.676380157470703,6.117717266082764,5.05784797668457,1.828037977218628,4.432585716247559,3.1720027923583984,4.552713394165039,100.07668269495555
2010-07-05,5.687653064727783,16.43934440612793,5.969721794128418,5.05784797668457,1.799752950668335,4.394112586975098,3.1351189613342285,4.5183515548706055,100.11504609049983
2010-07-06,5.796947002410889,16.645793914794922,6.112370491027832,5.05784797668457,1.7714682817459106,4.5156097412109375,3.2099111080169678,4.630020618438721,100.15342419226816
2010-07-07,5.87195348739624,17.047222137451172,6.470767021179199,5.05784797668457,1.770420789718628,4.616853713989258,3.231016159057617,4.767462730407715,100.191817005898
2010-07-08,5.910529136657715,17.104570388793945,6.615196228027344,5.05784797668457,1.750516414642334,4.550033092498779,3.280604362487793,4.75715446472168,100.23022453702906
2010-07-12,5.835521221160889,16.733728408813477,6.638373374938965,5.212846755981445,1.7180410623550415,4.560157775878906,3.2375738620758057,4.776050567626953,100.26864679130307
2010-07-13,5.850525379180908,16.882829666137695,6.6597700119018555,5.278109073638916,1.79137122631073,4.687727451324463,3.259089708328247,4.886002063751221,100.30708377436403
2010-07-14,5.850525379180908,16.88665008544922,6.611630916595459,4.790272235870361,1.7672779560089111,4.770750999450684,3.2701539993286133,4.860234260559082,100.34549938130795
2010-07-15,5.809805393218994,16.752843856811523,6.597362518310547,4.7870073318481445,1.8112757205963135,4.7788496017456055,3.278350830078125,4.935825824737549,100.38396582504076
2010-07-16,5.7519426345825195,16.381999969482422,6.431539058685303,4.7054290771484375,1.7861348390579224,4.722151279449463,3.2994561195373535,4.794952869415283,100.42244701450014
2010-07-19,5.77551794052124,16.840774536132812,6.579532146453857,4.811481475830078,1.775658369064331,4.738351345062256,3.351707935333252,4.844773769378662,100.46090680325774
2010-07-20,5.925530433654785,17.792724609375,6.6348066329956055,4.883274078369141,1.7767043113708496,4.766698837280273,3.35437273979187,4.827591419219971,100.49941748727169
2010-07-21,5.89338493347168,17.895952224731445,6.61340856552124,4.845744609832764,1.79137122631073,4.689752101898193,3.3195371627807617,4.855079174041748,100.53794293397125
2010-07-22,5.996252059936523,18.274436950683594,6.79350471496582,4.987691402435303,1.8227994441986084,4.829472541809082,3.39125657081604,4.99595832824707,100.57829082122952
2010-07-23,5.955532550811768,18.415891647338867,6.864822864532471,5.025217533111572,1.799752950668335,4.859848976135254,3.3400280475616455,5.0646772384643555,100.61865490090187
2010-07-26,5.97910737991333,18.423538208007812,6.880870819091797,5.010534763336182,1.8123239278793335,4.940844535827637,3.319741725921631,4.990800857543945,100.6590351794867
2010-07-27,5.996252059936523,18.35089874267578,6.864822864532471,5.026852130889893,1.8489887714385986,5.0825910568237305,3.333881378173828,4.930673599243164,100.69939542623226
2010-07-28,5.957676887512207,18.675867080688477,7.025301456451416,5.253638744354248,1.8665906190872192,5.00159215927124,3.3445355892181396,5.136834621429443,100.73977185582234
2010-07-29,5.94481897354126,18.503820419311523,7.030646800994873,5.252007007598877,1.885561227798462,5.011717796325684,3.340233325958252,5.136834621429443,100.78016447474565
2010-07-30,5.968389987945557,18.561174392700195,7.059177875518799,5.2617926597595215,1.922451138496399,4.9246439933776855,3.3447420597076416,5.246784687042236,100.82057328949344
2010-08-02,6.138917446136475,19.318147659301758,7.0827250480651855,5.294425964355469,1.928775668144226,4.859848976135254,3.3637983798980713,5.2330403327941895,100.86107089737236
2010-08-03,6.277064800262451,19.295211791992188,6.866905689239502,5.2070183753967285,1.9656636714935303,4.799099445343018,3.3400280475616455,5.085292816162109,100.90154846234486
