date,decision_year,strategy,mvo,cdi,equity_sleeve,IBOVESPA,BOVA11,strategy_daily_return,cdi_daily_return,market_drawdown,market_volatility,stress_at_close,tradable_stress,risk_state,risk_multiplier,base_equity_weight,protected_equity_weight,overlay_turnover,overlay_cost_rate,protected_return,base_rebased,protected_rebased,cdi_rebased
2013-01-31,2013,99.159364,100.880498,100.559934,99.170413,95.541167,95.789127,0.00611040458357448,0.0002666782741178597,-0.05608731036332637,,0,0,0,1.0,0.95,0.95,0.0,0.0,0.00611040458357448,0.9915936393285192,0.9915936393285192,1.0055993445733347
2013-02-01,2013,99.903627,101.032374,100.58675,99.952437,96.484412,96.393016,0.007505725833417021,0.0002666668416866358,-0.04676838583170173,0.14555319024755564,0,0,0,1.0,0.95,0.95,0.0,0.0,0.007505725833417021,0.9990362693234792,0.9990362693234792,1.0058675045745542
2013-02-04,2013,99.946976,100.456387,100.613611,99.996653,95.245404,95.315817,0.00043390817032107343,0.0002670431244673477,-0.05900934342604813,0.14590856400061514,0,0,0,1.0,0.95,0.95,0.0,0.0,0.00043390817032107343,0.9994697593231857,0.9994697593231857,1.006136114575776
2013-02-05,2013,99.829569,100.713559,100.640478,99.871653,95.035971,94.924105,-0.0011746928691469538,0.0002670314655539574,-0.061078466847250046,0.1435019776474207,0,0,0,1.0,0.95,0.95,0.0,0.0,-0.0011746928691469538,0.9982956893239807,0.9982956893239807,1.006404784576998
2013-02-06,2013,99.200928,101.247838,100.667353,99.208511,94.246203,94.320223,-0.006297142282563617,0.00026703966966445947,-0.06888109330113235,0.13965403593173814,0,0,0,1.0,0.95,0.95,0.0,0.0,-0.006297142282563617,0.9920092793282377,0.9920092793282377,1.00667353457822
2013-02-07,2013,98.079494,100.986158,100.694198,98.026642,93.320544,93.340947,-0.011304672472418842,0.0002666703673035453,-0.07802627441846566,0.1380394597397273,0,0,0,1.0,0.95,0.95,0.0,0.0,-0.011304672472418842,0.9807949393358317,0.9807949393358317,1.0069419845794407
2013-02-08,2013,98.80694,100.313563,100.721051,98.790961,93.521982,93.37359,0.007416902048862584,0.00026667872164787276,-0.07603613874872839,0.1382776437776879,0,0,0,1.0,0.95,0.95,0.0,0.0,0.007416902048862584,0.9880693993309058,0.9880693993309058,1.007210514580662
2013-02-13,2013,98.947067,99.716194,100.74791,98.937049,93.3749,93.47152,0.0014181898558947026,0.0002666671935342979,-0.07748925650494276,0.13831935309022944,0,0,0,1.0,0.95,0.95,0.0,0.0,0.0014181898558947026,0.9894706693299569,0.9894706693299569,1.0074791045818834
2013-02-14,2013,99.064012,99.379463,100.774739,99.058738,92.848921,92.998203,0.001181894557824581,0.00026629832817359755,-0.0826857416240998,0.13109636141358721,0,0,0,1.0,0.95,0.95,0.0,0.0,0.001181894557824581,0.990640119329165,0.990640119329165,1.0077473945831035
2013-02-15,2013,101.054158,99.007095,100.801575,101.152215,92.570743,92.541212,0.020089495264940416,0.00026629689410562207,-0.08543404115217401,0.1307931195536108,0,0,0,1.0,0.95,0.95,0.0,0.0,0.020089495264940416,1.0105415793156882,1.0105415793156882,1.008015754584324
2013-02-18,2013,101.557545,98.488309,100.828419,101.680683,92.108713,92.133182,0.004981358609707165,0.0002663053627882661,-0.08999873293569427,0.13001168317032416,0,0,0,1.0,0.95,0.95,0.0,0.0,0.004981358609707165,1.0155754493122795,1.0155754493122795,1.008284194585545
2013-02-19,2013,101.129103,98.209234,100.855232,101.228281,91.629097,91.561936,-0.004218711667360653,0.00026592701012195796,-0.09473716813350563,0.12455106906329051,0,0,0,1.0,0.95,0.95,0.0,0.0,-0.004218711667360653,1.0112910293151807,1.0112910293151807,1.0085523245867642
2013-02-20,2013,100.717578,97.352199,100.882127,100.793681,89.81295,89.472824,-0.004069303373530397,0.00026666935831354266,-0.1126800534192336,0.13653663149216813,1,0,0,1.0,0.95,0.95,0.0,0.0,-0.004069303373530397,1.0071757793179674,1.0071757793179674,1.0088212745879874
2013-02-21,2013,99.812355,97.737177,100.909029,99.839399,89.776179,89.489149,-0.008987735983881695,0.0002666676526359435,-0.11304333779810904,0.1367371907676165,1,1,1,0.85,0.95,0.8075,0.14249999999999996,0.00014249999999999997,-0.0077420754384040485,0.9981235493240972,0.9993781484547544,1.009090294589211
2013-02-22,2013,101.384903,98.980213,100.935976,101.493294,90.642686,90.468418,0.01575504355147217,0.0002670425061763737,-0.1044825573655338,0.14606605989321336,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.0134318433946778,1.0138490293134483,1.0128016392368617,1.0093597645904364
2013-02-25,2013,101.595955,98.805188,100.963079,101.714028,90.516387,90.239922,0.0020816906043694683,0.00026851674768568756,-0.10573034648651469,0.142937257952167,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.001809714525866901,1.0159595493120193,1.0146345210752103,1.009630794591669
2013-02-26,2013,101.808184,98.651761,100.990115,101.936003,91.045564,91.104944,0.0020889512776369745,0.00026778105687541576,-0.10050226626677172,0.14379667536329538,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.0018157757445227407,1.0180818393105822,1.0164768698281341,1.0099011545928986
2013-02-27,2013,101.549537,98.303889,101.017158,101.66232,91.565148,91.610904,-0.002540532497858905,0.00026777868309180164,-0.09536896146914264,0.13552755652873208,0,1,1,0.85,0.95,0.8075,0.0,0.0,-0.002119285820716299,1.0154953693123336,1.0143226648108212,1.0101715845941284
2013-02-28,2013,102.143448,99.284958,101.044209,102.286066,91.804956,91.627222,0.005848485552425675,0.0002677861913320534,-0.0929997438702368,0.13302075877637767,0,0,1,0.85,0.95,0.8075,0.0,0.0,0.005011380648261632,1.021434479308312,1.0194058217843474,1.0104420945953587
2013-03-01,2013,102.475288,99.274394,101.071266,102.633947,90.941647,91.039658,0.003248764423930517,0.0002677738810346053,-0.10152892920222623,0.12335633615398998,1,0,1,0.85,0.95,0.8075,0.0,0.0,0.00280161584249613,1.024752879306065,1.022261805284591,1.0107126645965891
2013-03-04,2013,102.33883,98.109427,101.098369,102.488881,90.326139,90.256241,-0.0013316186044776135,0.0002681573217853117,-0.1076099289431326,0.11937789033549129,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.0010916522155381746,1.023388299306989,1.021145850919992,1.010983694597822
2013-03-05,2013,102.057566,98.271072,101.125478,102.191387,89.45004,89.603397,-0.0027483605196580996,0.00026814478085190885,-0.11626547491817807,0.1118526878813298,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.002295884724581598,1.0205756593088935,1.0188014177592948,1.0112547845990547
2013-03-06,2013,104.028043,99.394006,101.152595,104.264146,92.629896,92.459607,0.019307505334783315,0.0002681520081417865,-0.08484963058777217,0.17421541757867337,0,1,1,0.85,0.95,0.8075,0.0,0.0,0.016451602335787085,1.0402804292955499,1.0355623335434068,1.011525954600288
2013-03-07,2013,105.078752,98.239137,101.179719,105.368728,94.079936,93.977479,0.0101002476803298,0.0002681493242955302,-0.07052375202193084,0.18427628722997436,0,0,1,0.85,0.95,0.8075,0.0,0.0,0.00862543292692466,1.0507875192884348,1.044494506993035,1.0117971946015214
2013-03-08,2013,105.477705,98.202826,101.20685,105.787251,93.418066,93.275667,0.0037967047800491205,0.0002681466233365182,-0.07706279180453923,0.18360860866361928,0,0,1,0.85,0.95,0.8075,0.0,0.0,0.00326742105654223,1.0547770492857331,1.0479073103386267,1.012068504602755
2013-03-11,2013,105.334184,98.712438,101.233989,105.634747,93.597122,93.895868,-0.001360676173225439,0.0002681537860331762,-0.07529378232032824,0.1802992451578173,0,0,1,0.85,0.95,0.8075,0.0,0.0,-0.0011163516793366469,1.0533418392867049,1.046737477252941,1.0123398946039892
2013-03-12,2013,104.2884,99.992789,101.261135,104.532493,93.059952,93.06349,-0.009928248933888328,0.0002681510455939673,-0.08060083053224865,0.18134284233710812,0,0,1,0.85,0.95,0.8075,0.0,0.0,-0.008398788936965983,1.0428839992937866,1.0379461501090812,1.0126113546052238
2013-03-13,2013,103.661479,99.815985,101.288288,103.871147,91.744205,91.627222,-0.006011416418316817,0.0002681482880870778,-0.09359994210528799,0.187981289149939,0,0,1,0.85,0.95,0.8075,0.0,0.0,-0.005069481712356233,1.036614789298032,1.0326843010826927,1.0128828846064588
2013-03-14,2013,104.139316,99.704343,101.315449,104.372704,91.576339,91.480331,0.004609590800841223,0.0002681553863366215,-0.0952583983763794,0.18717133191412783,0,0,1,0.85,0.95,0.8075,0.0,0.0,0.0039583754886655335,1.041393159294796,1.0367720533076283,1.0131544946076942
2013-03-15,2013,104.247445,98.828972,101.342616,104.485094,90.917666,90.794844,0.0010383110255880457,0.0002681427192807728,-0.10176585293804552,0.18846490405981525,1,0,1,0.85,0.95,0.8075,0.0,0.0,0.0009227857796419547,1.0424744492940639,1.0377287718151507,1.01342616460893
2013-03-18,2013,104.552928,98.632906,101.369791,104.805225,91.083933,91.007015,0.00293036438447003,0.00026814977817424257,-0.10012319421724691,0.1880240656649667,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.002531032193525662,1.0455292792919952,1.0403552967447627,1.013697914610166
2013-03-19,2013,103.929771,98.46152,101.396974,104.147839,90.105516,90.011427,-0.00596020610728365,0.0002681568121216671,-0.1097896055774541,0.19086940460089097,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.005025951669372852,1.0392977092962152,1.0351265213043475,1.0139697446114022
2013-03-20,2013,100.344198,98.521687,101.424163,100.372121,89.576339,89.53811,-0.03449996055509441,0.0002681440966867399,-0.11501768579719707,0.1784206136667599,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.02928474485732724,1.0034419793204958,1.004813105232897,1.0142416346126388
2013-03-21,2013,100.552785,96.854098,101.45136,100.590255,88.852118,88.88526,0.002078715104185669,0.00026815109137268145,-0.12217273124479311,0.1806787524164638,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.0018071305022637207,1.0055278493190833,1.0066289336444378,1.0145136046138759
2013-03-22,2013,100.12139,95.889213,101.478564,100.134723,88.318145,88.558835,-0.00429023422871877,0.000268148204223273,-0.12744819423577125,0.17758378141442588,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.0036064768637774636,1.0012138993220046,1.0029985496848401,1.0147856446151131
2013-03-25,2013,99.03519,96.717015,101.505776,98.989923,87.726619,87.759099,-0.010848830604529236,0.000268155154422578,-0.13329226036121467,0.17863976907403648,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.009181282740686464,0.99035189932936,0.9937897364116852,1.0150577646163508
2013-03-26,2013,100.494284,96.575588,101.532995,100.524378,89.002398,89.064794,0.014733086289832942,0.0002681522281058335,-0.12068801838799292,0.1859054050435922,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.012563346180573875,1.0049428393194795,1.0062750609009266,1.0153299546175887
2013-03-27,2013,101.454058,97.565557,101.560221,101.533234,89.582734,89.636034,0.009550533242268955,0.00026814928487040035,-0.1149545054756691,0.18632072517250461,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.008158175648659172,1.0145405793129803,1.0144844295986215,1.0156022146188268
2013-03-28,2013,102.562217,98.814339,101.587529,102.69828,90.091127,89.929816,0.01092276663788061,0.0002688848028402635,-0.10993176377080316,0.18742690130825307,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.009324684362624557,1.0256221693054761,1.0239441766954258,1.0158752946200686
2013-04-01,2013,102.845814,97.695278,101.614883,102.995363,89.371703,89.440181,0.0027651215846864474,0.00026926533472426684,-0.11703941656752037,0.18663704248672217,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.0023907431471921203,1.0284581393035557,1.0263921642189677,1.0161488346213126
2013-04-02,2013,102.265287,98.070367,101.642243,102.382842,87.752198,87.726456,-0.00564463420941963,0.00026925189688986606,-0.133039548954746,0.1955838244476426,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.004757551293473205,1.0226528693074868,1.021509050850477,1.0164224346225568
2013-04-03,2013,102.277319,98.163075,101.669574,102.394069,88.829736,88.868941,0.00011765478152914177,0.0002688941053770044,-0.12239385743031961,0.1987090921479595,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.00014034068010632117,1.0227731893074052,1.021652410125408,1.0166957446237996
2013-04-04,2013,101.67797,97.001757,101.696912,101.761737,87.366906,87.318426,-0.005860038235847798,0.0002688906712642325,-0.13684609663921699,0.15539782027835292,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.004940698899780993,1.016779699311464,1.016604733186743,1.016969124625043
2013-04-05,2013,101.805183,97.107134,101.724257,101.894206,88.011191,88.265059,0.0012511363080911497,0.00026888722048901137,-0.13048079039125615,0.14471600841835802,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.001103798944950829,1.0180518293106025,1.0177268604186664,1.0172425746262865
2013-04-08,2013,101.677184,97.767143,101.75161,101.758031,88.076739,88.052881,-0.0012572935505651417,0.000268893583562857,-0.12983319950532624,0.14467982172937563,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.0010283654804459418,1.016771839311469,1.0166802652468894,1.0175161046275305
2013-04-09,2013,103.757088,98.355167,101.77897,103.945963,89.38769,89.325933,0.020455955979268747,0.0002688900942207084,-0.11688147070352195,0.15718730210446427,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.01742789609651154,1.0375708792973846,1.034398863272986,1.017789704628775
2013-04-10,2013,105.185987,99.387905,101.806337,105.448627,89.827338,89.782925,0.013771579634154651,0.00026888658826074163,-0.11253790510552819,0.1585971352201568,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.011746175677270565,1.0518598692877084,1.0465490940413593,1.0180633746300194
2013-04-11,2013,104.141748,97.562755,101.833712,104.347987,88.570743,88.379307,-0.009927548619189985,0.0002688928882688124,-0.12495261599380947,0.15844246417117278,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.008398082393071165,1.04141747929478,1.037760088521206,1.0183371246312642
2013-04-12,2013,103.601875,97.142147,101.861094,103.778258,87.870504,87.693813,-0.005184020917336607,0.00026888934383517693,-0.13187072782594245,0.15996348921201228,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.0043660843781608396,1.0360187492984358,1.0332291404104346,1.0186109446325093
2013-04-15,2013,102.451687,95.512491,101.888483,102.566092,84.652278,84.788641,-0.011101999843149524,0.0002688857828290203,-0.1636656540855168,0.20135851295687437,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.009396366999252741,1.0245168693062245,1.0235205402128158,1.0188848346337551
2013-04-16,2013,103.870015,97.002584,101.915843,104.057629,86.316547,86.290189,0.01384387159969358,0.0002685288777928285,-0.14722326932723828,0.21694622750264508,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.011807570191408467,1.03870014929662,1.0356058308337268,1.0191584346349996
2013-04-17,2013,102.439248,96.851984,101.943209,102.550118,84.543565,84.576464,-0.01377459125234548,0.0002685156614954387,-0.16473969979220637,0.22448369748271454,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.011668125215269342,1.0243924793063088,1.0235222523258958,1.0194320946362443
2013-04-18,2013,102.960838,96.886438,101.97149,103.097672,84.997602,84.935532,0.005091700790306408,0.0002774191658023728,-0.16025397600086355,0.22617307931081268,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.004369558546630803,1.0296083793027766,1.0279945927312133,1.0197149046375305
2013-04-19,2013,104.587726,97.49407,101.999779,104.808697,86.217426,86.061693,0.015801036895212617,0.000277420679054563,-0.14820254949145772,0.2327801719995118,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.013472494462788908,1.0458772592917598,1.0418442441895615,1.019997794638817
2013-04-22,2013,104.625589,97.638344,102.028076,104.847063,86.807354,86.763505,0.0003620214479087558,0.0002774221697088297,-0.14237427103666356,0.2338731207308269,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.00034933155617876687,1.0462558892915035,1.04220819326068,1.020280764640104
2013-04-23,2013,105.478787,98.253384,102.05638,105.743676,87.745803,87.628527,0.008154773685431715,0.0002774138365599921,-0.1331027292762742,0.2362217231985703,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.006973169708100957,1.0547878692857258,1.04947568786346,1.0205638046413912
2013-04-24,2013,104.392481,97.391462,102.084693,104.598707,87.904077,87.759099,-0.010298810129471758,0.0002774250860162475,-0.13153903854765292,0.23015377150219676,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.008712374847148556,1.043924809293082,1.0403322622778244,1.020846934642679
2013-04-25,2013,104.241715,98.955286,102.113013,104.438516,87.870504,87.889666,-0.0014442227884209347,0.0002774167131991412,-0.13187072782594245,0.2286525693597354,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.0011859768631779233,1.042417149294103,1.0390984522847453,1.021130134643967
2013-04-26,2013,103.10684,98.175018,102.141304,103.242421,86.733813,86.665575,-0.010886956339887455,0.00027705577544767657,-0.1431008299147708,0.23112228380679462,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.009212354522587184,1.0310683993017882,1.0295259089584265,1.0214130446452538
2013-04-29,2013,98.458043,97.289743,102.169602,98.347461,87.749001,87.726456,-0.045087183352724214,0.00027704756931634655,-0.13307113417568817,0.2346689872611323,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.03828254871441813,0.9845804293332686,0.99011303319597,1.0216960246465407
2013-04-30,2013,101.77326,99.355574,102.197908,101.835673,89.384492,88.868941,0.03367136801612025,0.0002770491363957017,-0.11691306580410799,0.23498202994725076,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.028662220184161567,1.0177325993108188,1.018491870960641,1.021979084647828
2013-05-02,2013,101.854387,99.936101,102.226222,101.91958,88.444444,88.216091,0.0007971347287096808,0.00027705068091998797,-0.12620040511479036,0.23443548620065607,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.0007191221215412269,1.0185438693102695,1.0192242909956586,1.0222622246491158
2013-05-03,2013,102.354377,100.480648,102.254544,102.444395,88.709832,88.379307,0.004908870542807309,0.0002770522029071909,-0.12357846622977231,0.22647205088784905,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.004214097791822291,1.0235437693068836,1.0235194018297151,1.0225454446504036
2013-05-06,2013,101.794482,100.281473,102.282911,101.853539,88.617106,88.575159,-0.005470161769437598,0.00027741554448668104,-0.12449456607246367,0.2252286797368199,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.004608025172348956,1.017944819310675,1.0188029986616962,1.0228291146516937
2013-05-07,2013,102.78091,101.783208,102.311286,102.89039,89.968026,90.076707,0.009690387736341233,0.0002774168208803385,-0.11114795779119824,0.23128861055420225,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.008278442099022098,1.0278090993039952,1.0272371002964271,1.0231128646529841
2013-05-08,2013,103.257836,101.881991,102.339632,103.390926,89.216627,89.276971,0.004640219667251255,0.0002770564334417802,-0.11857151219555573,0.22768606420057888,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.003985745182179834,1.0325783593007654,1.0313314056198901,1.0233963246542732
2013-05-09,2013,103.513961,103.027949,102.368023,103.659037,88.645883,88.542516,0.002480441290673596,0.000277419406784718,-0.12421025956540932,0.227988537327248,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.0021499880080902644,1.035139609299031,1.0335487557743397,1.0236802346555645
2013-05-10,2013,103.713518,101.79475,102.396384,103.867604,88.102318,87.987595,0.001927826914091213,0.0002770494063366602,-0.1295804880988578,0.22351375320080305,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.00168021028792803,1.0371351792976795,1.035285335026867,1.0239638446568544
2013-05-13,2013,102.94545,101.438322,102.424715,103.05762,87.047162,86.992001,-0.007405669143341509,0.0002766796921267467,-0.14000505343775793,0.225837180902593,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.006253316818021271,1.0294544993028807,1.0288113678298927,1.024247154658143
2013-05-14,2013,103.862889,101.808001,102.453054,104.021855,87.397282,87.334744,0.0089118946004898,0.0002766812677974517,-0.1365459925818695,0.1809244742794694,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.007616612600585948,1.038628889296668,1.0366474254577318,1.024530544659432
2013-05-15,2013,104.174522,103.440157,102.481401,104.348397,87.827338,87.726456,0.0030004268415835256,0.00027668282099235775,-0.13229719252634597,0.16862012752306485,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.0025918652384948502,1.0417452192945578,1.039334275884351,1.0248140146607212
2013-05-16,2013,104.084881,104.015063,102.509755,104.252545,87.566747,87.595883,-0.0008604887095138292,0.0002766745938611592,-0.13487173876048508,0.149396275252003,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.0006899142140075809,1.0408488092951649,1.038617224394313,1.0250975546620107
2013-05-17,2013,104.354537,104.624743,102.538117,104.534902,88.191847,88.199772,0.002590731693299375,0.0002766761075567725,-0.1286959734771086,0.15008692348671232,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.0022436233554379847,1.0435453692933387,1.0409474902563243,1.0253811746633006
2013-05-20,2013,105.17538,104.342787,102.566488,105.397453,89.05036,89.064794,0.007865906203963213,0.00027668735129982025,-0.12021417091635433,0.14583697290031847,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.0067275233760637045,1.0517537992877803,1.0479504888302786,1.0256648846645908
2013-05-21,2013,105.883379,105.090259,102.594866,106.141222,89.952038,89.880854,0.006731603917190521,0.0002766790649981754,-0.1113059135348402,0.14783693413525506,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.005763365189361669,1.058833789282986,1.0539902101977776,1.0259486646658813
2013-05-22,2013,107.009076,106.608854,102.623252,107.324672,90.214229,90.35417,0.010631479752832407,0.0002766805114788884,-0.10871555987076442,0.14407853583828176,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.00907825986662938,1.0700907592753628,1.0635586072228365,1.0262325246671722
2013-05-23,2013,106.172003,105.625578,102.651646,106.442049,90.08793,90.10935,-0.00782244863043191,0.0002766819355910499,-0.10996334899174531,0.14441588219528936,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.006607579045528466,1.0617200292810314,1.0565310596560595,1.0265164646684637
2013-05-24,2013,106.280862,105.611067,102.680047,106.555141,90.177458,90.321527,0.001025307961836086,0.00027667359566740934,-0.10907884424963987,0.14429005695077354,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.0009130128069107845,1.0628086192802941,1.0574956860444245,1.0268004746697552
2013-05-27,2013,105.839053,105.084414,102.708457,106.088585,90.161471,90.337846,-0.004156994887753118,0.00027668471947617235,-0.10923679011363807,0.13431513371724366,1,1,1,0.85,0.95,0.8075,0.0,0.0,-0.0034919429466687244,1.058390529283286,1.0538029714424089,1.0270845746710473
2013-05-28,2013,106.531195,104.948441,102.736874,106.815659,89.585931,89.440181,0.006539570984256615,0.0002766763402939354,-0.11492292025472683,0.13226490183797465,1,1,1,0.85,0.95,0.8075,0.0,0.0,0.005600136787662213,1.065311949278599,1.0597044122297312,1.0273687446723396
