decision_year,decision_date,ticker,previous_weight,new_weight,reason,decision_action,factor
2015,2015-01-02,CIEL3.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,CMIG4.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,HGTX3.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,ITSA4.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,ITUB4.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,TITULO_CDI,0.0,0.25,defensive_residual_adjustment,entered,triple_factor
2016,2016-01-04,BRSR6.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2016,2016-01-04,CIEL3.SA,0.14901528232068767,0.0,removed_by_constrained_allocator,exited,triple_factor
2016,2016-01-04,CMIG4.SA,0.08508032727582276,0.15,rebalanced_after_point_in_time_review,increased,triple_factor
2016,2016-01-04,ENBR3.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2016,2016-01-04,HGTX3.SA,0.13605011331128777,0.0,removed_by_constrained_allocator,exited,triple_factor
2016,2016-01-04,ITSA4.SA,0.15039107179187006,0.0,removed_by_constrained_allocator,exited,triple_factor
2016,2016-01-04,ITUB4.SA,0.15487176736336492,0.0,removed_by_constrained_allocator,exited,triple_factor
2016,2016-01-04,LREN3.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2016,2016-01-04,SMLE3.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2016,2016-01-04,TITULO_CDI,0.3245914379369668,0.25,defensive_residual_adjustment,reduced,triple_factor
2017,2017-01-02,BRSR6.SA,0.2131752385946233,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
2017,2017-01-02,CMIG4.SA,0.16031688310262165,0.15,rebalanced_after_point_in_time_review,reduced,triple_factor
2017,2017-01-02,CPLE6.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2017,2017-01-02,ELET3.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2017,2017-01-02,ENBR3.SA,0.12864999161143337,0.0,removed_by_constrained_allocator,exited,triple_factor
2017,2017-01-02,LREN3.SA,0.15704406498773954,0.0,removed_by_constrained_allocator,exited,triple_factor
2017,2017-01-02,SAPR4.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2017,2017-01-02,SMLE3.SA,0.13733845043765452,0.15,rebalanced_after_point_in_time_review,increased,triple_factor
2017,2017-01-02,TITULO_CDI,0.20347537126592752,0.25,defensive_residual_adjustment,increased,triple_factor
2018,2018-01-02,BRSR6.SA,0.0,0.15,entered_after_point_in_time_screen,entered,triple_factor
2018,2018-01-02,CMIG4.SA,0.12087679417216987,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
