year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.05412688575478414,0.9999999999999999,0.1313058205754336,-0.03624948856007287
2016,0.2030599700785955,0.6613969592434565,0.1388153105977607,0.1769047486162332
2017,0.2982339765303686,1.5227633063715782,0.0948561467820097,0.2981404167335867
2018,0.406123396666781,1.0453849291972248,0.0636703731928327,0.3914624803215542
2019,0.27983860768062285,0.6238722313946329,0.0591568100614796,0.2798251247013356
2020,-0.11757971299653261,1.0773117998076138,0.027325854367195,-0.11757970888821175
2021,-0.032255407679346974,1.1671636649169406,0.0437955007062886,-0.03264951569718409
2022,-0.00230146685426749,1.0444427851572684,0.1229491554605441,-0.0020250972378801587
2023,0.13586871774130685,0.9545256387322798,0.129326575852571,0.13586623192292419
2024,-0.2123833913598889,0.9500450223698902,0.08222592706285,-0.205557541962622
2025,0.13956837249201431,0.9071670816467636,0.142092534740571,0.13970403468742812
