year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.017610426411428126,1.0,0.1313058205754336,0.015197648279038857
2016,0.19061449055794114,0.5144880772810678,0.1388153105977607,0.14873025405791668
2017,0.318332771902095,1.058278122628883,0.0948561467820097,0.31813039505812857
2018,0.39198076656842,0.699825612427351,0.0636703731928327,0.39198076303977974
2019,0.27982511847372254,0.632865134531114,0.0591568100614796,0.2798251183453939
2020,-0.15384496539140377,0.5773120301371724,0.027325854367195,-0.15384496470687428
2021,0.01793526678162936,0.9892749204056183,0.0437955007062886,0.05898165323727778
2022,-0.02940843085736895,0.8317712533442976,0.1229491554605441,-0.02863687303573641
2023,0.13603043068336781,0.8467205705959996,0.129326575852571,0.13595016240615274
2024,-0.20386670409988436,0.9500450544935342,0.08222592706285,-0.14777260448973903
2025,0.16196919966505915,0.793774558781398,0.142092534740571,0.13988532811906865
