year,net_return,turnover,cdi_return,reference_mvo_return
2015,0.005329878422896174,1.0,0.1313058205754336,0.015197648279038857
2016,0.1516409334630594,0.4276547911492605,0.1388153105977607,0.14873025405791668
2017,0.3181847687585458,1.1569434314040108,0.0948561467820097,0.31813039505812857
2018,0.39198076735356724,0.6998256112706742,0.0636703731928327,0.39198076303977974
2019,0.27982511837619567,0.6328651336265267,0.0591568100614796,0.2798251183453939
2020,-0.15384496542579917,0.5773120304299904,0.027325854367195,-0.15384496470687428
2021,0.048626535684749166,1.0779969175697548,0.0437955007062886,0.05898165323727778
2022,-0.03616657468639865,0.7914495629782671,0.1229491554605441,-0.02863687303573641
2023,0.13596689940459847,0.8890754181419638,0.129326575852571,0.13595016240615274
2024,-0.17101021692743504,0.9449056412167691,0.08222592706285,-0.14777260448973903
2025,0.13993470017916926,0.6626029622598693,0.142092534740571,0.13988532811906865
