year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.03275658069302828,1.0,0.1313058205754336,-0.03275644758833235
2016,0.20319086359928454,0.5741254381408913,0.1388153105977607,0.17692574991260074
2017,0.25548751602217334,0.6281283730303657,0.0948561467820097,0.25539228583008283
2018,0.36416727610857125,0.533661188713743,0.0636703731928327,0.36416727611243455
2019,0.2876894082507543,0.5652394831655899,0.0591568100614796,0.2876894082860044
2020,-0.07979864321532272,0.5972253805238412,0.027325854367195,-0.07979880209706783
2021,-0.03209002617478411,0.8127401530162744,0.0437955007062886,-0.03209001812484915
2022,0.014747543509345179,0.725556060819236,0.1229491554605441,0.014747543245716595
2023,0.14979048874350065,0.7804920594772464,0.129326575852571,0.14979048879361273
2024,-0.15033766781717925,0.855084626633651,0.08222592706285,-0.15033766771348042
2025,0.13989260624067337,0.6918094973332121,0.142092534740571,0.1398908727276089
