year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.03275644758833235,1.0,0.1313058205754336,-0.03275644758833235
2016,0.17692574991260074,0.5741248770073628,0.1388153105977607,0.17692574991260074
2017,0.25539228583008283,0.6916041031213527,0.0948561467820097,0.25539228583008283
2018,0.36416727611243455,0.533661189605821,0.0636703731928327,0.36416727611243455
2019,0.2876894082860044,0.5652394831859667,0.0591568100614796,0.2876894082860044
2020,-0.07979880209706783,0.5972251354378257,0.027325854367195,-0.07979880209706783
2021,-0.03209001812484915,0.812740337736796,0.0437955007062886,-0.03209001812484915
2022,0.014747543245716595,0.725556065858256,0.1229491554605441,0.014747543245716595
2023,0.14979048879361273,0.78049205934242,0.129326575852571,0.14979048879361273
2024,-0.15033766771348042,0.8550846261328062,0.08222592706285,-0.15033766771348042
2025,0.1398908727276089,0.6918048824363476,0.142092534740571,0.1398908727276089
