year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.056543560746110166,0.9999999999999999,0.1313058205754336,-0.05654354568919756
2016,0.23671095985358695,0.6715094575359983,0.1388153105977607,0.23671094320513697
2017,0.27900164158773033,0.9518717108855536,0.0948561467820097,0.27900164670126026
2018,0.4507335042506013,0.702762998434049,0.0636703731928327,0.450733504432559
2019,0.2798777801836517,0.5977572314791758,0.0591568100614796,0.27987778025256355
2020,-0.15384497381811407,0.5773120174918541,0.027325854367195,-0.15384495768527237
2021,-0.025733667596526528,0.538167586602609,0.0437955007062886,-0.025733677670396995
2022,-0.03577839565804333,0.5326583348046645,0.1229491554605441,-0.012980263186565522
2023,0.13596689796643252,0.8890754015171352,0.129326575852571,0.1359626452514681
2024,-0.18028084138450368,0.8100450412793796,0.08222592706285,-0.20973092903018684
2025,0.1396189102085695,0.873552559592749,0.142092534740571,0.13962371796391893
