year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.032756580648575395,0.9999999999999999,0.1313058205754336,-0.03275644758833235
2016,0.20319087633388483,0.5741254389127,0.1388153105977607,0.17692574991260074
2017,0.25548749568428664,0.6281283447528379,0.0948561467820097,0.25539228583008283
2018,0.3641672761376368,0.5336611895152447,0.0636703731928327,0.36416727611243455
2019,0.287689408139313,0.5652394816853163,0.0591568100614796,0.2876894082860044
2020,-0.07979880893122232,0.5972251252764937,0.027325854367195,-0.07979880209706783
2021,-0.031695826710175706,0.7941071320901415,0.0437955007062886,-0.03209001812484915
2022,0.014762573121358539,0.715533655954705,0.1229491554605441,0.014747543245716595
2023,0.14979048836148823,0.7804920606576242,0.129326575852571,0.14979048879361273
2024,-0.1503376671115448,0.8550846254123321,0.08222592706285,-0.15033766771348042
2025,0.13989087185283156,0.6918048593106724,0.142092534740571,0.1398908727276089
