year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.03275658090702632,1.0,0.1313058205754336,-0.03275658090419059
2016,0.23685703613225575,0.574125441192534,0.1388153105977607,0.23685703069838665
2017,0.2556018802248129,0.5518717282386123,0.0948561467820097,0.2556018802264029
2018,0.36416727610254573,0.5336611896288097,0.0636703731928327,0.36416727608542465
2019,0.28768940816142574,0.5652394831268059,0.0591568100614796,0.2876894081976859
2020,-0.07979876866868371,0.5972251836281298,0.027325854367195,-0.07979877085122129
2021,-0.028701104841340627,0.7342722504681357,0.0437955007062886,-0.02870110446429955
2022,0.014892504248634844,0.6289128938728776,0.1229491554605441,0.014892504252423064
2023,0.14979048875421674,0.7804920608801269,0.129326575852571,0.14979048895757444
2024,-0.1503376664978214,0.8550846212842282,0.08222592706285,-0.15033766437273657
2025,0.20899413570743602,0.8718048616278163,0.142092534740571,0.1398933711921147
