year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.03275658069673709,1.0,0.1313058205754336,-0.03275644758833235
2016,0.20319087667047186,0.5741254404777832,0.1388153105977607,0.17692574991260074
2017,0.2554874960498595,0.6281283437159024,0.0948561467820097,0.25539228583008283
2018,0.3641672762767617,0.5336611891693155,0.0636703731928327,0.36416727611243455
2019,0.28768940825246714,0.565239479573932,0.0591568100614796,0.2876894082860044
2020,-0.12087368455915137,0.5206225491532721,0.027325854367195,-0.07979880209706783
2021,-0.031135429302325605,0.720279756812142,0.0437955007062886,-0.03209001812484915
2022,0.014781389632693468,0.7029892611863684,0.1229491554605441,0.014747543245716595
2023,0.14979048833715808,0.7804920604655201,0.129326575852571,0.14979048879361273
2024,-0.14691663485357817,0.8398792686248138,0.08222592706285,-0.15033766771348042
2025,0.1398951677336424,0.6889414008808921,0.142092534740571,0.1398908727276089
