year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.05654354770078246,1.0,0.1313058205754336,-0.03624948844261572
2016,0.23671095974824402,0.6715094509764161,0.1388153105977607,0.17690474470854484
2017,0.27900164804316085,0.9518717154698242,0.0948561467820097,0.30613903494163086
2018,0.4507334965213219,0.7027629996179903,0.0636703731928327,0.39197964053019546
2019,0.27987778015724557,0.5977572358358041,0.0591568100614796,0.2798251187193265
2020,-0.15384497356974008,0.5773120181415674,0.027325854367195,-0.15384496155914823
2021,-0.025733666341648684,0.5381675877607355,0.0437955007062886,-0.03221809605189745
2022,-0.03175970717978117,0.5708417977529506,0.1229491554605441,-0.013269606139834493
2023,0.13600447433731358,0.8637328437016161,0.129326575852571,0.1359626491074922
2024,-0.18028084357519658,0.8100429846031796,0.08222592706285,-0.20555754188424682
2025,0.24824424726639363,0.8735525681008667,0.142092534740571,0.1397040465061049
