year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.01761043109174637,1.0,0.1313058205754336,0.015197647615629974
2016,0.19061448916862145,0.5144880993796281,0.1388153105977607,0.14873025343476767
2017,0.29934728686827444,1.494613311231427,0.0948561467820097,0.3040881454852064
2018,0.3915336087300545,0.9979297524219235,0.0636703731928327,0.3918926987789171
2019,0.2798251183181606,0.6328651358022381,0.0591568100614796,0.27982511917256514
2020,-0.13287251181144732,0.8670794649077189,0.027325854367195,-0.145705791914119
2021,0.012683026141196868,1.2207320027402766,0.0437955007062886,0.05872512055449553
2022,-0.0361251628916754,0.7638457069088407,0.1229491554605441,-0.02863688460450596
2023,0.13596689811743645,0.8890753254503871,0.129326575852571,0.13595016218168607
2024,-0.20386671164819706,0.9500450561077496,0.08222592706285,-0.1477726089139953
2025,0.1619690979325604,0.7937745922634265,0.142092534740571,0.13988532786723412
