name,train_influence,train_penalty,train_equity_cap,train_gamma,train_split,train_cagr,train_cdi_cagr,train_reference_mvo_cagr,train_excess_cdi,train_excess_reference_mvo,train_hit_cdi,train_hit_reference_mvo,train_drawdown,train_turnover,holdout_influence,holdout_penalty,holdout_equity_cap,holdout_gamma,holdout_split,holdout_cagr,holdout_cdi_cagr,holdout_reference_mvo_cagr,holdout_excess_cdi,holdout_excess_reference_mvo,holdout_hit_cdi,holdout_hit_reference_mvo,holdout_drawdown,holdout_turnover,train_score
tilt_0.4_turnover_0.06_equity_1.0_gamma_2.5,0.4,0.06,1.0,2.5,train,0.15908276061214477,0.08511971475667113,0.15006098636085863,0.07396304585547364,0.009021774251286141,0.6666666666666666,0.6666666666666666,-0.14570583928445457,0.9119886093760637,0.4,0.06,1.0,2.5,holdout,0.010525189023014025,0.10347591307479975,-0.0014333929003816914,-0.09295072405178573,0.011958581923395717,0.4,0.6,-0.2118526588255505,0.8342128544070968,-0.008214040830846592
tilt_0.4_turnover_0.0_equity_0.75_gamma_5.0,0.4,0.0,0.75,5.0,train,0.15093896655133654,0.08511971475667113,0.15034155135564475,0.06581925179466541,0.0005974151956917861,0.6666666666666666,0.6666666666666666,-0.1538449653914038,0.7471281628342646,0.4,0.0,0.75,5.0,holdout,0.0075472194663295245,0.10347591307479975,0.025673645249252974,-0.09592869360847023,-0.01812642578292345,0.4,0.4,-0.2038667040998844,0.8823172715241695,-0.008296149293069266
tilt_0.4_turnover_0.01_equity_0.75_gamma_5.0,0.4,0.01,0.75,5.0,train,0.15093896336865376,0.08511971475667113,0.15034155135564475,0.06581924861198263,0.0005974120130090022,0.6666666666666666,0.6666666666666666,-0.15384497361272909,0.7471281633210621,0.4,0.01,0.75,5.0,holdout,0.005170327572406208,0.10347591307479975,0.025673645249252974,-0.09830558550239354,-0.020503317676846766,0.4,0.4,-0.20386669616428954,0.8743492463250189,-0.008296155707114589
tilt_0.4_turnover_0.06_equity_0.75_gamma_5.0,0.4,0.06,0.75,5.0,train,0.15093896196121426,0.08511971475667113,0.15034155135564475,0.06581924720454313,0.0005974106055695039,0.6666666666666666,0.5,-0.15384497377579598,0.7471281626478898,0.4,0.06,0.75,5.0,holdout,0.018164931424571096,0.10347591307479975,0.025673645249252974,-0.08531098165022866,-0.0075087138246818785,0.4,0.6,-0.13234417929825237,0.7765527500388698,-0.00829615845467635
tilt_0.4_turnover_0.03_equity_0.75_gamma_5.0,0.4,0.03,0.75,5.0,train,0.15093896181563826,0.08511971475667113,0.15034155135564475,0.06581924705896713,0.0005974104599935082,0.6666666666666666,0.5,-0.1538449725221459,0.7471281630893157,0.4,0.03,0.75,5.0,holdout,0.007929831081209704,0.10347591307479975,0.025673645249252974,-0.09554608199359005,-0.01774381416804327,0.4,0.4,-0.18509845695795302,0.8457301742360503,-0.008296158789970934
tilt_0.0_turnover_0.06_equity_1.0_gamma_1.0,0.0,0.06,1.0,1.0,train,0.16427718666579416,0.08511971475667113,0.16847617885013344,0.07915747190912303,-0.0041989921843392786,0.6666666666666666,0.6666666666666666,-0.14545737289663263,0.8373339535095049,0.0,0.06,1.0,1.0,holdout,-0.006569192193107254,0.10347591307479975,-0.028481011915990284,-0.110045105267907,0.02191181972288303,0.2,1.0,-0.20417260128632997,0.7816593113936804,-0.008774915626166738
tilt_0.6_turnover_0.03_equity_0.75_gamma_5.0,0.6,0.03,0.75,5.0,train,0.1506867117647881,0.08511971475667113,0.15034155135564475,0.06556699700811697,0.00034516040914334134,0.6666666666666666,0.16666666666666666,-0.15384497525113583,0.7486224379427143,0.6,0.03,0.75,5.0,holdout,0.005281915457405972,0.10347591307479975,0.025673645249252974,-0.09819399761739378,-0.020391729791847002,0.4,0.4,-0.20725806830049098,0.8651098975691738,-0.008950086377011127
tilt_0.6_turnover_0.06_equity_0.75_gamma_5.0,0.6,0.06,0.75,5.0,train,0.15068670801543926,0.08511971475667113,0.15034155135564475,0.06556699325876814,0.00034515665979450993,0.6666666666666666,0.16666666666666666,-0.15384497354224513,0.7486224367847703,0.6,0.06,0.75,5.0,holdout,0.01641977818860818,0.10347591307479975,0.025673645249252974,-0.08705613488619157,-0.009253867060644794,0.4,0.4,-0.1638146498411993,0.7960890207298829,-0.008950093759914388
tilt_0.6_turnover_0.01_equity_0.75_gamma_5.0,0.6,0.01,0.75,5.0,train,0.15068670719726862,0.08511971475667113,0.15034155135564475,0.0655669924405975,0.0003451558416238676,0.6666666666666666,0.3333333333333333,-0.15384497364056204,0.7486224387728182,0.6,0.01,0.75,5.0,holdout,0.009357328856484548,0.10347591307479975,0.025673645249252974,-0.0941185842183152,-0.016316316392768426,0.4,0.6,-0.20725811884057876,0.8861373970897549,-0.008950095595060464
tilt_0.6_turnover_0.0_equity_0.75_gamma_5.0,0.6,0.0,0.75,5.0,train,0.15068670373266357,0.08511971475667113,0.15034155135564475,0.06556698897599245,0.0003451523770188203,0.6666666666666666,0.5,-0.15384496397259118,0.7486224653042094,0.6,0.0,0.75,5.0,holdout,0.011813999187646473,0.10347591307479975,0.025673645249252974,-0.09166191388715328,-0.013859646061606501,0.4,0.6,-0.20725811990831378,0.9122050063506218,-0.00895010517740967
tilt_0.0_turnover_0.06_equity_0.75_gamma_5.0,0.0,0.06,0.75,5.0,train,0.15042840870160878,0.08511971475667113,0.15034155135564475,0.06530869394493766,8.685734596403094e-05,0.6666666666666666,0.6666666666666666,-0.15384497406645448,0.7474885811398932,0.0,0.06,0.75,5.0,holdout,0.030448075314926326,0.10347591307479975,0.025673645249252974,-0.07302783775987343,0.004774430065673352,0.2,0.8,-0.10263238233569028,0.777946075562804,-0.009353306823087645
tilt_0.25_turnover_0.0_equity_1.0_gamma_2.5,0.25,0.0,1.0,2.5,train,0.16148567812258796,0.08511971475667113,0.15006098636085863,0.07636596336591683,0.011424691761729333,0.6666666666666666,0.8333333333333334,-0.11757970416558172,0.974772371843391,0.25,0.0,1.0,2.5,holdout,0.003594677076622199,0.10347591307479975,-0.0014333929003816914,-0.09988123599817755,0.005028069977003891,0.4,0.4,-0.21643396815878257,1.0273186903323062,-0.009686582056692941
tilt_0.25_turnover_0.01_equity_1.0_gamma_2.5,0.25,0.01,1.0,2.5,train,0.1614856665069997,0.08511971475667113,0.15006098636085863,0.07636595175032856,0.011424680146141064,0.6666666666666666,0.8333333333333334,-0.11757970072870993,0.9747724210973653,0.25,0.01,1.0,2.5,holdout,0.0056704492417414265,0.10347591307479975,-0.0014333929003816914,-0.09780546383305833,0.007103842142123118,0.4,0.6,-0.2164251683839945,0.9902931131408488,-0.009686610213266902
tilt_0.0_turnover_0.03_equity_0.75_gamma_5.0,0.0,0.03,0.75,5.0,train,0.15034155679737227,0.08511971475667113,0.15034155135564475,0.06522184204070114,5.441727513044725e-09,0.6666666666666666,0.6666666666666666,-0.15384497341262338,0.7491055069343693,0.0,0.03,0.75,5.0,holdout,0.025659822307576352,0.10347591307479975,0.025673645249252974,-0.0778160907672234,-1.3822941676622236e-05,0.4,0.6,-0.1356945661579546,0.8201120072921013,-0.009688703211008273
tilt_0.0_turnover_0.01_equity_0.75_gamma_5.0,0.0,0.01,0.75,5.0,train,0.150341552492385,0.08511971475667113,0.15034155135564475,0.06522183773571388,1.1367402574791186e-09,0.6666666666666666,0.5,-0.15384497365192673,0.7491055169534292,0.0,0.01,0.75,5.0,holdout,0.024703609344805866,0.10347591307479975,0.025673645249252974,-0.07877230372999389,-0.0009700359044471085,0.4,0.2,-0.14777261574909717,0.8858733241629076,-0.009688712822888787
tilt_0.0_turnover_0.0_equity_0.75_gamma_5.0,0.0,0.0,0.75,5.0,train,0.15034155135564475,0.08511971475667113,0.15034155135564475,0.06522183659897363,0.0,0.6666666666666666,0.0,-0.15384496470687425,0.7491055189142926,0.0,0.0,0.75,5.0,holdout,0.025673645249252974,0.10347591307479975,0.025673645249252974,-0.07780226782554678,0.0,0.4,0.0,-0.14777260448973906,0.8894632435162059,-0.00968871529245563
tilt_0.0_turnover_0.06_equity_1.0_gamma_5.0,0.0,0.06,1.0,5.0,train,0.151200116035898,0.08511971475667113,0.15011140349901697,0.06608040127922687,0.0010887125368810313,0.6666666666666666,0.5,-0.1484145889987729,0.7699201312620548,0.0,0.06,1.0,5.0,holdout,0.030415321687361052,0.10347591307479975,0.025623944040748414,-0.0730605913874387,0.004791377646612638,0.2,0.8,-0.10263239011509906,0.7997795593394679,-0.009822899310097583
tilt_0.25_turnover_0.01_equity_0.75_gamma_5.0,0.25,0.01,0.75,5.0,train,0.14941464431965934,0.08511971475667113,0.15034155135564475,0.06429492956298821,-0.0009269070359854137,0.6666666666666666,0.6666666666666666,-0.15384497362343752,0.7497039176088313,0.25,0.01,0.75,5.0,holdout,0.007553167021859819,0.10347591307479975,0.025673645249252974,-0.09592274605293993,-0.018120478227393155,0.2,0.2,-0.19089740021497448,0.8642894380975132,-0.011602369233880333
tilt_0.25_turnover_0.03_equity_0.75_gamma_5.0,0.25,0.03,0.75,5.0,train,0.1494145881698501,0.08511971475667113,0.15034155135564475,0.06429487341317897,-0.0009269631857946603,0.6666666666666666,0.5,-0.15384497289723864,0.7497041011220501,0.25,0.03,0.75,5.0,holdout,0.011828022513467928,0.10347591307479975,0.025673645249252974,-0.09164789056133182,-0.013845622735785046,0.2,0.2,-0.16564876468317835,0.8327937073956221,-0.011602499884820705
tilt_0.25_turnover_0.0_equity_0.75_gamma_5.0,0.25,0.0,0.75,5.0,train,0.1494145728637022,0.08511971475667113,0.15034155135564475,0.06429485810703106,-0.000926978491942565,0.6666666666666666,0.6666666666666666,-0.15384496670478176,0.7497041621756901,0.25,0.0,0.75,5.0,holdout,0.006499641716145588,0.10347591307479975,0.025673645249252974,-0.09697627135865416,-0.019174003533107387,0.2,0.2,-0.1989478037431457,0.8760144173931215,-0.01160253660248052
tilt_0.25_turnover_0.06_equity_0.75_gamma_5.0,0.25,0.06,0.75,5.0,train,0.14941451775014358,0.08511971475667113,0.15034155135564475,0.06429480299347246,-0.0009270336055011708,0.6666666666666666,0.5,-0.15384497388575258,0.7497043300297995,0.25,0.06,0.75,5.0,holdout,0.021392174257699015,0.10347591307479975,0.025673645249252974,-0.08208373881710074,-0.0042814709915539595,0.2,0.6,-0.11386813645839045,0.7693177604815549,-0.011602663615008668
tilt_0.25_turnover_0.03_equity_1.0_gamma_2.5,0.25,0.03,1.0,2.5,train,0.15930473764641473,0.08511971475667113,0.15006098636085863,0.0741850228897436,0.009243751285556101,0.6666666666666666,0.6666666666666666,-0.12747460774470887,0.9512746746456192,0.25,0.03,1.0,2.5,holdout,0.0013436072923898035,0.10347591307479975,-0.0014333929003816914,-0.10213230578240995,0.002777000192771495,0.2,0.4,-0.2163086687062803,0.8442786861664088,-0.011698693289262221
tilt_0.1_turnover_0.06_equity_0.75_gamma_5.0,0.1,0.06,0.75,5.0,train,0.14896281604775385,0.08511971475667113,0.15034155135564475,0.06384310129108273,-0.0013787353078908993,0.6666666666666666,0.5,-0.1538449739703932,0.7491000705394243,0.1,0.06,0.75,5.0,holdout,0.02637898728663912,0.10347591307479975,0.025673645249252974,-0.07709692578816063,0.0007053420373861474,0.2,0.6,-0.10461921865972257,0.771203611921806,-0.012445641070750607
tilt_0.1_turnover_0.03_equity_0.75_gamma_5.0,0.1,0.03,0.75,5.0,train,0.14896280225592595,0.08511971475667113,0.15034155135564475,0.06384308749925482,-0.0013787490997188012,0.6666666666666666,0.5,-0.15384497322422408,0.749100124253561,0.1,0.03,0.75,5.0,holdout,0.01916416467348525,0.10347591307479975,0.025673645249252974,-0.0843117484013145,-0.006509480575767723,0.2,0.4,-0.14778006320879056,0.8237428194667664,-0.012445674025820072
tilt_0.1_turnover_0.01_equity_0.75_gamma_5.0,0.1,0.01,0.75,5.0,train,0.14896279064526885,0.08511971475667113,0.15034155135564475,0.06384307588859772,-0.0013787607103759036,0.6666666666666666,0.5,-0.15384497363942184,0.7491001542665777,0.1,0.01,0.75,5.0,holdout,0.015508619198102869,0.10347591307479975,0.025673645249252974,-0.08796729387669688,-0.010165026051150106,0.2,0.4,-0.17088973836603727,0.8691712619726889,-0.012445700248435956
tilt_0.1_turnover_0.0_equity_0.75_gamma_5.0,0.1,0.0,0.75,5.0,train,0.14896278795723794,0.08511971475667113,0.15034155135564475,0.06384307320056681,-0.0013787633984068126,0.6666666666666666,0.6666666666666666,-0.15384496542579906,0.7491001663134105,0.1,0.0,0.75,5.0,holdout,0.01644417444453139,0.10347591307479975,0.025673645249252974,-0.08703173863026836,-0.009229470804721585,0.4,0.4,-0.171010216927435,0.8732061004333247,-0.012445706829181044
tilt_0.0_turnover_0.03_equity_1.0_gamma_5.0,0.0,0.03,1.0,5.0,train,0.15088310032044827,0.08511971475667113,0.15011140349901697,0.06576338556377714,0.0007716968214313003,0.6666666666666666,0.6666666666666666,-0.14570583924724523,0.7933660384371476,0.0,0.03,1.0,5.0,holdout,0.025609417539661505,0.10347591307479975,0.025623944040748414,-0.07786649553513825,-1.4526501086908894e-05,0.2,0.6,-0.13569461735652566,0.8543160715328153,-0.012801521458506326
tilt_0.0_turnover_0.01_equity_1.0_gamma_1.0,0.0,0.01,1.0,1.0,train,0.16847623843907722,0.08511971475667113,0.16847617885013344,0.08335652368240609,5.958894377933177e-08,0.6666666666666666,0.6666666666666666,-0.11757969961765369,0.9702380906430575,0.0,0.01,1.0,1.0,holdout,-0.029067158599991094,0.10347591307479975,-0.028481011915990284,-0.13254307167479085,-0.00058614668400081,0.2,0.6,-0.2224010911457538,1.0290248352413722,-0.013667225792955887
tilt_0.0_turnover_0.03_equity_1.0_gamma_1.0,0.0,0.03,1.0,1.0,train,0.16847621532993884,0.08511971475667113,0.16847617885013344,0.08335650057326771,3.647980539867035e-08,0.6666666666666666,0.6666666666666666,-0.11757980985742855,0.9702378035608957,0.0,0.03,1.0,1.0,holdout,-0.022412752413589865,0.10347591307479975,-0.028481011915990284,-0.12588866548838962,0.006068259502400419,0.0,0.6,-0.2168594640589958,0.8803312955334791,-0.013667243303016469
tilt_0.0_turnover_0.0_equity_1.0_gamma_1.0,0.0,0.0,1.0,1.0,train,0.16847617885013344,0.08511971475667113,0.16847617885013344,0.08335646409346231,0.0,0.6666666666666666,0.0,-0.11757969913388511,0.9702381201441934,0.0,0.0,1.0,1.0,holdout,-0.028481011915990284,0.10347591307479975,-0.028481011915990284,-0.13195692499079004,0.0,0.2,0.0,-0.22005272504806506,1.0399126194558432,-0.01366734792095703
tilt_0.4_turnover_0.06_equity_1.0_gamma_5.0,0.4,0.06,1.0,5.0,train,0.15064480364643762,0.08511971475667113,0.15011140349901697,0.06552508888976649,0.0005334001474206485,0.6666666666666666,0.16666666666666666,-0.1457058393058257,0.8106338502224456,0.4,0.06,1.0,5.0,holdout,0.018112194412359006,0.10347591307479975,0.025623944040748414,-0.08536371866244075,-0.007511749628389408,0.4,0.6,-0.13234417477520544,0.8107570846415634,-0.015004895985057429
tilt_0.0_turnover_0.01_equity_1.0_gamma_5.0,0.0,0.01,1.0,5.0,train,0.15021832481678365,0.08511971475667113,0.15011140349901697,0.06509861006011253,0.0001069213177666839,0.6666666666666666,0.5,-0.1457058354140457,0.8039159646370487,0.0,0.01,1.0,5.0,holdout,0.024653722953509094,0.10347591307479975,0.025623944040748414,-0.07882219012129066,-0.0009702210872393202,0.4,0.4,-0.14777261605607483,0.9200776350166068,-0.015186065085825665
tilt_0.6_turnover_0.0_equity_1.0_gamma_2.5,0.6,0.0,1.0,2.5,train,0.15886111508447764,0.08511971475667113,0.15006098636085863,0.07374140032780652,0.008800128723619016,0.6666666666666666,0.8333333333333334,-0.11757969935756418,0.9789956532066482,0.6,0.0,1.0,2.5,holdout,0.005563419098248534,0.10347591307479975,-0.0014333929003816914,-0.09791249397655122,0.006996811998630226,0.4,0.6,-0.21153864923290433,0.9991350276585624,-0.015358036269239289
tilt_0.6_turnover_0.01_equity_1.0_gamma_2.5,0.6,0.01,1.0,2.5,train,0.15886111198716257,0.08511971475667113,0.15006098636085863,0.07374139723049145,0.008800125626303945,0.6666666666666666,0.8333333333333334,-0.11757969944136859,0.9789956456812193,0.6,0.01,1.0,2.5,holdout,0.006276169394022979,0.10347591307479975,-0.0014333929003816914,-0.09719974368077677,0.0077095622944046704,0.2,0.4,-0.21149141683479078,0.9159230844154387,-0.015358041711326542
tilt_0.6_turnover_0.03_equity_1.0_gamma_2.5,0.6,0.03,1.0,2.5,train,0.15886110933812603,0.08511971475667113,0.15006098636085863,0.0737413945814549,0.0088001229772674,0.6666666666666666,0.8333333333333334,-0.1175796994220325,0.9789956378601348,0.6,0.03,1.0,2.5,holdout,0.012654329175611156,0.10347591307479975,-0.0014333929003816914,-0.0908215838991886,0.014087722075992848,0.2,0.4,-0.21154713068545317,0.8655396292400279,-0.015358046227291186
tilt_0.0_turnover_0.0_equity_1.0_gamma_5.0,0.0,0.0,1.0,5.0,train,0.15011140349901697,0.08511971475667113,0.15011140349901697,0.06499168874234584,0.0,0.6666666666666666,0.0,-0.14570579191411914,0.8055563458714473,0.0,0.0,1.0,5.0,holdout,0.025623944040748414,0.10347591307479975,0.025623944040748414,-0.07785196903405134,0.0,0.4,0.0,-0.14777260891399524,0.9236676059966997,-0.015563945844798893
tilt_0.1_turnover_0.06_equity_1.0_gamma_5.0,0.1,0.06,1.0,5.0,train,0.149313898190244,0.08511971475667113,0.15011140349901697,0.06419418343357286,-0.0007975053087729833,0.6666666666666666,0.5,-0.14570583992381936,0.7963568360055092,0.1,0.06,1.0,5.0,holdout,0.026327395851241997,0.10347591307479975,0.025623944040748414,-0.07714851722355776,0.0007034518104935827,0.2,0.6,-0.10461921700955235,0.8054073973200744,-0.01623900547575105
tilt_0.25_turnover_0.06_equity_1.0_gamma_2.5,0.25,0.06,1.0,2.5,train,0.15515808136580755,0.08511971475667113,0.15006098636085863,0.07003836660913643,0.005097095004948926,0.6666666666666666,0.6666666666666666,-0.14570583912322743,0.9139882775821486,0.25,0.06,1.0,2.5,holdout,0.006078517502281056,0.10347591307479975,-0.0014333929003816914,-0.0973973955725187,0.007511910402662747,0.4,0.8,-0.18956678330899346,0.7640635607188127,-0.016263366144129515
tilt_0.25_turnover_0.06_equity_1.0_gamma_5.0,0.25,0.06,1.0,5.0,train,0.14917312388930926,0.08511971475667113,0.15011140349901697,0.06405340913263813,-0.0009382796097077151,0.6666666666666666,0.3333333333333333,-0.14570583936868864,0.8061685496005757,0.25,0.06,1.0,5.0,holdout,0.021339926538430642,0.10347591307479975,0.025623944040748414,-0.08213598653636911,-0.004284017502317772,0.2,0.6,-0.11386806604526511,0.8035227237079792,-0.017501725437127164
tilt_0.1_turnover_0.0_equity_0.75_gamma_2.5,0.1,0.0,0.75,2.5,train,0.14368695375336538,0.08511971475667113,0.14328577596307102,0.05856723899669425,0.0004011777902943603,0.6666666666666666,0.6666666666666666,-0.15384496054106644,0.7654253734186346,0.1,0.0,0.75,2.5,holdout,-0.004651604588715719,0.10347591307479975,-0.0035880708457128874,-0.10812751766351547,-0.0010635337430028313,0.2,0.2,-0.2097309325154345,0.9115360080782283,-0.017574120554874853
tilt_0.1_turnover_0.06_equity_0.75_gamma_2.5,0.1,0.06,0.75,2.5,train,0.14368695210020133,0.08511971475667113,0.14328577596307102,0.0585672373435302,0.0004011761371303102,0.6666666666666666,0.5,-0.1538449738737948,0.7654253666646896,0.1,0.06,0.75,2.5,holdout,0.016786349525022448,0.10347591307479975,-0.0035880708457128874,-0.0866895635497773,0.020374420370735336,0.2,0.8,-0.12185246230871416,0.6637680276098592,-0.017574123185808463
tilt_0.1_turnover_0.03_equity_0.75_gamma_2.5,0.1,0.03,0.75,2.5,train,0.1436869514616106,0.08511971475667113,0.14328577596307102,0.05856723670493946,0.00040117549853957435,0.6666666666666666,0.5,-0.15384497250324713,0.7654253712324329,0.1,0.03,0.75,2.5,holdout,-0.00752069543969236,0.10347591307479975,-0.0035880708457128874,-0.11099660851449211,-0.003932624593979472,0.2,0.4,-0.2097307548700127,0.8150545502146475,-0.01757412491976426
tilt_0.1_turnover_0.01_equity_0.75_gamma_2.5,0.1,0.01,0.75,2.5,train,0.14368695129081765,0.08511971475667113,0.14328577596307102,0.05856723653414653,0.000401175327746639,0.6666666666666666,0.5,-0.15384497362637994,0.7654253711811497,0.1,0.01,0.75,2.5,holdout,-0.004567557495083641,0.10347591307479975,-0.0035880708457128874,-0.10804347056988339,-0.0009794866493707532,0.2,0.4,-0.20973092781147795,0.9058048678617563,-0.017574125256221818
tilt_0.6_turnover_0.0_equity_0.75_gamma_2.5,0.6,0.0,0.75,2.5,train,0.14311358468010527,0.08511971475667113,0.14328577596307102,0.05799386992343414,-0.00017219128296575015,0.6666666666666666,0.6666666666666666,-0.15384495904904627,0.7589597939021143,0.6,0.0,0.75,2.5,holdout,0.02300832148932863,0.10347591307479975,-0.0035880708457128874,-0.08046759158547112,0.02659639233504152,0.4,0.8,-0.20943922188138164,0.7753392690045133,-0.018074300749743047
tilt_0.6_turnover_0.06_equity_0.75_gamma_2.5,0.6,0.06,0.75,2.5,train,0.14311357052982698,0.08511971475667113,0.14328577596307102,0.057993855773155856,-0.0001722054332440326,0.6666666666666666,0.5,-0.15384497316644663,0.7589598055772854,0.6,0.06,0.75,2.5,holdout,0.02470837240266799,0.10347591307479975,-0.0035880708457128874,-0.07876754067213176,0.028296443248380876,0.2,0.8,-0.18201834676572282,0.731141144263729,-0.018074330217816723
tilt_0.6_turnover_0.01_equity_0.75_gamma_2.5,0.6,0.01,0.75,2.5,train,0.14311357022397297,0.08511971475667113,0.14328577596307102,0.05799385546730185,-0.00017220573909804138,0.6666666666666666,0.5,-0.1538449733893048,0.7589598051314373,0.6,0.01,0.75,2.5,holdout,0.01852864098918694,0.10347591307479975,-0.0035880708457128874,-0.08494727208561281,0.022116711834899827,0.2,0.6,-0.2095905797071288,0.7563163858787384,-0.018074330784939932
tilt_0.6_turnover_0.03_equity_0.75_gamma_2.5,0.6,0.03,0.75,2.5,train,0.1431135698410373,0.08511971475667113,0.14328577596307102,0.057993855084366164,-0.00017220612203372454,0.6666666666666666,0.5,-0.1538449737334997,0.758959806563165,0.6,0.03,0.75,2.5,holdout,0.017697770941160762,0.10347591307479975,-0.0035880708457128874,-0.08577814213363899,0.02128584178687365,0.2,0.6,-0.20962072385067443,0.7571076003949122,-0.018074331693984064
tilt_0.6_turnover_0.06_equity_1.0_gamma_2.5,0.6,0.06,1.0,2.5,train,0.15552473535568723,0.08511971475667113,0.15006098636085863,0.0704050205990161,0.005463748994828599,0.6666666666666666,0.6666666666666666,-0.13202673335634918,0.9420185786291136,0.6,0.06,1.0,2.5,holdout,0.017365073858295554,0.10347591307479975,-0.0014333929003816914,-0.0861108392165042,0.018798466758677246,0.2,0.4,-0.21165940322150445,0.8471522111917128,-0.01833308826906667
tilt_0.0_turnover_0.0_equity_0.75_gamma_2.5,0.0,0.0,0.75,2.5,train,0.14328577596307102,0.08511971475667113,0.14328577596307102,0.05816606120639989,0.0,0.6666666666666666,0.0,-0.15384496155914817,0.7651042870158605,0.0,0.0,0.75,2.5,holdout,-0.0035880708457128874,0.10347591307479975,-0.0035880708457128874,-0.10706398392051264,0.0,0.2,0.0,-0.2055575418842468,0.9004169548711756,-0.01834436749518617
tilt_0.0_turnover_0.01_equity_0.75_gamma_2.5,0.0,0.01,0.75,2.5,train,0.143285770671554,0.08511971475667113,0.14328577596307102,0.058166055914882886,-5.2915170023482005e-09,0.6666666666666666,0.16666666666666666,-0.1538449736294062,0.7651042883766118,0.0,0.01,0.75,2.5,holdout,-0.004183819033404701,0.10347591307479975,-0.0035880708457128874,-0.10765973210820445,-0.0005957481876918136,0.2,0.2,-0.20555754345168298,0.8911872116995723,-0.018344378214295298
tilt_0.0_turnover_0.03_equity_0.75_gamma_2.5,0.0,0.03,0.75,2.5,train,0.143285743809618,0.08511971475667113,0.14328577596307102,0.05816602905294688,-3.215345301121886e-08,0.6666666666666666,0.16666666666666666,-0.1538449729016571,0.7651043097537324,0.0,0.03,0.75,2.5,holdout,-0.0008453246130295522,0.10347591307479975,-0.0035880708457128874,-0.1043212376878293,0.002742746232683335,0.2,0.8,-0.18281330394632866,0.7915669828408987,-0.01834443407587938
tilt_0.0_turnover_0.06_equity_0.75_gamma_2.5,0.0,0.06,0.75,2.5,train,0.14328574343534384,0.08511971475667113,0.14328577596307102,0.05816602867867271,-3.2527727178433e-08,0.6666666666666666,0.16666666666666666,-0.1538449739381459,0.7651043092770089,0.0,0.06,0.75,2.5,holdout,0.01791813842598433,0.10347591307479975,-0.0035880708457128874,-0.08555777464881542,0.02150620927169722,0.2,0.8,-0.11925930979865329,0.6611105117765371,-0.01834443477675536
tilt_0.1_turnover_0.03_equity_1.0_gamma_5.0,0.1,0.03,1.0,5.0,train,0.1487197152766111,0.08511971475667113,0.15011140349901697,0.06360000051993997,-0.0013916882224058735,0.6666666666666666,0.16666666666666666,-0.145705839091536,0.805566568133016,0.1,0.03,1.0,5.0,holdout,0.019113580073751635,0.10347591307479975,0.025623944040748414,-0.08436233300104812,-0.0065103639669967794,0.2,0.4,-0.14778006045501124,0.857947134479866,-0.0183483445157675
tilt_0.1_turnover_0.01_equity_1.0_gamma_5.0,0.1,0.01,1.0,5.0,train,0.14870516604995498,0.08511971475667113,0.15011140349901697,0.06358545129328386,-0.0014062374490619867,0.6666666666666666,0.16666666666666666,-0.14570583912272683,0.8073622031350883,0.1,0.01,1.0,5.0,holdout,0.015458692525020634,0.10347591307479975,0.025623944040748414,-0.08801722054977912,-0.01016525151572778,0.2,0.4,-0.17088973999173507,0.9033755728740637,-0.01855700646928697
tilt_0.6_turnover_0.06_equity_0.55_gamma_2.5,0.6,0.06,0.55,2.5,train,0.1383846785345466,0.08511971475667113,0.1497523824925111,0.053264963777875485,-0.011367703957964492,0.6666666666666666,0.6666666666666666,-0.17520075263621537,0.6070204955093061,0.6,0.06,0.55,2.5,holdout,0.02708794654060176,0.10347591307479975,0.01808553285761172,-0.07638796653419799,0.00900241368299004,0.2,0.8,-0.11540599438242494,0.6948398957083084,-0.018804789731019622
tilt_0.4_turnover_0.06_equity_0.55_gamma_2.5,0.4,0.06,0.55,2.5,train,0.13838467857347636,0.08511971475667113,0.1497523824925111,0.05326496381680523,-0.011367703919034744,0.6666666666666666,0.6666666666666666,-0.17520075086423714,0.6070204970387443,0.4,0.06,0.55,2.5,holdout,0.028428311036136744,0.10347591307479975,0.01808553285761172,-0.07504760203866301,0.010342778178525025,0.2,0.8,-0.10935315947226976,0.6862917953802864,-0.018804789806103943
tilt_0.25_turnover_0.06_equity_0.55_gamma_2.5,0.25,0.06,0.55,2.5,train,0.1383846712943857,0.08511971475667113,0.1497523824925111,0.05326495653771457,-0.011367711198125408,0.6666666666666666,0.6666666666666666,-0.17520075369936494,0.6070205120340452,0.25,0.06,0.55,2.5,holdout,0.02905158753309367,0.10347591307479975,0.01808553285761172,-0.07442432554170608,0.010966054675481951,0.2,0.8,-0.10935316025059116,0.6940781884643268,-0.01880480586381536
tilt_0.25_turnover_0.03_equity_1.0_gamma_5.0,0.25,0.03,1.0,5.0,train,0.14907838746332813,0.08511971475667113,0.15011140349901697,0.063958672706657,-0.0010330160356888385,0.6666666666666666,0.16666666666666666,-0.14570583781075463,0.8188034162565966,0.25,0.03,1.0,5.0,holdout,0.011777039764352182,0.10347591307479975,0.025623944040748414,-0.09169887331044757,-0.013846904276396232,0.2,0.2,-0.16564877363819674,0.8669980261493393,-0.018954684954691492
