year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.09580770127755794,1.0,0.1313058205754336,-0.05654382328128377
2016,0.2366486207842149,0.7130687848010018,0.1388153105977607,0.2367109392853176
2017,0.2983463746395366,1.447831321863935,0.0948561467820097,0.2983463743117085
2018,0.4875971406508713,1.0453849424021597,0.0636703731928327,0.4875971390142103
2019,0.27990533011992064,0.5793908197132713,0.0591568100614796,0.2799053344848316
2020,-0.11757969959725724,1.0773120101933933,0.027325854367195,-0.11757969913388516
2021,-0.026165112234739794,0.8257971869662697,0.0437955007062886,-0.026165112221921742
2022,-0.122645839060427,1.2526583195689454,0.1229491554605441,-0.1226458346242126
2023,0.11184066207420588,0.9473760374445933,0.129326575852571,0.13549819022654028
2024,-0.21607114169220468,0.8358225199605304,0.08222592706285,-0.21710439262270664
2025,0.22891014841960677,0.967897434936303,0.142092534740571,0.13947786128118686
