year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.03275658103325424,1.0,0.1313058205754336,-0.03275658090419059
2016,0.23685703601775257,0.5741254417483129,0.1388153105977607,0.23685703069838665
2017,0.25560188023348307,0.5518717254597667,0.0948561467820097,0.2556018802264029
2018,0.36416727639803204,0.5336611894402037,0.0636703731928327,0.36416727608542465
2019,0.28768940848267166,0.5652394805235479,0.0591568100614796,0.2876894081976859
2020,-0.1752007489945934,0.41722514295760177,0.027325854367195,-0.07979877085122129
2021,-0.028649232111843195,0.6996915360872668,0.0437955007062886,-0.02870110446429955
2022,0.014892504170331089,0.6289128848009882,0.1229491554605441,0.014892504252423064
2023,0.1497904883338123,0.7804920603653148,0.129326575852571,0.14979048895757444
2024,-0.10935318446764002,0.6750847420005384,0.08222592706285,-0.15033766437273657
2025,0.13993991954257415,0.6591047595537918,0.142092534740571,0.1398933711921147
