year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.15230422895967338,1.0,0.1313058205754336,-0.05654354568919756
2016,0.23649028145438966,0.8186259003786969,0.1388153105977607,0.23671094320513697
2017,0.2790016429225959,0.951871734509748,0.0948561467820097,0.27900164670126026
2018,0.45073350444272403,0.7027630037048276,0.0636703731928327,0.450733504432559
2019,0.2798777802973724,0.597757231357741,0.0591568100614796,0.27987778025256355
2020,-0.15384497394853214,0.577312018384218,0.027325854367195,-0.15384495768527237
2021,-0.03155211794798379,0.5381675886884465,0.0437955007062886,-0.025733677670396995
2022,-0.012939445181355405,0.725436433990762,0.1229491554605441,-0.012980263186565522
2023,0.11734666252339902,0.7461462389652695,0.129326575852571,0.1359626452514681
2024,-0.20959675844638645,0.8605952713758076,0.08222592706285,-0.20973092903018684
2025,0.2816314522092501,0.8719937867484358,0.142092534740571,0.13962371796391893
