year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.03275658107977436,1.0,0.1313058205754336,-0.03275658090419059
2016,0.23685703604776584,0.5741254416682562,0.1388153105977607,0.23685703069838665
2017,0.2556018802608709,0.5518717251837639,0.0948561467820097,0.2556018802264029
2018,0.3641672763081534,0.5336611893625571,0.0636703731928327,0.36416727608542465
2019,0.2876894084877608,0.565239481280225,0.0591568100614796,0.2876894081976859
2020,-0.1752007507010917,0.41722512987754923,0.027325854367195,-0.07979877085122129
2021,-0.02864923135722763,0.6996915276262028,0.0437955007062886,-0.02870110446429955
2022,0.014892504197034934,0.6289128867994747,0.1229491554605441,0.014892504252423064
2023,0.1497904883600876,0.7804920599688256,0.129326575852571,0.14979048895757444
2024,-0.10935316181862416,0.6750846437119216,0.08222592706285,-0.15033766437273657
2025,0.14021689948947702,0.6310562762901162,0.142092534740571,0.1398933711921147
