year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.05654354098146114,1.0,0.1313058205754336,-0.05654382328128377
2016,0.2367109596978279,0.6715094452195489,0.1388153105977607,0.2367109392853176
2017,0.29834637439399697,1.4478313226558956,0.0948561467820097,0.2983463743117085
2018,0.4705661574551916,0.7629918377246206,0.0636703731928327,0.4875971390142103
2019,0.3083965400080119,0.5900034999196497,0.0591568100614796,0.2799053344848316
2020,-0.1454573728966326,0.5516676155373144,0.027325854367195,-0.11757969913388516
2021,-0.02590428554249241,0.6519104742354799,0.0437955007062886,-0.026165112221921742
2022,-0.03577841278204305,0.5326584122165581,0.1229491554605441,-0.1226458346242126
2023,0.13596689525855246,0.8890753604453387,0.129326575852571,0.13549819022654028
2024,-0.20417260128632994,0.9002763280116115,0.08222592706285,-0.21710439262270664
2025,0.1395281939549102,0.9343759820594133,0.142092534740571,0.13947786128118686
