year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.03275658093070616,1.0,0.1313058205754336,-0.03275658090419059
2016,0.23685703089945204,0.5741254419407912,0.1388153105977607,0.23685703069838665
2017,0.2556018802828228,0.5518717389578061,0.0948561467820097,0.2556018802264029
2018,0.36416727631117335,0.5336611893670569,0.0636703731928327,0.36416727608542465
2019,0.2876894083401935,0.5652394800120367,0.0591568100614796,0.2876894081976859
2020,-0.17520071759097508,0.4172252014350074,0.027325854367195,-0.07979877085122129
2021,-0.02864923024655831,0.6996915426088937,0.0437955007062886,-0.02870110446429955
2022,0.014892504152102201,0.628912889724252,0.1229491554605441,0.014892504252423064
2023,0.14979048836441894,0.7804920603213359,0.129326575852571,0.14979048895757444
2024,-0.15033759279414072,0.855084297815956,0.08222592706285,-0.15033766437273657
2025,0.14058950697661252,0.6195211735090386,0.142092534740571,0.1398933711921147
