year,net_return,turnover,cdi_return,reference_mvo_return
2015,0.015197647474671394,1.0000000000000002,0.1313058205754336,0.015197648561091905
2016,0.1487302755755912,0.39143262114860977,0.1388153105977607,0.14873025398169396
2017,0.2870242078990799,0.7931977049024772,0.0948561467820097,0.2870241975889135
2018,0.3641648099407508,0.5353052385462037,0.0636703731928327,0.3641648100144613
2019,0.2876894083914217,0.5652394827287999,0.0591568100614796,0.28768940838911394
2020,-0.17520073953510448,0.4172251320297103,0.027325854367195,-0.07979876620518014
2021,0.08724849513347299,0.5227218214170724,0.0437955007062886,0.05942389873006991
2022,0.014734736028058637,0.7340917325542318,0.1229491554605441,0.014637214345786324
2023,0.14979048842132944,0.7804920596224698,0.129326575852571,0.14979048854573718
2024,-0.1035102219063094,0.6750846376230963,0.08222592706285,-0.14763755190133782
2025,0.14021086489241688,0.5837422524359388,0.142092534740571,0.13988533311377013
