year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.017610432022879652,1.0,0.1313058205754336,0.015197648561091905
2016,0.19061448929644678,0.5144881005343873,0.1388153105977607,0.14873025398169396
2017,0.2584045979782816,0.6582781248130438,0.0948561467820097,0.2870241975889135
2018,0.3641670414537291,0.5338176762026143,0.0636703731928327,0.3641648100144613
2019,0.28768940838924545,0.5652394826229381,0.0591568100614796,0.28768940838911394
2020,-0.17422385113791777,0.4191079366536069,0.027325854367195,-0.07979876620518014
2021,0.04781724600892568,0.5067875356286747,0.0437955007062886,0.05942389873006991
2022,0.014794122989956535,0.6945008490546409,0.1229491554605441,0.014637214345786324
2023,0.1497904883480206,0.7804920606046001,0.129326575852571,0.14979048854573718
2024,-0.1153260468817942,0.7010310304270557,0.08222592706285,-0.14763755190133782
2025,0.14026994666027628,0.6294483757157212,0.142092534740571,0.13988533311377013
