year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.10211943376367677,1.0,0.1313058205754336,-0.03624948856007287
2016,0.23663213732831953,0.7240548510410161,0.1388153105977607,0.1769047486162332
2017,0.29834637439474915,1.4478313347338656,0.0948561467820097,0.2981404167335867
2018,0.48759709732036216,1.045384942687702,0.0636703731928327,0.3914624803215542
2019,0.27990533039445203,0.5793906903855246,0.0591568100614796,0.2798251247013356
2020,-0.11757969942203256,1.0773120083127004,0.027325854367195,-0.11757970888821175
2021,-0.026165111898494138,0.8257971926349489,0.0437955007062886,-0.03264951569718409
2022,-0.021837712706592377,0.9572252673855635,0.1229491554605441,-0.0020250972378801587
2023,0.10663757360690508,0.6495525166786728,0.129326575852571,0.13586623192292419
2024,-0.21154713068545317,0.7587171690165008,0.08222592706285,-0.205557541962622
2025,0.28123479580843025,1.1364060004844543,0.142092534740571,0.13970403468742812
