year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.03275658114024177,1.0,0.1313058205754336,-0.03275658090419059
2016,0.23685703580652687,0.5741254435020032,0.1388153105977607,0.23685703069838665
2017,0.2556018801813565,0.5518717264233362,0.0948561467820097,0.2556018802264029
2018,0.3641672761536425,0.5336611896318255,0.0636703731928327,0.36416727608542465
2019,0.2876894080639148,0.5652394817574216,0.0591568100614796,0.2876894081976859
2020,-0.0797988073467231,0.5972251281766001,0.027325854367195,-0.07979877085122129
2021,-0.028701103355213243,0.7342723281743868,0.0437955007062886,-0.02870110446429955
2022,0.01489250439778645,0.6289128862434075,0.1229491554605441,0.014892504252423064
2023,0.14979048837380796,0.7804920607424394,0.129326575852571,0.14979048895757444
2024,-0.1503376678505718,0.8550846279051113,0.08222592706285,-0.15033766437273657
2025,0.2089941372420472,0.8718048678766832,0.142092534740571,0.1398933711921147
