year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.032756580922788714,1.0,0.1313058205754336,-0.03275658090419059
2016,0.23685703600156663,0.5741254420177124,0.1388153105977607,0.23685703069838665
2017,0.2556018802258048,0.551871725603625,0.0948561467820097,0.2556018802264029
2018,0.3641672766005964,0.533661189448978,0.0636703731928327,0.36416727608542465
2019,0.28768940841566687,0.5652394807338803,0.0591568100614796,0.2876894081976859
2020,-0.1069815087093319,0.5466691885782097,0.027325854367195,-0.07979877085122129
2021,-0.02868741895472284,0.7251505923274499,0.0437955007062886,-0.02870110446429955
2022,0.014892504169637397,0.6289128877833597,0.1229491554605441,0.014892504252423064
2023,0.1497904883344322,0.7804920606067768,0.129326575852571,0.14979048895757444
2024,-0.15033766399581203,0.8550846122171245,0.08222592706285,-0.15033766437273657
2025,0.13989087536793843,0.6918048842069062,0.142092534740571,0.1398933711921147
