year,net_return,turnover,cdi_return,reference_mvo_return
2015,0.005329876708049687,1.0,0.1313058205754336,0.015197648279038857
2016,0.1516409568811401,0.42765479225866404,0.1388153105977607,0.14873025405791668
2017,0.3181847766319556,1.1569433690198918,0.0948561467820097,0.31813039505812857
2018,0.3919807661941806,0.6998256115900414,0.0636703731928327,0.39198076303977974
2019,0.27982511834467677,0.6328651354220551,0.0591568100614796,0.2798251183453939
2020,-0.1538449736394219,0.5773120173088147,0.027325854367195,-0.15384496470687428
2021,0.04365239294439862,1.0637273619181995,0.0437955007062886,0.05898165323727778
2022,-0.036160961797406445,0.7877129327318173,0.1229491554605441,-0.02863687303573641
2023,0.13596689802491696,0.889075421872926,0.129326575852571,0.13595016240615274
2024,-0.1708897383660372,0.942305343879104,0.08222592706285,-0.14777260448973903
2025,0.1399340257279958,0.6630352494613982,0.142092534740571,0.13988532811906865
