year,net_return,turnover,cdi_return,reference_mvo_return
2015,0.005329877744076729,0.9999999999999999,0.1313058205754336,0.015197648279038857
2016,0.15164102573978003,0.42765479272391166,0.1388153105977607,0.14873025405791668
2017,0.3181847769376004,1.1569431877363767,0.0948561467820097,0.31813039505812857
2018,0.39198076497337847,0.6998256110160997,0.0636703731928327,0.39198076303977974
2019,0.27982511829886364,0.6328651355081949,0.0591568100614796,0.2798251183453939
2020,-0.1538449732242241,0.5773120185367825,0.027325854367195,-0.15384496470687428
2021,0.03374765735477838,1.035188203611987,0.0437955007062886,0.05898165323727778
2022,-0.03614962355114661,0.7801561320894965,0.1229491554605441,-0.02863687303573641
2023,0.13596689797472122,0.8890754318025337,0.129326575852571,0.13595016240615274
2024,-0.14778006320879059,0.7503520641980626,0.08222592706285,-0.14777260448973903
2025,0.13993266416914696,0.6639422656317531,0.142092534740571,0.13988532811906865
