year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.03275658100700324,1.0,0.1313058205754336,-0.03275658090419059
2016,0.2368570357487901,0.5741254426187471,0.1388153105977607,0.23685703069838665
2017,0.2556018802630308,0.5518717279207512,0.0948561467820097,0.2556018802264029
2018,0.3641672761453392,0.5336611904863635,0.0636703731928327,0.36416727608542465
2019,0.2876894081253229,0.5652394814015063,0.0591568100614796,0.2876894081976859
2020,-0.07979880823574245,0.5972251269215655,0.027325854367195,-0.07979877085122129
2021,-0.028701103269987847,0.7342723275701946,0.0437955007062886,-0.02870110446429955
2022,0.014892504415720428,0.6289128862849362,0.1229491554605441,0.014892504252423064
2023,0.14979048838413195,0.7804920607299746,0.129326575852571,0.14979048895757444
2024,-0.15033766711441238,0.8550846249113871,0.08222592706285,-0.15033766437273657
2025,0.13989087046590423,0.6918048761896837,0.142092534740571,0.1398933711921147
