year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.1021194322427526,1.0,0.1313058205754336,-0.03624948856007287
2016,0.23663214034720986,0.7240548463143711,0.1388153105977607,0.1769047486162332
2017,0.29834637442011086,1.4478313216585608,0.0948561467820097,0.2981404167335867
2018,0.4875971359411465,1.0453849396172377,0.0636703731928327,0.3914624803215542
2019,0.27990532983403804,0.5793908061097318,0.0591568100614796,0.2798251247013356
2020,-0.11757969935756418,1.0773120055399872,0.027325854367195,-0.11757970888821175
2021,-0.02722794894356391,0.8951418632835527,0.0437955007062886,-0.03264951569718409
2022,-0.09109725984208236,1.1949818845378706,0.1229491554605441,-0.0020250972378801587
2023,0.15109107044946657,1.0160825672739588,0.129326575852571,0.13586623192292419
2024,-0.2115386492329043,0.7530628323180653,0.08222592706285,-0.205557541962622
2025,0.2812348357070514,1.1364059908793651,0.142092534740571,0.13970403468742812
