year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.032756580858006534,1.0,0.1313058205754336,-0.03275644758833235
2016,0.23685698979821895,0.5741254407491518,0.1388153105977607,0.17692574991260074
2017,0.2556018807712299,0.5518718279753468,0.0948561467820097,0.25539228583008283
2018,0.36416727621417194,0.5336611890495853,0.0636703731928327,0.36416727611243455
2019,0.28768940842855634,0.5652394813844646,0.0591568100614796,0.2876894082860044
2020,-0.17520075369936483,0.4172251330457223,0.027325854367195,-0.07979880209706783
2021,-0.02613620092139818,0.685914147752025,0.0437955007062886,-0.03209001812484915
2022,0.014789107845725211,0.6978437967869613,0.1229491554605441,0.014747543245716595
2023,0.1497904883542904,0.7804920600080933,0.129326575852571,0.14979048879361273
2024,-0.10935316025059116,0.6750846400189792,0.08222592706285,-0.15033766771348042
2025,0.14021689711249402,0.6310562977555755,0.142092534740571,0.1398908727276089
