year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.20903812763809665,1.0,0.1313058205754336,-0.05654382328128377
2016,0.23630225286560896,0.9439808551556338,0.1388153105977607,0.2367109392853176
2017,0.29834637479115167,1.447831319873577,0.0948561467820097,0.2983463743117085
2018,0.487597140691357,1.045384941092938,0.0636703731928327,0.4875971390142103
2019,0.27990533034944676,0.5793908193415802,0.0591568100614796,0.2799053344848316
2020,-0.11757969940092239,1.0773120126770217,0.027325854367195,-0.11757969913388516
2021,-0.06107375625594918,0.8257971886289941,0.0437955007062886,-0.026165112221921742
2022,-0.12239723810193547,1.0869232914033151,0.1229491554605441,-0.1226458346242126
2023,0.1879202657951366,0.8415489426401463,0.129326575852571,0.13549819022654028
2024,-0.21116052076376246,0.5009771195168,0.08222592706285,-0.21710439262270664
2025,0.2812348379410896,1.1364059968813827,0.142092534740571,0.13947786128118686
