year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.03275658112311647,1.0,0.1313058205754336,-0.03275644758833235
2016,0.2368570356871578,0.5741254419448212,0.1388153105977607,0.17692574991260074
2017,0.2556018801994645,0.5518717261279998,0.0948561467820097,0.25539228583008283
2018,0.3641672761432882,0.53366118961552,0.0636703731928327,0.36416727611243455
2019,0.28768940810607135,0.5652394818271016,0.0591568100614796,0.2876894082860044
2020,-0.07979880811370156,0.5972251266837814,0.027325854367195,-0.07979880209706783
2021,-0.029209395744914712,0.7342723269341633,0.0437955007062886,-0.03209001812484915
2022,0.014868171950437025,0.6451344560071277,0.1229491554605441,0.014747543245716595
2023,0.1497904883548041,0.7804920607073075,0.129326575852571,0.14979048879361273
2024,-0.15033766695339099,0.8550846244357777,0.08222592706285,-0.15033766771348042
2025,0.17860969152422745,0.793690553202451,0.142092534740571,0.1398908727276089
