year,net_return,turnover,cdi_return,reference_mvo_return
2015,0.005329877627912984,1.0,0.1313058205754336,0.015197648561091905
2016,0.15164101447224484,0.42765479303570053,0.1388153105977607,0.14873025398169396
2017,0.27988309130844774,0.7569432197207009,0.0948561467820097,0.2870241975889135
2018,0.364165358159698,0.5349396524503673,0.0636703731928327,0.3641648100144613
2019,0.2876894081737567,0.565239480768895,0.0591568100614796,0.28768940838911394
2020,-0.10164746604521374,0.5566313644778478,0.027325854367195,-0.07979876620518014
2021,0.0490638853236794,0.7864326928365083,0.0437955007062886,0.05942389873006991
2022,0.014648699921410142,0.7914495564951375,0.1229491554605441,0.014637214345786324
2023,0.14979048835224898,0.7804920605702732,0.129326575852571,0.14979048854573718
2024,-0.1374820195361903,0.7981201272105256,0.08222592706285,-0.14763755190133782
2025,0.1404704459750129,0.6232697699857285,0.142092534740571,0.13988533311377013
