year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.056543535939428236,1.0,0.1313058205754336,-0.03624948844261572
2016,0.23671047108932022,0.671509441133198,0.1388153105977607,0.17690474470854484
2017,0.2790016416805077,0.9518727985439661,0.0948561467820097,0.30613903494163086
2018,0.435550687464082,0.7027630050463984,0.0636703731928327,0.39197964053019546
2019,0.2798645210552923,0.606596632594656,0.0591568100614796,0.2798251187193265
2020,-0.15384497371780853,0.5773120178968586,0.027325854367195,-0.15384496155914823
2021,-0.025733632971109602,0.5381676024624739,0.0437955007062886,-0.03221809605189745
2022,-0.035778394537053,0.5326583882544795,0.1229491554605441,-0.013269606139834493
2023,0.1359668977599801,0.8890753956436024,0.129326575852571,0.1359626491074922
2024,-0.1802808384635271,0.8100450304483395,0.08222592706285,-0.20555754188424682
2025,0.1920957007684803,0.8735525532328381,0.142092534740571,0.1397040465061049
