year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.032756577601987746,1.0,0.1313058205754336,-0.03275644758833235
2016,0.176925740208112,0.5741254278886062,0.1388153105977607,0.17692574991260074
2017,0.2553922826136449,0.6916041225670682,0.0948561467820097,0.25539228583008283
2018,0.36416727610135563,0.5336611890129668,0.0636703731928327,0.36416727611243455
2019,0.2876894082240844,0.5652394792055676,0.0591568100614796,0.2876894082860044
2020,-0.1398111854619851,0.484869803756484,0.027325854367195,-0.07979880209706783
2021,-0.027326270781697432,0.7017372189801955,0.0437955007062886,-0.03209001812484915
2022,0.014771055750549645,0.7098785260144946,0.1229491554605441,0.014747543245716595
2023,0.14979048835241032,0.780492060281073,0.129326575852571,0.14979048879361273
2024,-0.14063332417166882,0.8120399744766409,0.08222592706285,-0.15033766771348042
2025,0.14049944408551612,0.622362685340729,0.142092534740571,0.1398908727276089
