year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.19055912216087506,1.0,0.1313058205754336,-0.05654382328128377
2016,0.23636719019015748,0.9006855260023929,0.1388153105977607,0.2367109392853176
2017,0.29834637447665013,1.447831340709655,0.0948561467820097,0.2983463743117085
2018,0.4705661574596429,0.7629918383047478,0.0636703731928327,0.4875971390142103
2019,0.3083965479463289,0.5900034497301245,0.0591568100614796,0.2799053344848316
2020,-0.1454573676894496,0.5516676178185542,0.027325854367195,-0.11757969913388516
2021,-0.0317227142598306,0.6519105016269116,0.0437955007062886,-0.026165112221921742
2022,-0.041165338439298274,0.9853124620742392,0.1229491554605441,-0.1226458346242126
2023,0.12059517353409673,0.6828175817360408,0.129326575852571,0.13549819022654028
2024,-0.21142277192977008,0.6758117124110354,0.08222592706285,-0.21710439262270664
2025,0.2812348319866928,1.1364057581226437,0.142092534740571,0.13947786128118686
