year,net_return,turnover,cdi_return,reference_mvo_return
2015,0.01519764814880903,1.0,0.1313058205754336,0.015197648279038857
2016,0.14873027148922746,0.3914326243540657,0.1388153105977607,0.14873025405791668
2017,0.31813039565397033,1.1931977138484442,0.0948561467820097,0.31813039505812857
2018,0.3919807644738959,0.699825611614237,0.0636703731928327,0.39198076303977974
2019,0.2798251183095935,0.6328651345366882,0.0591568100614796,0.2798251183453939
2020,-0.1538449736519268,0.5773120173671397,0.027325854367195,-0.15384496470687428
2021,0.053977505216104324,1.093301363891419,0.0437955007062886,0.05898165323727778
2022,-0.028631397383309564,0.7954267307805234,0.1229491554605441,-0.02863687303573641
2023,0.1359501621815436,0.9002326748023172,0.129326575852571,0.13595016240615274
2024,-0.1477726157490972,0.9449056499364558,0.08222592706285,-0.14777260448973903
2025,0.13988532632919937,0.6955002014038233,0.142092534740571,0.13988532811906865
