year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.15230425655666063,1.0,0.1313058205754336,-0.05654354568919756
2016,0.2364902810369964,0.8186259559517408,0.1388153105977607,0.23671094320513697
2017,0.2790016424805474,0.951871735292598,0.0948561467820097,0.27900164670126026
2018,0.45073350424111497,0.7027630035697409,0.0636703731928327,0.450733504432559
2019,0.2798777802095432,0.597757231622382,0.0591568100614796,0.27987778025256355
2020,-0.1538449735262712,0.5773120180760485,0.027325854367195,-0.15384495768527237
2021,-0.031552099527876284,0.5381675857745088,0.0437955007062886,-0.025733677670396995
2022,-0.012939451591903251,0.7254365139621081,0.1229491554605441,-0.012980263186565522
2023,0.1173466483909424,0.7461462442135709,0.129326575852571,0.1359626452514681
2024,-0.1801466721312015,0.720595206663189,0.08222592706285,-0.20973092903018684
2025,0.28162908658876085,0.8735525734636875,0.142092534740571,0.13962371796391893
