year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.05412688738841448,1.0,0.1313058205754336,-0.03624948844261572
2016,0.20305997004375534,0.6613969660984368,0.1388153105977607,0.17690474470854484
2017,0.29102641676973756,1.028128340556985,0.0948561467820097,0.30613903494163086
2018,0.4066387117076792,0.7018426740010089,0.0636703731928327,0.39197964053019546
2019,0.27983860784561315,0.6238722293634684,0.0591568100614796,0.2798251187193265
2020,-0.15384497362637997,0.5773120170669991,0.027325854367195,-0.15384496155914823
2021,-0.031823967608473086,0.8795343644155511,0.0437955007062886,-0.03221809605189745
2022,-0.013254571734996319,0.9355336275677351,0.1229491554605441,-0.013269606139834493
2023,0.1359626342585229,0.891917577940378,0.129326575852571,0.1359626491074922
2024,-0.20973092781147798,0.9500450515981844,0.08222592706285,-0.20555754188424682
2025,0.1396210755669003,0.8719937177869332,0.142092534740571,0.1397040465061049
