year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.032756574638694136,1.0,0.1313058205754336,0.015197648561091905
2016,0.2169264536652712,0.574125415184977,0.1388153105977607,0.14873025398169396
2017,0.2555351559886719,0.5963557417645691,0.0948561467820097,0.2870241975889135
2018,0.3641672761769386,0.533661188889123,0.0636703731928327,0.3641648100144613
2019,0.2876894084021824,0.5652394823353593,0.0591568100614796,0.28768940838911394
2020,-0.15558413897913376,0.45486055693925437,0.027325854367195,-0.07979876620518014
2021,0.027518518068924018,0.5440455524243816,0.0437955007062886,0.05942389873006991
2022,0.014810691352572776,0.6834551910431912,0.1229491554605441,0.014637214345786324
2023,0.14979048833138234,0.780492060705867,0.129326575852571,0.14979048854573718
2024,-0.12171042974346315,0.7288701817279322,0.08222592706285,-0.14763755190133782
2025,0.1399256619489109,0.6686097389640131,0.142092534740571,0.13988533311377013
