year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.03275657705612106,1.0000000000000002,0.1313058205754336,-0.03275644758833235
2016,0.17692574060393643,0.5741254257294821,0.1388153105977607,0.17692574991260074
2017,0.25539228308132494,0.6916041193538505,0.0948561467820097,0.25539228583008283
2018,0.3641672760217302,0.5336611881770271,0.0636703731928327,0.36416727611243455
2019,0.2876894083970451,0.5652394816526973,0.0591568100614796,0.2876894082860044
2020,-0.17520074680890574,0.4172251376133971,0.027325854367195,-0.07979880209706783
2021,0.025925344280886917,0.5395326073863149,0.0437955007062886,-0.03209001812484915
2022,0.01479406832252746,0.6945370468461026,0.1229491554605441,0.014747543245716595
2023,0.1497904883618783,0.7804920602415469,0.129326575852571,0.14979048879361273
2024,-0.10935315973783298,0.6750846360407383,0.08222592706285,-0.15033766771348042
2025,0.1402168977855401,0.631056264593351,0.142092534740571,0.1398908727276089
